Game Code,Full Hyperlink,Home,Away,Home Short,Away Short,Home Tipper,Away Tipper,First Scorer,Tipoff Winning Team,Tipoff Losing Team,Possession Gaining Player,Possession Gaining Player Link,First Scoring Team,Scored Upon Team,Tipoff Winner,Tipoff Winner Link,Tipoff Loser,Tipoff Loser Link,Tipoff Winner Scores
199710310CHH,https://www.basketball-reference.com/boxscores/pbp/199710310CHH.html,Charlotte Hornets,New York Knicks,CHH,NYK,V. Divac,P. Ewing,L. Johnson,CHH,NYK,T. Farmer,/players/f/farmeto01.html,NYK,CHH,V. Divac,/players/d/divacvl01.html,P. Ewing,/players/e/ewingpa01.html,0
199710310DEN,https://www.basketball-reference.com/boxscores/pbp/199710310DEN.html,Denver Nuggets,San Antonio Spurs,DEN,SAS,T. Battie,D. Robinson,D. Robinson,SAS,DEN,T. Duncan,/players/d/duncati01.html,SAS,DEN,D. Robinson,/players/r/robinda01.html,T. Battie,/players/b/battito01.html,1
199710310DET,https://www.basketball-reference.com/boxscores/pbp/199710310DET.html,Detroit Pistons,Washington Wizards,DET,WAS,B. Dele,L. Williams,G. Long,WAS,DET,J. Howard,/players/h/howarju01.html,DET,WAS,L. Williams,/players/w/willilo01.html,B. Dele,/players/d/delebi01.html,0
199710310HOU,https://www.basketball-reference.com/boxscores/pbp/199710310HOU.html,Houston Rockets,Cleveland Cavaliers,HOU,CLE,H. Olajuwon,Z. Ilgauskas,Z. Ilgauskas,HOU,CLE,M. Elie,/players/e/eliema01.html,CLE,HOU,H. Olajuwon,/players/o/olajuha01.html,Z. Ilgauskas,/players/i/ilgauzy01.html,0
199710310LAL,https://www.basketball-reference.com/boxscores/pbp/199710310LAL.html,Los Angeles Lakers,Utah Jazz,LAL,UTA,S. Rooks,G. Ostertag,K. Malone,UTA,LAL,K. Malone,/players/m/malonka01.html,UTA,LAL,G. Ostertag,/players/o/ostergr01.html,S. Rooks,/players/r/rooksse01.html,1
199710310MIA,https://www.basketball-reference.com/boxscores/pbp/199710310MIA.html,Miami Heat,Toronto Raptors,MIA,TOR,P. Brown,M. Camby,J. Mashburn,TOR,MIA,Ž. Tabak,/players/t/tabakza01.html,MIA,TOR,M. Camby,/players/c/cambyma01.html,P. Brown,/players/b/brownpj01.html,0
199710310MIN,https://www.basketball-reference.com/boxscores/pbp/199710310MIN.html,Minnesota Timberwolves,Golden State Warriors,MIN,GSW,C. Parks,E. Dampier,L. Sprewell,GSW,MIN,B. Coles,/players/c/colesbi01.html,GSW,MIN,E. Dampier,/players/d/dampier01.html,C. Parks,/players/p/parksch02.html,1
199710310NJN,https://www.basketball-reference.com/boxscores/pbp/199710310NJN.html,New Jersey Nets,Indiana Pacers,NJN,IND,J. Williams,D. Davis,K. Gill,NJN,IND,K. Gill,/players/g/gillke01.html,NJN,IND,J. Williams,/players/w/willija01.html,D. Davis,/players/d/davisda01.html,1
199710310ORL,https://www.basketball-reference.com/boxscores/pbp/199710310ORL.html,Orlando Magic,Atlanta Hawks,ORL,ATL,R. Seikaly,D. Mutombo,T. Corbin,ATL,ORL,T. Corbin,/players/c/corbity01.html,ATL,ORL,D. Mutombo,/players/m/mutomdi01.html,R. Seikaly,/players/s/seikaro01.html,1
199710310PHI,https://www.basketball-reference.com/boxscores/pbp/199710310PHI.html,Philadelphia 76ers,Milwaukee Bucks,PHI,MIL,C. Weatherspoon,E. Johnson,C. Weatherspoon,MIL,PHI,T. Brandon,/players/b/brandte01.html,PHI,MIL,E. Johnson,/players/j/johnser02.html,C. Weatherspoon,/players/w/weathcl01.html,0
199710310PHO,https://www.basketball-reference.com/boxscores/pbp/199710310PHO.html,Phoenix Suns,Los Angeles Clippers,PHO,LAC,A. McDyess,S. Vranković,S. Vranković,LAC,PHO,L. Vaught,/players/v/vaughlo01.html,LAC,PHO,S. Vranković,/players/v/vrankst01.html,A. McDyess,/players/m/mcdyean01.html,1
199710310POR,https://www.basketball-reference.com/boxscores/pbp/199710310POR.html,Portland Trail Blazers,Seattle SuperSonics,POR,SEA,K. Anderson,J. Kersey,S. Augmon,SEA,POR,V. Baker,/players/b/bakervi01.html,POR,SEA,J. Kersey,/players/k/kerseje01.html,K. Anderson,/players/a/anderke01.html,0
199710310VAN,https://www.basketball-reference.com/boxscores/pbp/199710310VAN.html,Vancouver Grizzlies,Dallas Mavericks,VAN,DAL,O. Thorpe,S. Bradley,S. Bradley,VAN,DAL,A. Peeler,/players/p/peelean01.html,DAL,VAN,O. Thorpe,/players/t/thorpot01.html,S. Bradley,/players/b/bradlsh01.html,0
199711010CHI,https://www.basketball-reference.com/boxscores/pbp/199711010CHI.html,Chicago Bulls,Philadelphia 76ers,CHI,PHI,L. Longley,E. Montross,D. Coleman,CHI,PHI,R. Brown,/players/b/brownra02.html,PHI,CHI,L. Longley,/players/l/longllu01.html,E. Montross,/players/m/montrer01.html,0
199711010IND,https://www.basketball-reference.com/boxscores/pbp/199711010IND.html,Indiana Pacers,Golden State Warriors,IND,GSW,D. Davis,E. Dampier,J. Smith,IND,GSW,D. Davis,/players/d/davisda01.html,GSW,IND,D. Davis,/players/d/davisda01.html,E. Dampier,/players/d/dampier01.html,0
199711010LAC,https://www.basketball-reference.com/boxscores/pbp/199711010LAC.html,Los Angeles Clippers,Portland Trail Blazers,LAC,POR,S. Vranković,A. Sabonis,L. Vaught,LAC,POR,B. Barry,/players/b/barrybr01.html,LAC,POR,S. Vranković,/players/v/vrankst01.html,A. Sabonis,/players/s/sabonar01.html,1
199711010MIL,https://www.basketball-reference.com/boxscores/pbp/199711010MIL.html,Milwaukee Bucks,New Jersey Nets,MIL,NJN,E. Johnson,J. Williams,K. Gill,MIL,NJN,T. Brandon,/players/b/brandte01.html,NJN,MIL,E. Johnson,/players/j/johnser02.html,J. Williams,/players/w/willija01.html,0
199711010MIN,https://www.basketball-reference.com/boxscores/pbp/199711010MIN.html,Minnesota Timberwolves,Charlotte Hornets,MIN,CHH,C. Parks,V. Divac,C. Parks,MIN,CHH,S. Marbury,/players/m/marbust01.html,MIN,CHH,C. Parks,/players/p/parksch02.html,V. Divac,/players/d/divacvl01.html,1
199711010SAS,https://www.basketball-reference.com/boxscores/pbp/199711010SAS.html,San Antonio Spurs,Cleveland Cavaliers,SAS,CLE,D. Robinson,S. Kemp,V. Del Negro,SAS,CLE,T. Duncan,/players/d/duncati01.html,SAS,CLE,D. Robinson,/players/r/robinda01.html,S. Kemp,/players/k/kempsh01.html,1
199711010SEA,https://www.basketball-reference.com/boxscores/pbp/199711010SEA.html,Seattle SuperSonics,Dallas Mavericks,SEA,DAL,V. Baker,S. Bradley,D. Schrempf,SEA,DAL,G. Payton,/players/p/paytoga01.html,SEA,DAL,V. Baker,/players/b/bakervi01.html,S. Bradley,/players/b/bradlsh01.html,1
199711010UTA,https://www.basketball-reference.com/boxscores/pbp/199711010UTA.html,Utah Jazz,Denver Nuggets,UTA,DEN,G. Ostertag,D. Garrett,E. Williams,UTA,DEN,H. Eisley,/players/e/eisleho01.html,DEN,UTA,G. Ostertag,/players/o/ostergr01.html,D. Garrett,/players/g/garrede01.html,0
199711010VAN,https://www.basketball-reference.com/boxscores/pbp/199711010VAN.html,Vancouver Grizzlies,Sacramento Kings,VAN,SAC,A. Daniels,B. Hurley,S. Abdur-Rahim,VAN,SAC,O. Thorpe,/players/t/thorpot01.html,VAN,SAC,A. Daniels,/players/d/daniean01.html,B. Hurley,/players/h/hurlebo01.html,1
199711010WAS,https://www.basketball-reference.com/boxscores/pbp/199711010WAS.html,Washington Wizards,Miami Heat,WAS,MIA,L. Williams,P. Brown,J. Mashburn,WAS,MIA,C. Cheaney,/players/c/cheanca01.html,MIA,WAS,L. Williams,/players/w/willilo01.html,P. Brown,/players/b/brownpj01.html,0
199711020BOS,https://www.basketball-reference.com/boxscores/pbp/199711020BOS.html,Boston Celtics,Orlando Magic,BOS,ORL,T. Knight,R. Seikaly,A. Hardaway,ORL,BOS,H. Grant,/players/g/grantho01.html,ORL,BOS,R. Seikaly,/players/s/seikaro01.html,T. Knight,/players/k/knightr01.html,1
199711020NYK,https://www.basketball-reference.com/boxscores/pbp/199711020NYK.html,New York Knicks,Detroit Pistons,NYK,DET,P. Ewing,B. Dele,C. Oakley,NYK,DET,C. Ward,/players/w/wardch01.html,NYK,DET,P. Ewing,/players/e/ewingpa01.html,B. Dele,/players/d/delebi01.html,1
199711020SAC,https://www.basketball-reference.com/boxscores/pbp/199711020SAC.html,Sacramento Kings,Houston Rockets,SAC,HOU,O. Polynice,H. Olajuwon,C. Barkley,SAC,HOU,M. Richmond,/players/r/richmmi01.html,HOU,SAC,O. Polynice,/players/p/polynol01.html,H. Olajuwon,/players/o/olajuha01.html,0
199711030CHI,https://www.basketball-reference.com/boxscores/pbp/199711030CHI.html,Chicago Bulls,San Antonio Spurs,CHI,SAS,L. Longley,D. Robinson,D. Robinson,SAS,CHI,T. Duncan,/players/d/duncati01.html,SAS,CHI,D. Robinson,/players/r/robinda01.html,L. Longley,/players/l/longllu01.html,1
199711030MIA,https://www.basketball-reference.com/boxscores/pbp/199711030MIA.html,Miami Heat,Charlotte Hornets,MIA,CHH,I. Austin,V. Divac,P. Brown,CHH,MIA,D. Wesley,/players/w/wesleda01.html,MIA,CHH,V. Divac,/players/d/divacvl01.html,I. Austin,/players/a/austiis01.html,0
199711030UTA,https://www.basketball-reference.com/boxscores/pbp/199711030UTA.html,Utah Jazz,Washington Wizards,UTA,WAS,G. Ostertag,L. Williams,J. Hornacek,UTA,WAS,H. Eisley,/players/e/eisleho01.html,UTA,WAS,G. Ostertag,/players/o/ostergr01.html,L. Williams,/players/w/willilo01.html,1
199711040ATL,https://www.basketball-reference.com/boxscores/pbp/199711040ATL.html,Atlanta Hawks,Detroit Pistons,ATL,DET,D. Mutombo,B. Dele,S. Smith,ATL,DET,S. Smith,/players/s/smithst01.html,ATL,DET,D. Mutombo,/players/m/mutomdi01.html,B. Dele,/players/d/delebi01.html,1
199711040CLE,https://www.basketball-reference.com/boxscores/pbp/199711040CLE.html,Cleveland Cavaliers,Indiana Pacers,CLE,IND,Z. Ilgauskas,D. Davis,D. Davis,CLE,IND,S. Kemp,/players/k/kempsh01.html,IND,CLE,Z. Ilgauskas,/players/i/ilgauzy01.html,D. Davis,/players/d/davisda01.html,0
199711040DAL,https://www.basketball-reference.com/boxscores/pbp/199711040DAL.html,Dallas Mavericks,Vancouver Grizzlies,DAL,VAN,A. Green,O. Thorpe,A. Daniels,VAN,DAL,A. Peeler,/players/p/peelean01.html,VAN,DAL,O. Thorpe,/players/t/thorpot01.html,A. Green,/players/g/greenac01.html,1
199711040DEN,https://www.basketball-reference.com/boxscores/pbp/199711040DEN.html,Denver Nuggets,Washington Wizards,DEN,WAS,D. Garrett,L. Williams,C. Webber,WAS,DEN,R. Strickland,/players/s/stricro02.html,WAS,DEN,L. Williams,/players/w/willilo01.html,D. Garrett,/players/g/garrede01.html,1
199711040MIL,https://www.basketball-reference.com/boxscores/pbp/199711040MIL.html,Milwaukee Bucks,Orlando Magic,MIL,ORL,E. Johnson,R. Seikaly,T. Hill,MIL,ORL,T. Hill,/players/h/hillty01.html,MIL,ORL,E. Johnson,/players/j/johnser02.html,R. Seikaly,/players/s/seikaro01.html,1
199711040NYK,https://www.basketball-reference.com/boxscores/pbp/199711040NYK.html,New York Knicks,Boston Celtics,NYK,BOS,,,,,,,,,,,,
199711040PHO,https://www.basketball-reference.com/boxscores/pbp/199711040PHO.html,Phoenix Suns,Utah Jazz,PHO,UTA,A. McDyess,G. Ostertag,A. McDyess,PHO,UTA,J. Kidd,/players/k/kiddja01.html,PHO,UTA,A. McDyess,/players/m/mcdyean01.html,G. Ostertag,/players/o/ostergr01.html,1
199711040POR,https://www.basketball-reference.com/boxscores/pbp/199711040POR.html,Portland Trail Blazers,Minnesota Timberwolves,POR,MIN,,,,,,,,,,,,
199711040SAC,https://www.basketball-reference.com/boxscores/pbp/199711040SAC.html,Sacramento Kings,Los Angeles Lakers,SAC,LAL,O. Polynice,E. Campbell,O. Polynice,LAL,SAC,E. Jones,/players/j/jonesed02.html,SAC,LAL,E. Campbell,/players/c/campbel01.html,O. Polynice,/players/p/polynol01.html,0
199711040SEA,https://www.basketball-reference.com/boxscores/pbp/199711040SEA.html,Seattle SuperSonics,Houston Rockets,SEA,HOU,V. Baker,H. Olajuwon,V. Baker,SEA,HOU,G. Payton,/players/p/paytoga01.html,SEA,HOU,V. Baker,/players/b/bakervi01.html,H. Olajuwon,/players/o/olajuha01.html,1
199711040TOR,https://www.basketball-reference.com/boxscores/pbp/199711040TOR.html,Toronto Raptors,Golden State Warriors,TOR,GSW,M. Camby,E. Dampier,J. Wallace,TOR,GSW,Ž. Tabak,/players/t/tabakza01.html,TOR,GSW,M. Camby,/players/c/cambyma01.html,E. Dampier,/players/d/dampier01.html,1
199711050BOS,https://www.basketball-reference.com/boxscores/pbp/199711050BOS.html,Boston Celtics,Miami Heat,BOS,MIA,T. Knight,P. Brown,R. Mercer,MIA,BOS,I. Austin,/players/a/austiis01.html,BOS,MIA,P. Brown,/players/b/brownpj01.html,T. Knight,/players/k/knightr01.html,0
199711050CHH,https://www.basketball-reference.com/boxscores/pbp/199711050CHH.html,Charlotte Hornets,Dallas Mavericks,CHH,DAL,V. Divac,S. Bradley,D. Wesley,CHH,DAL,D. Wesley,/players/w/wesleda01.html,CHH,DAL,V. Divac,/players/d/divacvl01.html,S. Bradley,/players/b/bradlsh01.html,1
199711050CHI,https://www.basketball-reference.com/boxscores/pbp/199711050CHI.html,Chicago Bulls,Orlando Magic,CHI,ORL,L. Longley,R. Seikaly,M. Jordan,CHI,ORL,J. Caffey,/players/c/caffeja01.html,CHI,ORL,L. Longley,/players/l/longllu01.html,R. Seikaly,/players/s/seikaro01.html,1
199711050DET,https://www.basketball-reference.com/boxscores/pbp/199711050DET.html,Detroit Pistons,Indiana Pacers,DET,IND,B. Dele,D. Davis,B. Dele,DET,IND,L. Hunter,/players/h/hunteli01.html,DET,IND,B. Dele,/players/d/delebi01.html,D. Davis,/players/d/davisda01.html,1
199711050LAC,https://www.basketball-reference.com/boxscores/pbp/199711050LAC.html,Los Angeles Clippers,Houston Rockets,LAC,HOU,S. Vranković,H. Olajuwon,C. Drexler,LAC,HOU,D. Martin,/players/m/martida01.html,HOU,LAC,S. Vranković,/players/v/vrankst01.html,H. Olajuwon,/players/o/olajuha01.html,0
199711050NJN,https://www.basketball-reference.com/boxscores/pbp/199711050NJN.html,New Jersey Nets,Golden State Warriors,NJN,GSW,,,,,,,,,,,,
199711050PHI,https://www.basketball-reference.com/boxscores/pbp/199711050PHI.html,Philadelphia 76ers,Atlanta Hawks,PHI,ATL,E. Montross,D. Mutombo,M. Blaylock,PHI,ATL,A. Iverson,/players/i/iversal01.html,ATL,PHI,E. Montross,/players/m/montrer01.html,D. Mutombo,/players/m/mutomdi01.html,0
199711050SAS,https://www.basketball-reference.com/boxscores/pbp/199711050SAS.html,San Antonio Spurs,Vancouver Grizzlies,SAS,VAN,D. Robinson,O. Thorpe,B. Reeves,SAS,VAN,T. Duncan,/players/d/duncati01.html,VAN,SAS,D. Robinson,/players/r/robinda01.html,O. Thorpe,/players/t/thorpot01.html,0
199711060MIL,https://www.basketball-reference.com/boxscores/pbp/199711060MIL.html,Milwaukee Bucks,Philadelphia 76ers,MIL,PHI,T. Hill,E. Montross,D. Coleman,PHI,MIL,D. Coleman,/players/c/colemde01.html,PHI,MIL,E. Montross,/players/m/montrer01.html,T. Hill,/players/h/hillty01.html,1
199711060PHO,https://www.basketball-reference.com/boxscores/pbp/199711060PHO.html,Phoenix Suns,New York Knicks,PHO,NYK,A. McDyess,P. Ewing,C. Ceballos,PHO,NYK,C. Robinson,/players/r/robincl02.html,PHO,NYK,A. McDyess,/players/m/mcdyean01.html,P. Ewing,/players/e/ewingpa01.html,1
199711060TOR,https://www.basketball-reference.com/boxscores/pbp/199711060TOR.html,Toronto Raptors,Seattle SuperSonics,TOR,SEA,M. Camby,V. Baker,G. Payton,SEA,TOR,D. Schrempf,/players/s/schrede01.html,SEA,TOR,V. Baker,/players/b/bakervi01.html,M. Camby,/players/c/cambyma01.html,1
199711070ATL,https://www.basketball-reference.com/boxscores/pbp/199711070ATL.html,Atlanta Hawks,Chicago Bulls,ATL,CHI,D. Mutombo,L. Longley,M. Blaylock,ATL,CHI,M. Blaylock,/players/b/blaylmo01.html,ATL,CHI,D. Mutombo,/players/m/mutomdi01.html,L. Longley,/players/l/longllu01.html,1
199711070BOS,https://www.basketball-reference.com/boxscores/pbp/199711070BOS.html,Boston Celtics,Cleveland Cavaliers,BOS,CLE,T. Knight,Z. Ilgauskas,S. Kemp,CLE,BOS,S. Kemp,/players/k/kempsh01.html,CLE,BOS,Z. Ilgauskas,/players/i/ilgauzy01.html,T. Knight,/players/k/knightr01.html,1
199711070DEN,https://www.basketball-reference.com/boxscores/pbp/199711070DEN.html,Denver Nuggets,Utah Jazz,DEN,UTA,T. Battie,K. Malone,J. Hornacek,UTA,DEN,K. Malone,/players/m/malonka01.html,UTA,DEN,K. Malone,/players/m/malonka01.html,T. Battie,/players/b/battito01.html,1
199711070DET,https://www.basketball-reference.com/boxscores/pbp/199711070DET.html,Detroit Pistons,Orlando Magic,DET,ORL,B. Dele,R. Seikaly,M. Price,ORL,DET,N. Anderson,/players/a/anderni01.html,ORL,DET,R. Seikaly,/players/s/seikaro01.html,B. Dele,/players/d/delebi01.html,1
199711070HOU,https://www.basketball-reference.com/boxscores/pbp/199711070HOU.html,Houston Rockets,Portland Trail Blazers,HOU,POR,H. Olajuwon,A. Sabonis,H. Olajuwon,POR,HOU,B. Grant,/players/g/grantbr01.html,HOU,POR,A. Sabonis,/players/s/sabonar01.html,H. Olajuwon,/players/o/olajuha01.html,0
199711070IND,https://www.basketball-reference.com/boxscores/pbp/199711070IND.html,Indiana Pacers,Seattle SuperSonics,IND,SEA,D. Davis,V. Baker,D. Schrempf,SEA,IND,G. Payton,/players/p/paytoga01.html,SEA,IND,V. Baker,/players/b/bakervi01.html,D. Davis,/players/d/davisda01.html,1
199711070LAL,https://www.basketball-reference.com/boxscores/pbp/199711070LAL.html,Los Angeles Lakers,New York Knicks,LAL,NYK,S. O'Neal,P. Ewing,N. Van Exel,LAL,NYK,R. Horry,/players/h/horryro01.html,LAL,NYK,S. O'Neal,/players/o/onealsh01.html,P. Ewing,/players/e/ewingpa01.html,1
199711070NJN,https://www.basketball-reference.com/boxscores/pbp/199711070NJN.html,New Jersey Nets,Miami Heat,NJN,MIA,J. Williams,P. Brown,V. Lenard,MIA,NJN,T. Hardaway,/players/h/hardati01.html,MIA,NJN,P. Brown,/players/b/brownpj01.html,J. Williams,/players/w/willija01.html,1
199711070SAC,https://www.basketball-reference.com/boxscores/pbp/199711070SAC.html,Sacramento Kings,Los Angeles Clippers,SAC,LAC,O. Polynice,S. Vranković,O. Polynice,SAC,LAC,B. Owens,/players/o/owensbi01.html,SAC,LAC,O. Polynice,/players/p/polynol01.html,S. Vranković,/players/v/vrankst01.html,1
199711070VAN,https://www.basketball-reference.com/boxscores/pbp/199711070VAN.html,Vancouver Grizzlies,Minnesota Timberwolves,VAN,MIN,O. Thorpe,K. Garnett,B. Reeves,MIN,VAN,C. Carr,/players/c/carrch01.html,VAN,MIN,K. Garnett,/players/g/garneke01.html,O. Thorpe,/players/t/thorpot01.html,0
199711070WAS,https://www.basketball-reference.com/boxscores/pbp/199711070WAS.html,Washington Wizards,Charlotte Hornets,WAS,CHH,J. Howard,V. Divac,C. Webber,CHH,WAS,G. Rice,/players/r/ricegl01.html,WAS,CHH,V. Divac,/players/d/divacvl01.html,J. Howard,/players/h/howarju01.html,0
199711080CHH,https://www.basketball-reference.com/boxscores/pbp/199711080CHH.html,Charlotte Hornets,Indiana Pacers,CHH,IND,V. Divac,D. Davis,C. Beck,IND,CHH,C. Mullin,/players/m/mullich01.html,CHH,IND,D. Davis,/players/d/davisda01.html,V. Divac,/players/d/divacvl01.html,0
199711080CHI,https://www.basketball-reference.com/boxscores/pbp/199711080CHI.html,Chicago Bulls,New Jersey Nets,CHI,NJN,L. Longley,J. Williams,J. Williams,CHI,NJN,R. Brown,/players/b/brownra02.html,NJN,CHI,L. Longley,/players/l/longllu01.html,J. Williams,/players/w/willija01.html,0
199711080CLE,https://www.basketball-reference.com/boxscores/pbp/199711080CLE.html,Cleveland Cavaliers,Atlanta Hawks,CLE,ATL,Z. Ilgauskas,D. Mutombo,S. Kemp,CLE,ATL,B. Knight,/players/k/knighbr01.html,CLE,ATL,Z. Ilgauskas,/players/i/ilgauzy01.html,D. Mutombo,/players/m/mutomdi01.html,1
199711080DAL,https://www.basketball-reference.com/boxscores/pbp/199711080DAL.html,Dallas Mavericks,Portland Trail Blazers,DAL,POR,S. Bradley,A. Sabonis,A. Green,POR,DAL,K. Anderson,/players/a/anderke01.html,DAL,POR,A. Sabonis,/players/s/sabonar01.html,S. Bradley,/players/b/bradlsh01.html,0
199711080GSW,https://www.basketball-reference.com/boxscores/pbp/199711080GSW.html,Golden State Warriors,Minnesota Timberwolves,GSW,MIN,E. Dampier,K. Garnett,K. Garnett,MIN,GSW,T. Gugliotta,/players/g/guglito01.html,MIN,GSW,K. Garnett,/players/g/garneke01.html,E. Dampier,/players/d/dampier01.html,1
199711080LAC,https://www.basketball-reference.com/boxscores/pbp/199711080LAC.html,Los Angeles Clippers,Phoenix Suns,LAC,PHO,S. Vranković,A. McDyess,L. Murray,LAC,PHO,B. Barry,/players/b/barrybr01.html,LAC,PHO,S. Vranković,/players/v/vrankst01.html,A. McDyess,/players/m/mcdyean01.html,1
199711080MIA,https://www.basketball-reference.com/boxscores/pbp/199711080MIA.html,Miami Heat,Washington Wizards,MIA,WAS,P. Brown,C. Webber,J. Howard,MIA,WAS,T. Hardaway,/players/h/hardati01.html,WAS,MIA,P. Brown,/players/b/brownpj01.html,C. Webber,/players/w/webbech01.html,0
199711080MIL,https://www.basketball-reference.com/boxscores/pbp/199711080MIL.html,Milwaukee Bucks,Boston Celtics,MIL,BOS,E. Johnson,T. Knight,T. Knight,BOS,MIL,A. Walker,/players/w/walkean02.html,BOS,MIL,T. Knight,/players/k/knightr01.html,E. Johnson,/players/j/johnser02.html,1
199711080ORL,https://www.basketball-reference.com/boxscores/pbp/199711080ORL.html,Orlando Magic,Toronto Raptors,ORL,TOR,R. Seikaly,M. Camby,M. Camby,TOR,ORL,D. Stoudamire,/players/s/stoudda01.html,TOR,ORL,M. Camby,/players/c/cambyma01.html,R. Seikaly,/players/s/seikaro01.html,1
199711080SAS,https://www.basketball-reference.com/boxscores/pbp/199711080SAS.html,San Antonio Spurs,Utah Jazz,SAS,UTA,D. Robinson,G. Ostertag,C. Alexander,SAS,UTA,A. Johnson,/players/j/johnsav01.html,SAS,UTA,D. Robinson,/players/r/robinda01.html,G. Ostertag,/players/o/ostergr01.html,1
199711090LAL,https://www.basketball-reference.com/boxscores/pbp/199711090LAL.html,Los Angeles Lakers,Golden State Warriors,LAL,GSW,S. O'Neal,E. Dampier,S. O'Neal,LAL,GSW,N. Van Exel,/players/v/vanexni01.html,LAL,GSW,S. O'Neal,/players/o/onealsh01.html,E. Dampier,/players/d/dampier01.html,1
199711090PHI,https://www.basketball-reference.com/boxscores/pbp/199711090PHI.html,Philadelphia 76ers,Seattle SuperSonics,PHI,SEA,E. Montross,V. Baker,D. Schrempf,SEA,PHI,A. Williams,/players/w/williaa01.html,SEA,PHI,V. Baker,/players/b/bakervi01.html,E. Montross,/players/m/montrer01.html,1
199711090SAC,https://www.basketball-reference.com/boxscores/pbp/199711090SAC.html,Sacramento Kings,New York Knicks,SAC,NYK,O. Polynice,P. Ewing,C. Williamson,NYK,SAC,L. Johnson,/players/j/johnsla02.html,SAC,NYK,P. Ewing,/players/e/ewingpa01.html,O. Polynice,/players/p/polynol01.html,0
199711090VAN,https://www.basketball-reference.com/boxscores/pbp/199711090VAN.html,Vancouver Grizzlies,Detroit Pistons,VAN,DET,O. Thorpe,B. Dele,B. Reeves,DET,VAN,G. Long,/players/l/longgr01.html,VAN,DET,B. Dele,/players/d/delebi01.html,O. Thorpe,/players/t/thorpot01.html,0
199711100POR,https://www.basketball-reference.com/boxscores/pbp/199711100POR.html,Portland Trail Blazers,Detroit Pistons,POR,DET,A. Sabonis,B. Dele,G. Hill,POR,DET,K. Anderson,/players/a/anderke01.html,DET,POR,A. Sabonis,/players/s/sabonar01.html,B. Dele,/players/d/delebi01.html,0
199711100TOR,https://www.basketball-reference.com/boxscores/pbp/199711100TOR.html,Toronto Raptors,San Antonio Spurs,TOR,SAS,M. Camby,D. Robinson,M. Camby,SAS,TOR,T. Duncan,/players/d/duncati01.html,TOR,SAS,D. Robinson,/players/r/robinda01.html,M. Camby,/players/c/cambyma01.html,0
199711110ATL,https://www.basketball-reference.com/boxscores/pbp/199711110ATL.html,Atlanta Hawks,Seattle SuperSonics,ATL,SEA,D. Mutombo,V. Baker,H. Hawkins,ATL,SEA,M. Blaylock,/players/b/blaylmo01.html,SEA,ATL,D. Mutombo,/players/m/mutomdi01.html,V. Baker,/players/b/bakervi01.html,0
199711110CLE,https://www.basketball-reference.com/boxscores/pbp/199711110CLE.html,Cleveland Cavaliers,Chicago Bulls,CLE,CHI,Z. Ilgauskas,L. Longley,W. Person,CHI,CLE,D. Rodman,/players/r/rodmade01.html,CLE,CHI,L. Longley,/players/l/longllu01.html,Z. Ilgauskas,/players/i/ilgauzy01.html,0
199711110DAL,https://www.basketball-reference.com/boxscores/pbp/199711110DAL.html,Dallas Mavericks,Los Angeles Lakers,DAL,LAL,S. Bradley,S. O'Neal,N. Van Exel,DAL,LAL,M. Finley,/players/f/finlemi01.html,LAL,DAL,S. Bradley,/players/b/bradlsh01.html,S. O'Neal,/players/o/onealsh01.html,0
199711110MIA,https://www.basketball-reference.com/boxscores/pbp/199711110MIA.html,Miami Heat,Sacramento Kings,MIA,SAC,P. Brown,O. Polynice,O. Polynice,SAC,MIA,M. Richmond,/players/r/richmmi01.html,SAC,MIA,O. Polynice,/players/p/polynol01.html,P. Brown,/players/b/brownpj01.html,1
199711110MIN,https://www.basketball-reference.com/boxscores/pbp/199711110MIN.html,Minnesota Timberwolves,San Antonio Spurs,MIN,SAS,,,,,,,,,,,,
199711110NYK,https://www.basketball-reference.com/boxscores/pbp/199711110NYK.html,New York Knicks,Denver Nuggets,NYK,DEN,P. Ewing,T. Battie,B. Stith,NYK,DEN,C. Ward,/players/w/wardch01.html,DEN,NYK,P. Ewing,/players/e/ewingpa01.html,T. Battie,/players/b/battito01.html,0
199711110VAN,https://www.basketball-reference.com/boxscores/pbp/199711110VAN.html,Vancouver Grizzlies,Los Angeles Clippers,VAN,LAC,O. Thorpe,S. Vranković,D. Martin,LAC,VAN,L. Murray,/players/m/murrala01.html,LAC,VAN,S. Vranković,/players/v/vrankst01.html,O. Thorpe,/players/t/thorpot01.html,1
199711120BOS,https://www.basketball-reference.com/boxscores/pbp/199711120BOS.html,Boston Celtics,Denver Nuggets,BOS,DEN,T. Knight,T. Battie,T. Battie,DEN,BOS,B. Jackson,/players/j/jacksbo01.html,DEN,BOS,T. Battie,/players/b/battito01.html,T. Knight,/players/k/knightr01.html,1
199711120CHI,https://www.basketball-reference.com/boxscores/pbp/199711120CHI.html,Chicago Bulls,Washington Wizards,CHI,WAS,L. Longley,C. Webber,C. Webber,WAS,CHI,T. Davis,/players/d/daviste01.html,WAS,CHI,C. Webber,/players/w/webbech01.html,L. Longley,/players/l/longllu01.html,1
