Game Code,Full Hyperlink,Home Team,Away Team,Home Team Short,Away Team Short,Home Tipper,Away Tipper,First Scorer,Tipoff Winning Team,Tipoff Losing Team,Possession Gaining Player,Possession Gaining Player Link,First Scoring Team,Tipoff Winner,Tipoff Loser,Tipoff Winner Scores
201912020PHI,https://www.basketball-reference.com/boxscores/pbp/201912020PHI.html,Philadelphia 76ers,Utah Jazz,PHI,UTA,J. Embiid,R. Gobert,M. Conley,UTA,PHI,R. O'Neale,/players/o/onealro01.html,UTA,R. Gobert,J. Embiid,1
201912020ATL,https://www.basketball-reference.com/boxscores/pbp/201912020ATL.html,Atlanta Hawks,Golden State Warriors,ATL,GSW,D. Jones,W. Cauley-Stein,W. Cauley-Stein,GSW,ATL,A. Burks,/players/b/burksal01.html,GSW,W. Cauley-Stein,D. Jones,1
201912020MEM,https://www.basketball-reference.com/boxscores/pbp/201912020MEM.html,Memphis Grizzlies,Indiana Pacers,MEM,IND,J. Jackson,M. Turner,J. Jackson,MEM,IND,T. Jones,/players/j/jonesty01.html,MEM,J. Jackson,M. Turner,1
201912020MIL,https://www.basketball-reference.com/boxscores/pbp/201912020MIL.html,Milwaukee Bucks,New York Knicks,MIL,NYK,R. Lopez,T. Gibson,K. Middleton,MIL,NYK,G. Antetokounmpo,/players/a/antetgi01.html,MIL,R. Lopez,T. Gibson,1
201912020SAC,https://www.basketball-reference.com/boxscores/pbp/201912020SAC.html,Sacramento Kings,Chicago Bulls,SAC,CHI,R. Holmes,W. Carter,H. Barnes,SAC,CHI,N. Bjelica,/players/b/bjeline01.html,SAC,R. Holmes,W. Carter,1
201912030CLE,https://www.basketball-reference.com/boxscores/pbp/201912030CLE.html,Cleveland Cavaliers,Detroit Pistons,CLE,DET,A. Drummond,T. Thompson,B. Griffin,DET,CLE,B. Griffin,/players/g/griffbl01.html,DET,T. Thompson,A. Drummond,1
201912030WAS,https://www.basketball-reference.com/boxscores/pbp/201912030WAS.html,Washington Wizards,Orlando Magic,WAS,ORL,R. Hachimura,K. Birch,M. Fultz,ORL,WAS,J. Isaac,/players/i/isaacjo01.html,ORL,K. Birch,R. Hachimura,1
201912030NOP,https://www.basketball-reference.com/boxscores/pbp/201912030NOP.html,New Orleans Pelicans,Dallas Mavericks,NOP,DAL,J. Hayes,K. Porziņģis,J. Redick,DAL,NOP,D. Powell,/players/p/poweldw01.html,NOP,K. Porziņģis,J. Hayes,0
201912030TOR,https://www.basketball-reference.com/boxscores/pbp/201912030TOR.html,Toronto Raptors,Miami Heat,TOR,MIA,M. Gasol,B. Adebayo,P. Siakam,MIA,TOR,M. Leonard,/players/l/leoname01.html,TOR,B. Adebayo,M. Gasol,0
201912030SAS,https://www.basketball-reference.com/boxscores/pbp/201912030SAS.html,San Antonio Spurs,Houston Rockets,SAS,HOU,J. Poeltl,C. Capela,C. Capela,SAS,HOU,R. Gay,/players/g/gayru01.html,HOU,J. Poeltl,C. Capela,0
201912030DEN,https://www.basketball-reference.com/boxscores/pbp/201912030DEN.html,Denver Nuggets,Los Angeles Lakers,DEN,LAL,N. Jokić,J. McGee,P. Millsap,DEN,LAL,P. Millsap,/players/m/millspa01.html,DEN,N. Jokić,J. McGee,1
201912030LAC,https://www.basketball-reference.com/boxscores/pbp/201912030LAC.html,Los Angeles Clippers,Portland Trail Blazers,LAC,POR,I. Zubac,H. Whiteside,P. George,LAC,POR,M. Harkless,/players/h/harklma01.html,LAC,I. Zubac,H. Whiteside,1
201912040CHO,https://www.basketball-reference.com/boxscores/pbp/201912040CHO.html,Charlotte Hornets,Golden State Warriors,CHO,GSW,B. Biyombo,W. Cauley-Stein,M. Bridges,CHO,GSW,D. Graham,/players/g/grahade01.html,CHO,B. Biyombo,W. Cauley-Stein,1
201912040DET,https://www.basketball-reference.com/boxscores/pbp/201912040DET.html,Detroit Pistons,Milwaukee Bucks,DET,MIL,A. Drummond,B. Lopez,B. Griffin,DET,MIL,B. Griffin,/players/g/griffbl01.html,DET,A. Drummond,B. Lopez,1
201912040ORL,https://www.basketball-reference.com/boxscores/pbp/201912040ORL.html,Orlando Magic,Phoenix Suns,ORL,PHO,K. Birch,F. Kaminsky,K. Oubre,PHO,ORL,R. Rubio,/players/r/rubiori01.html,PHO,F. Kaminsky,K. Birch,1
201912040ATL,https://www.basketball-reference.com/boxscores/pbp/201912040ATL.html,Atlanta Hawks,Brooklyn Nets,ATL,BRK,D. Jones,J. Allen,J. Allen,BRK,ATL,S. Dinwiddie,/players/d/dinwisp01.html,BRK,J. Allen,D. Jones,1
201912040BOS,https://www.basketball-reference.com/boxscores/pbp/201912040BOS.html,Boston Celtics,Miami Heat,BOS,MIA,D. Theis,B. Adebayo,D. Theis,BOS,MIA,K. Walker,/players/w/walkeke02.html,BOS,D. Theis,B. Adebayo,1
201912040CHI,https://www.basketball-reference.com/boxscores/pbp/201912040CHI.html,Chicago Bulls,Memphis Grizzlies,CHI,MEM,W. Carter,J. Jackson,L. Markkanen,MEM,CHI,J. Valančiūnas,/players/v/valanjo01.html,CHI,J. Jackson,W. Carter,0
201912040OKC,https://www.basketball-reference.com/boxscores/pbp/201912040OKC.html,Oklahoma City Thunder,Indiana Pacers,OKC,IND,S. Adams,M. Turner,S. Adams,OKC,IND,S. Gilgeous-Alexander,/players/g/gilgesh01.html,OKC,S. Adams,M. Turner,1
201912040DAL,https://www.basketball-reference.com/boxscores/pbp/201912040DAL.html,Dallas Mavericks,Minnesota Timberwolves,DAL,MIN,K. Porziņģis,K. Towns,D. Powell,DAL,MIN,D. Powell,/players/p/poweldw01.html,DAL,K. Porziņģis,K. Towns,1
201912040UTA,https://www.basketball-reference.com/boxscores/pbp/201912040UTA.html,Utah Jazz,Los Angeles Lakers,UTA,LAL,R. Gobert,J. McGee,B. Bogdanović,LAL,UTA,K. Caldwell-Pope,/players/c/caldwke01.html,UTA,J. McGee,R. Gobert,0
201912040POR,https://www.basketball-reference.com/boxscores/pbp/201912040POR.html,Portland Trail Blazers,Sacramento Kings,POR,SAC,H. Whiteside,R. Holmes,N. Bjelica,SAC,POR,N. Bjelica,/players/b/bjeline01.html,SAC,R. Holmes,H. Whiteside,1
201912050WAS,https://www.basketball-reference.com/boxscores/pbp/201912050WAS.html,Washington Wizards,Philadelphia 76ers,WAS,PHI,M. Wagner,J. Embiid,M. Wagner,PHI,WAS,F. Korkmaz,/players/k/korkmfu01.html,WAS,J. Embiid,M. Wagner,0
201912050NYK,https://www.basketball-reference.com/boxscores/pbp/201912050NYK.html,New York Knicks,Denver Nuggets,NYK,DEN,T. Gibson,N. Jokić,J. Murray,DEN,NYK,W. Barton,/players/b/bartowi01.html,DEN,N. Jokić,T. Gibson,1
201912050TOR,https://www.basketball-reference.com/boxscores/pbp/201912050TOR.html,Toronto Raptors,Houston Rockets,TOR,HOU,M. Gasol,C. Capela,P. Tucker,HOU,TOR,P. Tucker,/players/t/tuckepj01.html,HOU,C. Capela,M. Gasol,1
201912050NOP,https://www.basketball-reference.com/boxscores/pbp/201912050NOP.html,New Orleans Pelicans,Phoenix Suns,NOP,PHO,J. Hayes,F. Kaminsky,B. Ingram,NOP,PHO,J. Redick,/players/r/redicjj01.html,NOP,J. Hayes,F. Kaminsky,1
201912060CHO,https://www.basketball-reference.com/boxscores/pbp/201912060CHO.html,Charlotte Hornets,Brooklyn Nets,CHO,BRK,B. Biyombo,J. Allen,N. Batum,BRK,CHO,S. Dinwiddie,/players/d/dinwisp01.html,CHO,J. Allen,B. Biyombo,0
201912060CLE,https://www.basketball-reference.com/boxscores/pbp/201912060CLE.html,Cleveland Cavaliers,Orlando Magic,CLE,ORL,L. Nance,K. Birch,A. Gordon,ORL,CLE,J. Isaac,/players/i/isaacjo01.html,ORL,K. Birch,L. Nance,1
201912060DET,https://www.basketball-reference.com/boxscores/pbp/201912060DET.html,Detroit Pistons,Indiana Pacers,DET,IND,A. Drummond,M. Turner,A. Drummond,DET,IND,B. Griffin,/players/g/griffbl01.html,DET,A. Drummond,M. Turner,1
201912060BOS,https://www.basketball-reference.com/boxscores/pbp/201912060BOS.html,Boston Celtics,Denver Nuggets,BOS,DEN,D. Theis,N. Jokić,K. Walker,BOS,DEN,J. Brown,/players/b/brownja02.html,BOS,D. Theis,N. Jokić,1
201912060CHI,https://www.basketball-reference.com/boxscores/pbp/201912060CHI.html,Chicago Bulls,Golden State Warriors,CHI,GSW,W. Carter,W. Cauley-Stein,T. Satoranský,GSW,CHI,E. Paschall,/players/p/pascher01.html,CHI,W. Cauley-Stein,W. Carter,0
201912060MIA,https://www.basketball-reference.com/boxscores/pbp/201912060MIA.html,Miami Heat,Washington Wizards,MIA,WAS,B. Adebayo,M. Wagner,I. Smith,WAS,MIA,I. Smith,/players/s/smithis01.html,WAS,M. Wagner,B. Adebayo,1
201912060OKC,https://www.basketball-reference.com/boxscores/pbp/201912060OKC.html,Oklahoma City Thunder,Minnesota Timberwolves,OKC,MIN,S. Adams,K. Towns,K. Towns,MIN,OKC,J. Okogie,/players/o/okogijo01.html,MIN,K. Towns,S. Adams,1
201912060MIL,https://www.basketball-reference.com/boxscores/pbp/201912060MIL.html,Milwaukee Bucks,Los Angeles Clippers,MIL,LAC,B. Lopez,I. Zubac,K. Middleton,MIL,LAC,K. Middleton,/players/m/middlkh01.html,MIL,B. Lopez,I. Zubac,1
201912060SAS,https://www.basketball-reference.com/boxscores/pbp/201912060SAS.html,San Antonio Spurs,Sacramento Kings,SAS,SAC,L. Aldridge,R. Holmes,D. DeRozan,SAC,SAS,N. Bjelica,/players/b/bjeline01.html,SAS,R. Holmes,L. Aldridge,0
201912060POR,https://www.basketball-reference.com/boxscores/pbp/201912060POR.html,Portland Trail Blazers,Los Angeles Lakers,POR,LAL,H. Whiteside,J. McGee,L. James,POR,LAL,C. Anthony,/players/a/anthoca01.html,LAL,H. Whiteside,J. McGee,0
201912070DAL,https://www.basketball-reference.com/boxscores/pbp/201912070DAL.html,Dallas Mavericks,New Orleans Pelicans,DAL,NOP,K. Porziņģis,J. Hayes,T. Hardaway,DAL,NOP,D. Powell,/players/p/poweldw01.html,DAL,K. Porziņģis,J. Hayes,1
201912070NYK,https://www.basketball-reference.com/boxscores/pbp/201912070NYK.html,New York Knicks,Indiana Pacers,NYK,IND,T. Gibson,M. Turner,D. Sabonis,IND,NYK,J. Lamb,/players/l/lambje01.html,IND,M. Turner,T. Gibson,1
201912070PHI,https://www.basketball-reference.com/boxscores/pbp/201912070PHI.html,Philadelphia 76ers,Cleveland Cavaliers,PHI,CLE,A. Horford,T. Thompson,B. Simmons,PHI,CLE,T. Harris,/players/h/harrito02.html,PHI,A. Horford,T. Thompson,1
201912070HOU,https://www.basketball-reference.com/boxscores/pbp/201912070HOU.html,Houston Rockets,Phoenix Suns,HOU,PHO,C. Capela,F. Kaminsky,D. House,HOU,PHO,P. Tucker,/players/t/tuckepj01.html,HOU,C. Capela,F. Kaminsky,1
201912070UTA,https://www.basketball-reference.com/boxscores/pbp/201912070UTA.html,Utah Jazz,Memphis Grizzlies,UTA,MEM,R. Gobert,J. Jackson,J. Jackson,MEM,UTA,T. Jones,/players/j/jonesty01.html,MEM,J. Jackson,R. Gobert,1
201912080BRK,https://www.basketball-reference.com/boxscores/pbp/201912080BRK.html,Brooklyn Nets,Denver Nuggets,BRK,DEN,J. Allen,N. Jokić,J. Allen,BRK,DEN,S. Dinwiddie,/players/d/dinwisp01.html,BRK,J. Allen,N. Jokić,1
201912080CHO,https://www.basketball-reference.com/boxscores/pbp/201912080CHO.html,Charlotte Hornets,Atlanta Hawks,CHO,ATL,B. Biyombo,D. Jones,D. Jones,ATL,CHO,C. Reddish,/players/r/reddica01.html,ATL,D. Jones,B. Biyombo,1
201912080MIA,https://www.basketball-reference.com/boxscores/pbp/201912080MIA.html,Miami Heat,Chicago Bulls,MIA,CHI,B. Adebayo,W. Carter,Z. LaVine,CHI,MIA,T. Satoranský,/players/s/satorto01.html,CHI,W. Carter,B. Adebayo,1
201912080PHI,https://www.basketball-reference.com/boxscores/pbp/201912080PHI.html,Philadelphia 76ers,Toronto Raptors,PHI,TOR,J. Embiid,M. Gasol,T. Harris,PHI,TOR,B. Simmons,/players/s/simmobe01.html,PHI,J. Embiid,M. Gasol,1
201912080WAS,https://www.basketball-reference.com/boxscores/pbp/201912080WAS.html,Washington Wizards,Los Angeles Clippers,WAS,LAC,M. Wagner,I. Zubac,P. Beverley,WAS,LAC,R. Hachimura,/players/h/hachiru01.html,LAC,M. Wagner,I. Zubac,0
201912080DAL,https://www.basketball-reference.com/boxscores/pbp/201912080DAL.html,Dallas Mavericks,Sacramento Kings,DAL,SAC,K. Porziņģis,R. Holmes,N. Bjelica,SAC,DAL,N. Bjelica,/players/b/bjeline01.html,SAC,R. Holmes,K. Porziņģis,1
201912080POR,https://www.basketball-reference.com/boxscores/pbp/201912080POR.html,Portland Trail Blazers,Oklahoma City Thunder,POR,OKC,H. Whiteside,S. Adams,H. Whiteside,OKC,POR,S. Gilgeous-Alexander,/players/g/gilgesh01.html,POR,S. Adams,H. Whiteside,0
201912080LAL,https://www.basketball-reference.com/boxscores/pbp/201912080LAL.html,Los Angeles Lakers,Minnesota Timberwolves,LAL,MIN,J. McGee,K. Towns,A. Davis,LAL,MIN,L. James,/players/j/jamesle01.html,LAL,J. McGee,K. Towns,1
201912090IND,https://www.basketball-reference.com/boxscores/pbp/201912090IND.html,Indiana Pacers,Los Angeles Clippers,IND,LAC,M. Turner,I. Zubac,M. Brogdon,IND,LAC,D. Sabonis,/players/s/sabondo01.html,IND,M. Turner,I. Zubac,1
201912090BOS,https://www.basketball-reference.com/boxscores/pbp/201912090BOS.html,Boston Celtics,Cleveland Cavaliers,BOS,CLE,D. Theis,T. Thompson,J. Brown,CLE,BOS,K. Love,/players/l/loveke01.html,BOS,T. Thompson,D. Theis,0
201912090CHI,https://www.basketball-reference.com/boxscores/pbp/201912090CHI.html,Chicago Bulls,Toronto Raptors,CHI,TOR,W. Carter,M. Gasol,P. Siakam,CHI,TOR,K. Dunn,/players/d/dunnkr01.html,TOR,W. Carter,M. Gasol,0
201912090HOU,https://www.basketball-reference.com/boxscores/pbp/201912090HOU.html,Houston Rockets,Sacramento Kings,HOU,SAC,C. Capela,R. Holmes,J. Harden,HOU,SAC,R. Westbrook,/players/w/westbru01.html,HOU,C. Capela,R. Holmes,1
201912090MIL,https://www.basketball-reference.com/boxscores/pbp/201912090MIL.html,Milwaukee Bucks,Orlando Magic,MIL,ORL,B. Lopez,K. Birch,E. Fournier,MIL,ORL,G. Antetokounmpo,/players/a/antetgi01.html,ORL,B. Lopez,K. Birch,0
201912090NOP,https://www.basketball-reference.com/boxscores/pbp/201912090NOP.html,New Orleans Pelicans,Detroit Pistons,NOP,DET,J. Okafor,A. Drummond,L. Kennard,DET,NOP,T. Snell,/players/s/snellto01.html,DET,A. Drummond,J. Okafor,1
201912090PHO,https://www.basketball-reference.com/boxscores/pbp/201912090PHO.html,Phoenix Suns,Minnesota Timberwolves,PHO,MIN,F. Kaminsky,K. Towns,K. Towns,MIN,PHO,J. Culver,/players/c/culveja01.html,MIN,K. Towns,F. Kaminsky,1
201912090UTA,https://www.basketball-reference.com/boxscores/pbp/201912090UTA.html,Utah Jazz,Oklahoma City Thunder,UTA,OKC,R. Gobert,S. Adams,S. Adams,OKC,UTA,S. Gilgeous-Alexander,/players/g/gilgesh01.html,OKC,S. Adams,R. Gobert,1
201912090GSW,https://www.basketball-reference.com/boxscores/pbp/201912090GSW.html,Golden State Warriors,Memphis Grizzlies,GSW,MEM,W. Cauley-Stein,J. Jackson,D. Russell,MEM,GSW,D. Brooks,/players/b/brookdi01.html,GSW,J. Jackson,W. Cauley-Stein,0
201912100CHO,https://www.basketball-reference.com/boxscores/pbp/201912100CHO.html,Charlotte Hornets,Washington Wizards,CHO,WAS,B. Biyombo,M. Wagner,T. Rozier,CHO,WAS,D. Graham,/players/g/grahade01.html,CHO,B. Biyombo,M. Wagner,1
201912100MIA,https://www.basketball-reference.com/boxscores/pbp/201912100MIA.html,Miami Heat,Atlanta Hawks,MIA,ATL,B. Adebayo,D. Jones,J. Parker,ATL,MIA,J. Parker,/players/p/parkeja01.html,ATL,D. Jones,B. Adebayo,1
201912100PHI,https://www.basketball-reference.com/boxscores/pbp/201912100PHI.html,Philadelphia 76ers,Denver Nuggets,PHI,DEN,J. Embiid,N. Jokić,W. Barton,DEN,PHI,G. Harris,/players/h/harriga01.html,DEN,N. Jokić,J. Embiid,1
201912100POR,https://www.basketball-reference.com/boxscores/pbp/201912100POR.html,Portland Trail Blazers,New York Knicks,POR,NYK,H. Whiteside,T. Gibson,J. Randle,NYK,POR,J. Randle,/players/r/randlju01.html,NYK,T. Gibson,H. Whiteside,1
201912110CLE,https://www.basketball-reference.com/boxscores/pbp/201912110CLE.html,Cleveland Cavaliers,Houston Rockets,CLE,HOU,T. Thompson,C. Capela,P. Tucker,HOU,CLE,P. Tucker,/players/t/tuckepj01.html,HOU,C. Capela,T. Thompson,1
201912110IND,https://www.basketball-reference.com/boxscores/pbp/201912110IND.html,Indiana Pacers,Boston Celtics,IND,BOS,M. Turner,D. Theis,J. Brown,BOS,IND,J. Brown,/players/b/brownja02.html,BOS,D. Theis,M. Turner,1
201912110ORL,https://www.basketball-reference.com/boxscores/pbp/201912110ORL.html,Orlando Magic,Los Angeles Lakers,ORL,LAL,K. Birch,J. McGee,D. Green,LAL,ORL,L. James,/players/j/jamesle01.html,LAL,J. McGee,K. Birch,1
201912110TOR,https://www.basketball-reference.com/boxscores/pbp/201912110TOR.html,Toronto Raptors,Los Angeles Clippers,TOR,LAC,M. Gasol,I. Zubac,O. Anunoby,LAC,TOR,K. Leonard,/players/l/leonaka01.html,TOR,I. Zubac,M. Gasol,0
201912110BRK,https://www.basketball-reference.com/boxscores/pbp/201912110BRK.html,Brooklyn Nets,Charlotte Hornets,BRK,CHO,J. Allen,B. Biyombo,P. Washington,CHO,BRK,D. Graham,/players/g/grahade01.html,CHO,B. Biyombo,J. Allen,1
201912110CHI,https://www.basketball-reference.com/boxscores/pbp/201912110CHI.html,Chicago Bulls,Atlanta Hawks,CHI,ATL,W. Carter,D. Jones,D. Jones,ATL,CHI,J. Parker,/players/p/parkeja01.html,ATL,D. Jones,W. Carter,1
201912110MIN,https://www.basketball-reference.com/boxscores/pbp/201912110MIN.html,Minnesota Timberwolves,Utah Jazz,MIN,UTA,K. Towns,R. Gobert,J. Ingles,UTA,MIN,R. O'Neale,/players/o/onealro01.html,UTA,R. Gobert,K. Towns,1
201912110PHO,https://www.basketball-reference.com/boxscores/pbp/201912110PHO.html,Phoenix Suns,Memphis Grizzlies,PHO,MEM,F. Kaminsky,J. Jackson,F. Kaminsky,MEM,PHO,J. Morant,/players/m/moranja01.html,PHO,J. Jackson,F. Kaminsky,0
201912110MIL,https://www.basketball-reference.com/boxscores/pbp/201912110MIL.html,Milwaukee Bucks,New Orleans Pelicans,MIL,NOP,B. Lopez,J. Okafor,K. Middleton,MIL,NOP,E. Bledsoe,/players/b/bledser01.html,MIL,B. Lopez,J. Okafor,1
201912110SAC,https://www.basketball-reference.com/boxscores/pbp/201912110SAC.html,Sacramento Kings,Oklahoma City Thunder,SAC,OKC,R. Holmes,S. Adams,S. Adams,OKC,SAC,S. Gilgeous-Alexander,/players/g/gilgesh01.html,OKC,S. Adams,R. Holmes,1
201912110GSW,https://www.basketball-reference.com/boxscores/pbp/201912110GSW.html,Golden State Warriors,New York Knicks,GSW,NYK,W. Cauley-Stein,T. Gibson,M. Morris,GSW,NYK,D. Green,/players/g/greendr01.html,NYK,W. Cauley-Stein,T. Gibson,0
201912120BOS,https://www.basketball-reference.com/boxscores/pbp/201912120BOS.html,Boston Celtics,Philadelphia 76ers,BOS,PHI,D. Theis,J. Embiid,D. Theis,PHI,BOS,B. Simmons,/players/s/simmobe01.html,BOS,J. Embiid,D. Theis,0
201912120SAS,https://www.basketball-reference.com/boxscores/pbp/201912120SAS.html,San Antonio Spurs,Cleveland Cavaliers,SAS,CLE,L. Aldridge,T. Thompson,D. White,SAS,CLE,D. White,/players/w/whitede01.html,SAS,L. Aldridge,T. Thompson,1
201912120DET,https://www.basketball-reference.com/boxscores/pbp/201912120DET.html,Detroit Pistons,Dallas Mavericks,DET,DAL,A. Drummond,K. Porziņģis,T. Snell,DET,DAL,L. Kennard,/players/k/kennalu01.html,DET,A. Drummond,K. Porziņģis,1
201912120DEN,https://www.basketball-reference.com/boxscores/pbp/201912120DEN.html,Denver Nuggets,Portland Trail Blazers,DEN,POR,N. Jokić,H. Whiteside,W. Barton,POR,DEN,C. McCollum,/players/m/mccolcj01.html,DEN,H. Whiteside,N. Jokić,0
201912130MIA,https://www.basketball-reference.com/boxscores/pbp/201912130MIA.html,Miami Heat,Los Angeles Lakers,MIA,LAL,B. Adebayo,J. McGee,M. Leonard,MIA,LAL,M. Leonard,/players/l/leoname01.html,MIA,B. Adebayo,J. McGee,1
201912130ORL,https://www.basketball-reference.com/boxscores/pbp/201912130ORL.html,Orlando Magic,Houston Rockets,ORL,HOU,K. Birch,C. Capela,M. Fultz,HOU,ORL,R. Westbrook,/players/w/westbru01.html,ORL,C. Capela,K. Birch,0
201912130PHI,https://www.basketball-reference.com/boxscores/pbp/201912130PHI.html,Philadelphia 76ers,New Orleans Pelicans,PHI,NOP,J. Embiid,D. Favors,B. Simmons,PHI,NOP,B. Simmons,/players/s/simmobe01.html,PHI,J. Embiid,D. Favors,1
201912130ATL,https://www.basketball-reference.com/boxscores/pbp/201912130ATL.html,Atlanta Hawks,Indiana Pacers,ATL,IND,D. Jones,M. Turner,M. Brogdon,ATL,IND,J. Parker,/players/p/parkeja01.html,IND,D. Jones,M. Turner,0
201912130CHI,https://www.basketball-reference.com/boxscores/pbp/201912130CHI.html,Chicago Bulls,Charlotte Hornets,CHI,CHO,W. Carter,B. Biyombo,B. Biyombo,CHO,CHI,P. Washington,/players/w/washipj01.html,CHO,B. Biyombo,W. Carter,1
201912130MEM,https://www.basketball-reference.com/boxscores/pbp/201912130MEM.html,Memphis Grizzlies,Milwaukee Bucks,MEM,MIL,J. Valančiūnas,B. Lopez,K. Middleton,MIL,MEM,G. Antetokounmpo,/players/a/antetgi01.html,MIL,B. Lopez,J. Valančiūnas,1
201912130UTA,https://www.basketball-reference.com/boxscores/pbp/201912130UTA.html,Utah Jazz,Golden State Warriors,UTA,GSW,R. Gobert,W. Cauley-Stein,D. Mitchell,UTA,GSW,R. O'Neale,/players/o/onealro01.html,UTA,R. Gobert,W. Cauley-Stein,1
201912130MIN,https://www.basketball-reference.com/boxscores/pbp/201912130MIN.html,Minnesota Timberwolves,Los Angeles Clippers,MIN,LAC,K. Towns,I. Zubac,A. Wiggins,MIN,LAC,J. Culver,/players/c/culveja01.html,MIN,K. Towns,I. Zubac,1
201912130SAC,https://www.basketball-reference.com/boxscores/pbp/201912130SAC.html,Sacramento Kings,New York Knicks,SAC,NYK,R. Holmes,T. Gibson,J. Randle,SAC,NYK,N. Bjelica,/players/b/bjeline01.html,NYK,R. Holmes,T. Gibson,0
201912140PHO,https://www.basketball-reference.com/boxscores/pbp/201912140PHO.html,Phoenix Suns,San Antonio Spurs,PHO,SAS,F. Kaminsky,L. Aldridge,D. DeRozan,SAS,PHO,D. Murray,/players/m/murrade01.html,SAS,L. Aldridge,F. Kaminsky,1
201912140TOR,https://www.basketball-reference.com/boxscores/pbp/201912140TOR.html,Toronto Raptors,Brooklyn Nets,TOR,BRK,M. Gasol,J. Allen,J. Harris,BRK,TOR,S. Dinwiddie,/players/d/dinwisp01.html,BRK,J. Allen,M. Gasol,1
201912140CHI,https://www.basketball-reference.com/boxscores/pbp/201912140CHI.html,Chicago Bulls,Los Angeles Clippers,CHI,LAC,W. Carter,I. Zubac,Z. LaVine,CHI,LAC,L. Markkanen,/players/m/markkla01.html,CHI,W. Carter,I. Zubac,1
201912140MEM,https://www.basketball-reference.com/boxscores/pbp/201912140MEM.html,Memphis Grizzlies,Washington Wizards,MEM,WAS,J. Valančiūnas,I. Mahinmi,I. Smith,MEM,WAS,J. Valančiūnas,/players/v/valanjo01.html,WAS,J. Valančiūnas,I. Mahinmi,0
201912140DAL,https://www.basketball-reference.com/boxscores/pbp/201912140DAL.html,Dallas Mavericks,Miami Heat,DAL,MIA,K. Porziņģis,B. Adebayo,D. Robinson,MIA,DAL,M. Leonard,/players/l/leoname01.html,MIA,B. Adebayo,K. Porziņģis,1
201912140MIL,https://www.basketball-reference.com/boxscores/pbp/201912140MIL.html,Milwaukee Bucks,Cleveland Cavaliers,MIL,CLE,B. Lopez,T. Thompson,K. Middleton,MIL,CLE,G. Antetokounmpo,/players/a/antetgi01.html,MIL,B. Lopez,T. Thompson,1
201912140DEN,https://www.basketball-reference.com/boxscores/pbp/201912140DEN.html,Denver Nuggets,Oklahoma City Thunder,DEN,OKC,N. Jokić,S. Adams,S. Adams,OKC,DEN,S. Gilgeous-Alexander,/players/g/gilgesh01.html,OKC,S. Adams,N. Jokić,1
201912140HOU,https://www.basketball-reference.com/boxscores/pbp/201912140HOU.html,Houston Rockets,Detroit Pistons,HOU,DET,C. Capela,T. Maker,C. Capela,HOU,DET,P. Tucker,/players/t/tuckepj01.html,HOU,C. Capela,T. Maker,1
201912150NOP,https://www.basketball-reference.com/boxscores/pbp/201912150NOP.html,New Orleans Pelicans,Orlando Magic,NOP,ORL,D. Favors,N. Vučević,J. Holiday,NOP,ORL,K. Williams,/players/w/willike04.html,NOP,D. Favors,N. Vučević,1
201912150IND,https://www.basketball-reference.com/boxscores/pbp/201912150IND.html,Indiana Pacers,Charlotte Hornets,IND,CHO,M. Turner,B. Biyombo,C. Zeller,CHO,IND,C. Zeller,/players/z/zelleco01.html,CHO,B. Biyombo,M. Turner,1
201912150ATL,https://www.basketball-reference.com/boxscores/pbp/201912150ATL.html,Atlanta Hawks,Los Angeles Lakers,ATL,LAL,D. Jones,J. McGee,A. Davis,LAL,ATL,L. James,/players/j/jamesle01.html,LAL,J. McGee,D. Jones,1
201912150BRK,https://www.basketball-reference.com/boxscores/pbp/201912150BRK.html,Brooklyn Nets,Philadelphia 76ers,BRK,PHI,J. Allen,A. Horford,J. Allen,BRK,PHI,T. Prince,/players/p/princta02.html,BRK,J. Allen,A. Horford,1
201912150DEN,https://www.basketball-reference.com/boxscores/pbp/201912150DEN.html,Denver Nuggets,New York Knicks,DEN,NYK,N. Jokić,T. Gibson,J. Murray,DEN,NYK,J. Murray,/players/m/murraja01.html,DEN,N. Jokić,T. Gibson,1
201912150GSW,https://www.basketball-reference.com/boxscores/pbp/201912150GSW.html,Golden State Warriors,Sacramento Kings,GSW,SAC,W. Cauley-Stein,R. Holmes,W. Cauley-Stein,SAC,GSW,C. Joseph,/players/j/josepco01.html,GSW,R. Holmes,W. Cauley-Stein,0
201912160DET,https://www.basketball-reference.com/boxscores/pbp/201912160DET.html,Detroit Pistons,Washington Wizards,DET,WAS,T. Maker,R. Hachimura,M. Morris,DET,WAS,L. Kennard,/players/k/kennalu01.html,DET,T. Maker,R. Hachimura,1
201912160TOR,https://www.basketball-reference.com/boxscores/pbp/201912160TOR.html,Toronto Raptors,Cleveland Cavaliers,TOR,CLE,M. Gasol,T. Thompson,K. Love,TOR,CLE,K. Lowry,/players/l/lowryky01.html,CLE,M. Gasol,T. Thompson,0
201912160HOU,https://www.basketball-reference.com/boxscores/pbp/201912160HOU.html,Houston Rockets,San Antonio Spurs,HOU,SAS,C. Capela,L. Aldridge,R. Westbrook,HOU,SAS,R. Westbrook,/players/w/westbru01.html,HOU,C. Capela,L. Aldridge,1
