Game Code,Full Hyperlink,Home Team,Away Team,Home Team Short,Away Team Short,Home Tipper,Away Tipper,First Scorer,Tipoff Winning Team,Tipoff Losing Team,Possession Gaining Player,Possession Gaining Player Link,First Scoring Team,Tipoff Winner,Tipoff Loser,Tipoff Winner Scores
202101060ORL,https://www.basketball-reference.com/boxscores/pbp/202101060ORL.html,Orlando Magic,Cleveland Cavaliers,ORL,CLE,N. Vučević,A. Drummond,M. Fultz,CLE,ORL,C. Osman,/players/o/osmande01.html,ORL,A. Drummond,N. Vučević,0
202101060PHI,https://www.basketball-reference.com/boxscores/pbp/202101060PHI.html,Philadelphia 76ers,Washington Wizards,PHI,WAS,J. Embiid,T. Bryant,B. Beal,PHI,WAS,S. Curry,/players/c/curryse01.html,WAS,J. Embiid,T. Bryant,0
202101060ATL,https://www.basketball-reference.com/boxscores/pbp/202101060ATL.html,Atlanta Hawks,Charlotte Hornets,ATL,CHO,C. Capela,B. Biyombo,G. Hayward,ATL,CHO,T. Young,/players/y/youngtr01.html,CHO,C. Capela,B. Biyombo,0
202101060MIA,https://www.basketball-reference.com/boxscores/pbp/202101060MIA.html,Miami Heat,Boston Celtics,MIA,BOS,B. Adebayo,T. Thompson,M. Smart,MIA,BOS,T. Herro,/players/h/herroty01.html,BOS,B. Adebayo,T. Thompson,0
202101060NYK,https://www.basketball-reference.com/boxscores/pbp/202101060NYK.html,New York Knicks,Utah Jazz,NYK,UTA,M. Robinson,R. Gobert,E. Payton,NYK,UTA,E. Payton,/players/p/paytoel01.html,NYK,M. Robinson,R. Gobert,1
202101060MIL,https://www.basketball-reference.com/boxscores/pbp/202101060MIL.html,Milwaukee Bucks,Detroit Pistons,MIL,DET,G. Antetokounmpo,M. Plumlee,J. Holiday,MIL,DET,G. Antetokounmpo,/players/a/antetgi01.html,MIL,G. Antetokounmpo,M. Plumlee,1
202101060NOP,https://www.basketball-reference.com/boxscores/pbp/202101060NOP.html,New Orleans Pelicans,Oklahoma City Thunder,NOP,OKC,S. Adams,A. Horford,Z. Williamson,NOP,OKC,L. Ball,/players/b/balllo01.html,NOP,S. Adams,A. Horford,1
202101060PHO,https://www.basketball-reference.com/boxscores/pbp/202101060PHO.html,Phoenix Suns,Toronto Raptors,PHO,TOR,D. Ayton,A. Baynes,P. Siakam,PHO,TOR,C. Paul,/players/p/paulch01.html,TOR,D. Ayton,A. Baynes,0
202101060GSW,https://www.basketball-reference.com/boxscores/pbp/202101060GSW.html,Golden State Warriors,Los Angeles Clippers,GSW,LAC,J. Wiseman,S. Ibaka,P. Beverley,GSW,LAC,A. Wiggins,/players/w/wiggian01.html,LAC,J. Wiseman,S. Ibaka,0
202101060SAC,https://www.basketball-reference.com/boxscores/pbp/202101060SAC.html,Sacramento Kings,Chicago Bulls,SAC,CHI,R. Holmes,W. Carter,R. Holmes,CHI,SAC,C. White,/players/w/whiteco01.html,SAC,W. Carter,R. Holmes,0
202101070BRK,https://www.basketball-reference.com/boxscores/pbp/202101070BRK.html,Brooklyn Nets,Philadelphia 76ers,BRK,PHI,J. Allen,J. Embiid,J. Allen,BRK,PHI,C. LeVert,/players/l/leverca01.html,BRK,J. Allen,J. Embiid,1
202101070MEM,https://www.basketball-reference.com/boxscores/pbp/202101070MEM.html,Memphis Grizzlies,Cleveland Cavaliers,MEM,CLE,J. Valančiūnas,A. Drummond,C. Osman,CLE,MEM,D. Dotson,/players/d/dotsoda01.html,CLE,A. Drummond,J. Valančiūnas,1
202101070DEN,https://www.basketball-reference.com/boxscores/pbp/202101070DEN.html,Denver Nuggets,Dallas Mavericks,DEN,DAL,N. Jokić,W. Cauley-Stein,W. Cauley-Stein,DAL,DEN,M. Kleber,/players/k/klebima01.html,DAL,W. Cauley-Stein,N. Jokić,1
202101070LAL,https://www.basketball-reference.com/boxscores/pbp/202101070LAL.html,Los Angeles Lakers,San Antonio Spurs,LAL,SAS,A. Davis,L. Aldridge,D. DeRozan,LAL,SAS,L. James,/players/j/jamesle01.html,SAS,A. Davis,L. Aldridge,0
202101070POR,https://www.basketball-reference.com/boxscores/pbp/202101070POR.html,Portland Trail Blazers,Minnesota Timberwolves,POR,MIN,J. Nurkić,E. Davis,D. Russell,POR,MIN,R. Covington,/players/c/covinro01.html,MIN,J. Nurkić,E. Davis,0
202101080DET,https://www.basketball-reference.com/boxscores/pbp/202101080DET.html,Detroit Pistons,Phoenix Suns,DET,PHO,M. Plumlee,D. Ayton,D. Booker,PHO,DET,C. Paul,/players/p/paulch01.html,PHO,D. Ayton,M. Plumlee,1
202101080BOS,https://www.basketball-reference.com/boxscores/pbp/202101080BOS.html,Boston Celtics,Washington Wizards,BOS,WAS,D. Theis,T. Bryant,J. Tatum,BOS,WAS,S. Ojeleye,/players/o/ojelese01.html,BOS,D. Theis,T. Bryant,1
202101080NOP,https://www.basketball-reference.com/boxscores/pbp/202101080NOP.html,New Orleans Pelicans,Charlotte Hornets,NOP,CHO,S. Adams,B. Biyombo,E. Bledsoe,NOP,CHO,L. Ball,/players/b/balllo01.html,NOP,S. Adams,B. Biyombo,1
202101080NYK,https://www.basketball-reference.com/boxscores/pbp/202101080NYK.html,New York Knicks,Oklahoma City Thunder,NYK,OKC,M. Robinson,A. Horford,E. Payton,NYK,OKC,E. Payton,/players/p/paytoel01.html,NYK,M. Robinson,A. Horford,1
202101080HOU,https://www.basketball-reference.com/boxscores/pbp/202101080HOU.html,Houston Rockets,Orlando Magic,HOU,ORL,C. Wood,N. Vučević,N. Vučević,HOU,ORL,J. Wall,/players/w/walljo01.html,ORL,C. Wood,N. Vučević,0
202101080MEM,https://www.basketball-reference.com/boxscores/pbp/202101080MEM.html,Memphis Grizzlies,Brooklyn Nets,MEM,BRK,J. Valančiūnas,J. Allen,J. Green,BRK,MEM,J. Green,/players/g/greenje02.html,BRK,J. Allen,J. Valančiūnas,1
202101080MIL,https://www.basketball-reference.com/boxscores/pbp/202101080MIL.html,Milwaukee Bucks,Utah Jazz,MIL,UTA,B. Lopez,R. Gobert,D. DiVincenzo,MIL,UTA,G. Antetokounmpo,/players/a/antetgi01.html,MIL,B. Lopez,R. Gobert,1
202101080GSW,https://www.basketball-reference.com/boxscores/pbp/202101080GSW.html,Golden State Warriors,Los Angeles Clippers,GSW,LAC,J. Wiseman,S. Ibaka,S. Ibaka,GSW,LAC,D. Green,/players/g/greendr01.html,LAC,J. Wiseman,S. Ibaka,0
202101080LAL,https://www.basketball-reference.com/boxscores/pbp/202101080LAL.html,Los Angeles Lakers,Chicago Bulls,LAL,CHI,M. Gasol,W. Carter,M. Morris,LAL,CHI,L. James,/players/j/jamesle01.html,LAL,M. Gasol,W. Carter,1
202101080SAC,https://www.basketball-reference.com/boxscores/pbp/202101080SAC.html,Sacramento Kings,Toronto Raptors,SAC,TOR,R. Holmes,A. Len,R. Holmes,SAC,TOR,D. Fox,/players/f/foxde01.html,SAC,R. Holmes,A. Len,1
202101090PHI,https://www.basketball-reference.com/boxscores/pbp/202101090PHI.html,Philadelphia 76ers,Denver Nuggets,PHI,DEN,,,,,,,,,
202101090CHO,https://www.basketball-reference.com/boxscores/pbp/202101090CHO.html,Charlotte Hornets,Atlanta Hawks,CHO,ATL,B. Biyombo,C. Capela,B. Bogdanović,CHO,ATL,P. Washington,/players/w/washipj01.html,ATL,B. Biyombo,C. Capela,0
202101090IND,https://www.basketball-reference.com/boxscores/pbp/202101090IND.html,Indiana Pacers,Phoenix Suns,IND,PHO,M. Turner,D. Ayton,M. Bridges,IND,PHO,D. Sabonis,/players/s/sabondo01.html,PHO,M. Turner,D. Ayton,0
202101090WAS,https://www.basketball-reference.com/boxscores/pbp/202101090WAS.html,Washington Wizards,Miami Heat,WAS,MIA,T. Bryant,B. Adebayo,T. Herro,MIA,WAS,J. Butler,/players/b/butleji01.html,MIA,B. Adebayo,T. Bryant,1
202101090MIL,https://www.basketball-reference.com/boxscores/pbp/202101090MIL.html,Milwaukee Bucks,Cleveland Cavaliers,MIL,CLE,B. Lopez,A. Drummond,J. Holiday,MIL,CLE,B. Portis,/players/p/portibo01.html,MIL,B. Lopez,A. Drummond,1
202101090MIN,https://www.basketball-reference.com/boxscores/pbp/202101090MIN.html,Minnesota Timberwolves,San Antonio Spurs,MIN,SAS,K. Towns,L. Aldridge,K. Johnson,MIN,SAS,J. Hernangómez,/players/h/hernaju01.html,SAS,K. Towns,L. Aldridge,0
202101090DAL,https://www.basketball-reference.com/boxscores/pbp/202101090DAL.html,Dallas Mavericks,Orlando Magic,DAL,ORL,W. Cauley-Stein,N. Vučević,N. Vučević,ORL,DAL,C. Anthony,/players/a/anthoco01.html,ORL,N. Vučević,W. Cauley-Stein,1
202101090SAC,https://www.basketball-reference.com/boxscores/pbp/202101090SAC.html,Sacramento Kings,Portland Trail Blazers,SAC,POR,M. Bagley,J. Nurkić,C. McCollum,SAC,POR,D. Fox,/players/f/foxde01.html,POR,M. Bagley,J. Nurkić,0
202101100DET,https://www.basketball-reference.com/boxscores/pbp/202101100DET.html,Detroit Pistons,Utah Jazz,DET,UTA,M. Plumlee,R. Gobert,D. Mitchell,DET,UTA,B. Griffin,/players/g/griffbl01.html,UTA,M. Plumlee,R. Gobert,0
202101100LAC,https://www.basketball-reference.com/boxscores/pbp/202101100LAC.html,Los Angeles Clippers,Chicago Bulls,LAC,CHI,S. Ibaka,W. Carter,S. Ibaka,LAC,CHI,N. Batum,/players/b/batumni01.html,LAC,S. Ibaka,W. Carter,1
202101100BRK,https://www.basketball-reference.com/boxscores/pbp/202101100BRK.html,Brooklyn Nets,Oklahoma City Thunder,BRK,OKC,J. Allen,A. Horford,J. Harris,OKC,BRK,G. Hill,/players/h/hillge01.html,BRK,A. Horford,J. Allen,0
202101100NYK,https://www.basketball-reference.com/boxscores/pbp/202101100NYK.html,New York Knicks,Denver Nuggets,NYK,DEN,M. Robinson,N. Jokić,J. Randle,DEN,NYK,P. Millsap,/players/m/millspa01.html,NYK,N. Jokić,M. Robinson,0
202101100HOU,https://www.basketball-reference.com/boxscores/pbp/202101100HOU.html,Houston Rockets,Los Angeles Lakers,HOU,LAL,C. Wood,A. Davis,L. James,HOU,LAL,J. Wall,/players/w/walljo01.html,LAL,C. Wood,A. Davis,0
202101100MIN,https://www.basketball-reference.com/boxscores/pbp/202101100MIN.html,Minnesota Timberwolves,San Antonio Spurs,MIN,SAS,E. Davis,L. Aldridge,E. Davis,SAS,MIN,T. Lyles,/players/l/lylestr01.html,MIN,L. Aldridge,E. Davis,0
202101100GSW,https://www.basketball-reference.com/boxscores/pbp/202101100GSW.html,Golden State Warriors,Toronto Raptors,GSW,TOR,J. Wiseman,O. Anunoby,J. Wiseman,GSW,TOR,D. Green,/players/g/greendr01.html,GSW,J. Wiseman,O. Anunoby,1
202101110CHO,https://www.basketball-reference.com/boxscores/pbp/202101110CHO.html,Charlotte Hornets,New York Knicks,CHO,NYK,B. Biyombo,M. Robinson,P. Washington,CHO,NYK,D. Graham,/players/g/grahade01.html,CHO,B. Biyombo,M. Robinson,1
202101110CLE,https://www.basketball-reference.com/boxscores/pbp/202101110CLE.html,Cleveland Cavaliers,Memphis Grizzlies,CLE,MEM,A. Drummond,J. Valančiūnas,I. Okoro,CLE,MEM,C. Osman,/players/o/osmande01.html,CLE,A. Drummond,J. Valančiūnas,1
202101110ORL,https://www.basketball-reference.com/boxscores/pbp/202101110ORL.html,Orlando Magic,Milwaukee Bucks,ORL,MIL,N. Vučević,B. Lopez,J. Holiday,MIL,ORL,G. Antetokounmpo,/players/a/antetgi01.html,MIL,B. Lopez,N. Vučević,1
202101110WAS,https://www.basketball-reference.com/boxscores/pbp/202101110WAS.html,Washington Wizards,Phoenix Suns,WAS,PHO,R. Lopez,D. Ayton,R. Neto,WAS,PHO,B. Beal,/players/b/bealbr01.html,WAS,R. Lopez,D. Ayton,1
202101110ATL,https://www.basketball-reference.com/boxscores/pbp/202101110ATL.html,Atlanta Hawks,Philadelphia 76ers,ATL,PHI,C. Capela,J. Embiid,J. Embiid,ATL,PHI,C. Reddish,/players/r/reddica01.html,PHI,C. Capela,J. Embiid,0
202101110POR,https://www.basketball-reference.com/boxscores/pbp/202101110POR.html,Portland Trail Blazers,Toronto Raptors,POR,TOR,J. Nurkić,A. Len,K. Lowry,POR,TOR,D. Lillard,/players/l/lillada01.html,TOR,J. Nurkić,A. Len,0
202101110SAC,https://www.basketball-reference.com/boxscores/pbp/202101110SAC.html,Sacramento Kings,Indiana Pacers,SAC,IND,R. Holmes,M. Turner,V. Oladipo,SAC,IND,D. Fox,/players/f/foxde01.html,IND,R. Holmes,M. Turner,0
202101120PHI,https://www.basketball-reference.com/boxscores/pbp/202101120PHI.html,Philadelphia 76ers,Miami Heat,PHI,MIA,J. Embiid,P. Achiuwa,D. Green,PHI,MIA,M. Scott,/players/s/scottmi01.html,PHI,J. Embiid,P. Achiuwa,1
202101120BRK,https://www.basketball-reference.com/boxscores/pbp/202101120BRK.html,Brooklyn Nets,Denver Nuggets,BRK,DEN,J. Allen,N. Jokić,N. Jokić,BRK,DEN,J. Green,/players/g/greenje02.html,DEN,J. Allen,N. Jokić,0
202101120CLE,https://www.basketball-reference.com/boxscores/pbp/202101120CLE.html,Cleveland Cavaliers,Utah Jazz,CLE,UTA,J. McGee,R. Gobert,C. Osman,CLE,UTA,C. Osman,/players/o/osmande01.html,CLE,J. McGee,R. Gobert,1
202101120HOU,https://www.basketball-reference.com/boxscores/pbp/202101120HOU.html,Houston Rockets,Los Angeles Lakers,HOU,LAL,C. Wood,A. Davis,M. Gasol,HOU,LAL,J. Wall,/players/w/walljo01.html,LAL,C. Wood,A. Davis,0
202101120OKC,https://www.basketball-reference.com/boxscores/pbp/202101120OKC.html,Oklahoma City Thunder,San Antonio Spurs,OKC,SAS,A. Horford,L. Aldridge,L. Dort,OKC,SAS,G. Hill,/players/h/hillge01.html,OKC,A. Horford,L. Aldridge,1
202101120GSW,https://www.basketball-reference.com/boxscores/pbp/202101120GSW.html,Golden State Warriors,Indiana Pacers,GSW,IND,J. Wiseman,M. Turner,M. Turner,GSW,IND,D. Green,/players/g/greendr01.html,IND,J. Wiseman,M. Turner,0
202101130CHO,https://www.basketball-reference.com/boxscores/pbp/202101130CHO.html,Charlotte Hornets,Dallas Mavericks,CHO,DAL,B. Biyombo,K. Porziņģis,L. Dončić,DAL,CHO,W. Cauley-Stein,/players/c/caulewi01.html,DAL,K. Porziņģis,B. Biyombo,1
202101130DET,https://www.basketball-reference.com/boxscores/pbp/202101130DET.html,Detroit Pistons,Milwaukee Bucks,DET,MIL,M. Plumlee,B. Lopez,B. Lopez,MIL,DET,B. Lopez,/players/l/lopezbr01.html,MIL,B. Lopez,M. Plumlee,1
202101130NYK,https://www.basketball-reference.com/boxscores/pbp/202101130NYK.html,New York Knicks,Brooklyn Nets,NYK,BRK,M. Robinson,D. Jordan,K. Durant,BRK,NYK,J. Harris,/players/h/harrijo01.html,BRK,D. Jordan,M. Robinson,1
202101130MIN,https://www.basketball-reference.com/boxscores/pbp/202101130MIN.html,Minnesota Timberwolves,Memphis Grizzlies,MIN,MEM,K. Towns,J. Valančiūnas,J. Valančiūnas,MEM,MIN,D. Brooks,/players/b/brookdi01.html,MEM,J. Valančiūnas,K. Towns,1
202101130OKC,https://www.basketball-reference.com/boxscores/pbp/202101130OKC.html,Oklahoma City Thunder,Los Angeles Lakers,OKC,LAL,I. Roby,A. Davis,K. Caldwell-Pope,LAL,OKC,L. James,/players/j/jamesle01.html,LAL,A. Davis,I. Roby,1
202101130LAC,https://www.basketball-reference.com/boxscores/pbp/202101130LAC.html,Los Angeles Clippers,New Orleans Pelicans,LAC,NOP,S. Ibaka,S. Adams,B. Ingram,NOP,LAC,N. Alexander-Walker,/players/a/alexani01.html,NOP,S. Adams,S. Ibaka,1
202101130SAC,https://www.basketball-reference.com/boxscores/pbp/202101130SAC.html,Sacramento Kings,Portland Trail Blazers,SAC,POR,R. Holmes,J. Nurkić,J. Nurkić,POR,SAC,D. Lillard,/players/l/lillada01.html,POR,J. Nurkić,R. Holmes,1
202101140PHI,https://www.basketball-reference.com/boxscores/pbp/202101140PHI.html,Philadelphia 76ers,Miami Heat,PHI,MIA,J. Embiid,P. Achiuwa,G. Vincent,PHI,MIA,B. Simmons,/players/s/simmobe01.html,MIA,J. Embiid,P. Achiuwa,0
202101140SAS,https://www.basketball-reference.com/boxscores/pbp/202101140SAS.html,San Antonio Spurs,Houston Rockets,SAS,HOU,L. Aldridge,C. Wood,D. Murray,HOU,SAS,S. Brown,/players/b/brownst02.html,SAS,C. Wood,L. Aldridge,0
202101140TOR,https://www.basketball-reference.com/boxscores/pbp/202101140TOR.html,Toronto Raptors,Charlotte Hornets,TOR,CHO,A. Baynes,B. Biyombo,O. Anunoby,CHO,TOR,P. Washington,/players/w/washipj01.html,TOR,B. Biyombo,A. Baynes,0
202101140DEN,https://www.basketball-reference.com/boxscores/pbp/202101140DEN.html,Denver Nuggets,Golden State Warriors,DEN,GSW,B. Bol,J. Wiseman,S. Curry,GSW,DEN,D. Green,/players/g/greendr01.html,GSW,J. Wiseman,B. Bol,1
202101140POR,https://www.basketball-reference.com/boxscores/pbp/202101140POR.html,Portland Trail Blazers,Indiana Pacers,POR,IND,J. Nurkić,M. Turner,M. Brogdon,POR,IND,D. Jones,/players/j/jonesde02.html,IND,J. Nurkić,M. Turner,0
202101150BOS,https://www.basketball-reference.com/boxscores/pbp/202101150BOS.html,Boston Celtics,Orlando Magic,BOS,ORL,T. Thompson,N. Vučević,J. Teague,BOS,ORL,G. Williams,/players/w/willigr01.html,BOS,T. Thompson,N. Vučević,1
202101150CLE,https://www.basketball-reference.com/boxscores/pbp/202101150CLE.html,Cleveland Cavaliers,New York Knicks,CLE,NYK,A. Drummond,M. Robinson,D. Dotson,CLE,NYK,D. Dotson,/players/d/dotsoda01.html,CLE,A. Drummond,M. Robinson,1
202101150MIL,https://www.basketball-reference.com/boxscores/pbp/202101150MIL.html,Milwaukee Bucks,Dallas Mavericks,MIL,DAL,B. Lopez,K. Porziņģis,T. Hardaway,MIL,DAL,G. Antetokounmpo,/players/a/antetgi01.html,DAL,B. Lopez,K. Porziņģis,0
202101150OKC,https://www.basketball-reference.com/boxscores/pbp/202101150OKC.html,Oklahoma City Thunder,Chicago Bulls,OKC,CHI,I. Roby,W. Carter,Z. LaVine,OKC,CHI,S. Gilgeous-Alexander,/players/g/gilgesh01.html,CHI,I. Roby,W. Carter,0
202101150UTA,https://www.basketball-reference.com/boxscores/pbp/202101150UTA.html,Utah Jazz,Atlanta Hawks,UTA,ATL,R. Gobert,C. Capela,M. Conley,UTA,ATL,R. O'Neale,/players/o/onealro01.html,UTA,R. Gobert,C. Capela,1
202101150LAL,https://www.basketball-reference.com/boxscores/pbp/202101150LAL.html,Los Angeles Lakers,New Orleans Pelicans,LAL,NOP,A. Davis,S. Adams,N. Alexander-Walker,NOP,LAL,B. Ingram,/players/i/ingrabr01.html,NOP,S. Adams,A. Davis,1
202101150SAC,https://www.basketball-reference.com/boxscores/pbp/202101150SAC.html,Sacramento Kings,Los Angeles Clippers,SAC,LAC,R. Holmes,S. Ibaka,H. Barnes,SAC,LAC,D. Fox,/players/f/foxde01.html,SAC,R. Holmes,S. Ibaka,1
202101160SAS,https://www.basketball-reference.com/boxscores/pbp/202101160SAS.html,San Antonio Spurs,Houston Rockets,SAS,HOU,L. Aldridge,C. Wood,L. Aldridge,HOU,SAS,C. Wood,/players/w/woodch01.html,SAS,C. Wood,L. Aldridge,0
202101160BRK,https://www.basketball-reference.com/boxscores/pbp/202101160BRK.html,Brooklyn Nets,Orlando Magic,BRK,ORL,D. Jordan,N. Vučević,J. Harris,BRK,ORL,J. Green,/players/g/greenje02.html,BRK,D. Jordan,N. Vučević,1
202101160TOR,https://www.basketball-reference.com/boxscores/pbp/202101160TOR.html,Toronto Raptors,Charlotte Hornets,TOR,CHO,A. Baynes,B. Biyombo,D. Graham,CHO,TOR,P. Washington,/players/w/washipj01.html,CHO,B. Biyombo,A. Baynes,1
202101160MEM,https://www.basketball-reference.com/boxscores/pbp/202101160MEM.html,Memphis Grizzlies,Philadelphia 76ers,MEM,PHI,J. Valančiūnas,D. Howard,T. Maxey,PHI,MEM,B. Simmons,/players/s/simmobe01.html,PHI,D. Howard,J. Valančiūnas,1
202101160MIA,https://www.basketball-reference.com/boxscores/pbp/202101160MIA.html,Miami Heat,Detroit Pistons,MIA,DET,B. Adebayo,M. Plumlee,B. Adebayo,MIA,DET,G. Vincent,/players/v/vincega01.html,MIA,B. Adebayo,M. Plumlee,1
202101160POR,https://www.basketball-reference.com/boxscores/pbp/202101160POR.html,Portland Trail Blazers,Atlanta Hawks,POR,ATL,E. Kanter,C. Capela,E. Kanter,POR,ATL,D. Jones,/players/j/jonesde02.html,POR,E. Kanter,C. Capela,1
202101170BOS,https://www.basketball-reference.com/boxscores/pbp/202101170BOS.html,Boston Celtics,New York Knicks,BOS,NYK,T. Thompson,M. Robinson,M. Robinson,BOS,NYK,G. Williams,/players/w/willigr01.html,NYK,T. Thompson,M. Robinson,0
202101170DAL,https://www.basketball-reference.com/boxscores/pbp/202101170DAL.html,Dallas Mavericks,Chicago Bulls,DAL,CHI,K. Porziņģis,W. Carter,W. Cauley-Stein,DAL,CHI,W. Iwundu,/players/i/iwundwe01.html,DAL,K. Porziņģis,W. Carter,1
202101170DEN,https://www.basketball-reference.com/boxscores/pbp/202101170DEN.html,Denver Nuggets,Utah Jazz,DEN,UTA,N. Jokić,R. Gobert,D. Mitchell,UTA,DEN,D. Mitchell,/players/m/mitchdo01.html,UTA,R. Gobert,N. Jokić,1
202101170SAC,https://www.basketball-reference.com/boxscores/pbp/202101170SAC.html,Sacramento Kings,New Orleans Pelicans,SAC,NOP,R. Holmes,S. Adams,D. Fox,SAC,NOP,D. Fox,/players/f/foxde01.html,SAC,R. Holmes,S. Adams,1
202101170LAC,https://www.basketball-reference.com/boxscores/pbp/202101170LAC.html,Los Angeles Clippers,Indiana Pacers,LAC,IND,I. Zubac,D. Sabonis,D. McDermott,IND,LAC,J. Holiday,/players/h/holidju01.html,IND,D. Sabonis,I. Zubac,1
202101180NYK,https://www.basketball-reference.com/boxscores/pbp/202101180NYK.html,New York Knicks,Orlando Magic,NYK,ORL,M. Robinson,N. Vučević,E. Payton,NYK,ORL,E. Payton,/players/p/paytoel01.html,NYK,M. Robinson,N. Vučević,1
202101180ATL,https://www.basketball-reference.com/boxscores/pbp/202101180ATL.html,Atlanta Hawks,Minnesota Timberwolves,ATL,MIN,C. Capela,N. Reid,N. Reid,ATL,MIN,T. Young,/players/y/youngtr01.html,MIN,C. Capela,N. Reid,0
202101180POR,https://www.basketball-reference.com/boxscores/pbp/202101180POR.html,Portland Trail Blazers,San Antonio Spurs,POR,SAS,E. Kanter,K. Johnson,L. Aldridge,SAS,POR,L. Aldridge,/players/a/aldrila01.html,SAS,K. Johnson,E. Kanter,1
202101180MEM,https://www.basketball-reference.com/boxscores/pbp/202101180MEM.html,Memphis Grizzlies,Phoenix Suns,MEM,PHO,B. Clarke,D. Ayton,D. Booker,PHO,MEM,C. Paul,/players/p/paulch01.html,PHO,D. Ayton,B. Clarke,1
202101180BRK,https://www.basketball-reference.com/boxscores/pbp/202101180BRK.html,Brooklyn Nets,Milwaukee Bucks,BRK,MIL,D. Jordan,B. Lopez,J. Harden,MIL,BRK,G. Antetokounmpo,/players/a/antetgi01.html,BRK,B. Lopez,D. Jordan,0
202101180TOR,https://www.basketball-reference.com/boxscores/pbp/202101180TOR.html,Toronto Raptors,Dallas Mavericks,TOR,DAL,A. Baynes,W. Cauley-Stein,K. Porziņģis,TOR,DAL,F. VanVleet,/players/v/vanvlfr01.html,DAL,A. Baynes,W. Cauley-Stein,0
202101180CHI,https://www.basketball-reference.com/boxscores/pbp/202101180CHI.html,Chicago Bulls,Houston Rockets,CHI,HOU,W. Carter,C. Wood,G. Temple,CHI,HOU,G. Temple,/players/t/templga01.html,CHI,W. Carter,C. Wood,1
202101180MIA,https://www.basketball-reference.com/boxscores/pbp/202101180MIA.html,Miami Heat,Detroit Pistons,MIA,DET,B. Adebayo,M. Plumlee,B. Adebayo,MIA,DET,G. Dragić,/players/d/dragigo01.html,MIA,B. Adebayo,M. Plumlee,1
202101180LAL,https://www.basketball-reference.com/boxscores/pbp/202101180LAL.html,Los Angeles Lakers,Golden State Warriors,LAL,GSW,A. Davis,J. Wiseman,D. Schröder,LAL,GSW,L. James,/players/j/jamesle01.html,LAL,A. Davis,J. Wiseman,1
202101190DEN,https://www.basketball-reference.com/boxscores/pbp/202101190DEN.html,Denver Nuggets,Oklahoma City Thunder,DEN,OKC,N. Jokić,I. Roby,J. Murray,DEN,OKC,P. Millsap,/players/m/millspa01.html,DEN,N. Jokić,I. Roby,1
202101190UTA,https://www.basketball-reference.com/boxscores/pbp/202101190UTA.html,Utah Jazz,New Orleans Pelicans,UTA,NOP,R. Gobert,S. Adams,D. Mitchell,NOP,UTA,L. Ball,/players/b/balllo01.html,UTA,S. Adams,R. Gobert,0
202101200CLE,https://www.basketball-reference.com/boxscores/pbp/202101200CLE.html,Cleveland Cavaliers,Brooklyn Nets,CLE,BRK,A. Drummond,D. Jordan,A. Drummond,CLE,BRK,C. Osman,/players/o/osmande01.html,CLE,A. Drummond,D. Jordan,1
202101200IND,https://www.basketball-reference.com/boxscores/pbp/202101200IND.html,Indiana Pacers,Dallas Mavericks,IND,DAL,D. Sabonis,K. Porziņģis,L. Dončić,IND,DAL,E. Sumner,/players/s/sumneed01.html,DAL,D. Sabonis,K. Porziņģis,0
202101200PHI,https://www.basketball-reference.com/boxscores/pbp/202101200PHI.html,Philadelphia 76ers,Boston Celtics,PHI,BOS,J. Embiid,T. Thompson,K. Walker,PHI,BOS,T. Harris,/players/h/harrito02.html,BOS,J. Embiid,T. Thompson,0
202101200ATL,https://www.basketball-reference.com/boxscores/pbp/202101200ATL.html,Atlanta Hawks,Detroit Pistons,ATL,DET,C. Capela,M. Plumlee,C. Capela,ATL,DET,T. Young,/players/y/youngtr01.html,ATL,C. Capela,M. Plumlee,1
202101200TOR,https://www.basketball-reference.com/boxscores/pbp/202101200TOR.html,Toronto Raptors,Miami Heat,TOR,MIA,A. Baynes,B. Adebayo,K. Lowry,MIA,TOR,G. Dragić,/players/d/dragigo01.html,TOR,B. Adebayo,A. Baynes,0
202101200MIN,https://www.basketball-reference.com/boxscores/pbp/202101200MIN.html,Minnesota Timberwolves,Orlando Magic,MIN,ORL,N. Reid,N. Vučević,N. Vučević,ORL,MIN,A. Gordon,/players/g/gordoaa01.html,ORL,N. Vučević,N. Reid,1
202101200HOU,https://www.basketball-reference.com/boxscores/pbp/202101200HOU.html,Houston Rockets,Phoenix Suns,HOU,PHO,C. Wood,D. Ayton,E. Gordon,HOU,PHO,V. Oladipo,/players/o/oladivi01.html,HOU,C. Wood,D. Ayton,1
202101200GSW,https://www.basketball-reference.com/boxscores/pbp/202101200GSW.html,Golden State Warriors,San Antonio Spurs,GSW,SAS,J. Wiseman,L. Aldridge,J. Wiseman,SAS,GSW,D. Murray,/players/m/murrade01.html,GSW,L. Aldridge,J. Wiseman,0
202101200LAC,https://www.basketball-reference.com/boxscores/pbp/202101200LAC.html,Los Angeles Clippers,Sacramento Kings,LAC,SAC,S. Ibaka,R. Holmes,P. George,LAC,SAC,N. Batum,/players/b/batumni01.html,LAC,S. Ibaka,R. Holmes,1
202101210MIL,https://www.basketball-reference.com/boxscores/pbp/202101210MIL.html,Milwaukee Bucks,Los Angeles Lakers,MIL,LAL,B. Lopez,A. Davis,G. Antetokounmpo,MIL,LAL,G. Antetokounmpo,/players/a/antetgi01.html,MIL,B. Lopez,A. Davis,1
