Game Code,Full Hyperlink,Home Team,Away Team,Home Team Short,Away Team Short,Home Tipper,Away Tipper,First Scorer,Tipoff Winning Team,Tipoff Losing Team,Possession Gaining Player,Possession Gaining Player Link,First Scoring Team,Tipoff Winner,Tipoff Loser,Tipoff Winner Scores
201801210DET,https://www.basketball-reference.com/boxscores/pbp/201801210DET.html,Detroit Pistons,Brooklyn Nets,DET,BRK,A. Drummond,T. Zeller,A. Bradley,DET,BRK,T. Harris,/players/h/harrito02.html,DET,A. Drummond,T. Zeller,1
201801210SAS,https://www.basketball-reference.com/boxscores/pbp/201801210SAS.html,San Antonio Spurs,Indiana Pacers,SAS,IND,P. Gasol,D. Sabonis,D. Sabonis,IND,SAS,T. Young,/players/y/youngth01.html,IND,D. Sabonis,P. Gasol,1
201801220CHO,https://www.basketball-reference.com/boxscores/pbp/201801220CHO.html,Charlotte Hornets,Sacramento Kings,CHO,SAC,D. Howard,K. Koufos,V. Carter,CHO,SAC,K. Walker,/players/w/walkeke02.html,SAC,D. Howard,K. Koufos,0
201801220ATL,https://www.basketball-reference.com/boxscores/pbp/201801220ATL.html,Atlanta Hawks,Utah Jazz,ATL,UTA,M. Plumlee,R. Gobert,D. Schröder,UTA,ATL,D. Favors,/players/f/favorde01.html,ATL,R. Gobert,M. Plumlee,0
201801220HOU,https://www.basketball-reference.com/boxscores/pbp/201801220HOU.html,Houston Rockets,Miami Heat,HOU,MIA,C. Capela,H. Whiteside,H. Whiteside,MIA,HOU,J. Richardson,/players/r/richajo01.html,MIA,H. Whiteside,C. Capela,1
201801220MEM,https://www.basketball-reference.com/boxscores/pbp/201801220MEM.html,Memphis Grizzlies,Philadelphia 76ers,MEM,PHI,M. Gasol,J. Embiid,T. Luwawu-Cabarrot,PHI,MEM,B. Simmons,/players/s/simmobe01.html,PHI,J. Embiid,M. Gasol,1
201801220MIL,https://www.basketball-reference.com/boxscores/pbp/201801220MIL.html,Milwaukee Bucks,Phoenix Suns,MIL,PHO,J. Henson,G. Monroe,G. Monroe,MIL,PHO,K. Middleton,/players/m/middlkh01.html,MIL,J. Henson,G. Monroe,1
201801220NOP,https://www.basketball-reference.com/boxscores/pbp/201801220NOP.html,New Orleans Pelicans,Chicago Bulls,NOP,CHI,A. Davis,R. Lopez,J. Holiday,CHI,NOP,J. Grant,/players/g/grantje02.html,CHI,R. Lopez,A. Davis,1
201801220DAL,https://www.basketball-reference.com/boxscores/pbp/201801220DAL.html,Dallas Mavericks,Washington Wizards,DAL,WAS,M. Kleber,M. Gortat,O. Porter,WAS,DAL,M. Morris,/players/m/morrima02.html,WAS,M. Gortat,M. Kleber,1
201801220DEN,https://www.basketball-reference.com/boxscores/pbp/201801220DEN.html,Denver Nuggets,Portland Trail Blazers,DEN,POR,M. Plumlee,J. Nurkić,J. Murray,DEN,POR,N. Jokić,/players/j/jokicni01.html,DEN,M. Plumlee,J. Nurkić,1
201801220LAC,https://www.basketball-reference.com/boxscores/pbp/201801220LAC.html,Los Angeles Clippers,Minnesota Timberwolves,LAC,MIN,W. Reed,K. Towns,T. Gibson,MIN,LAC,T. Gibson,/players/g/gibsota01.html,MIN,K. Towns,W. Reed,1
201801230ORL,https://www.basketball-reference.com/boxscores/pbp/201801230ORL.html,Orlando Magic,Sacramento Kings,ORL,SAC,B. Biyombo,S. Labissière,W. Cauley-Stein,SAC,ORL,W. Cauley-Stein,/players/c/caulewi01.html,SAC,S. Labissière,B. Biyombo,1
201801230OKC,https://www.basketball-reference.com/boxscores/pbp/201801230OKC.html,Oklahoma City Thunder,Brooklyn Nets,OKC,BRK,S. Adams,T. Zeller,P. George,OKC,BRK,C. Anthony,/players/a/anthoca01.html,OKC,S. Adams,T. Zeller,1
201801230SAS,https://www.basketball-reference.com/boxscores/pbp/201801230SAS.html,San Antonio Spurs,Cleveland Cavaliers,SAS,CLE,L. Aldridge,K. Love,J. Crowder,CLE,SAS,J. Smith,/players/s/smithjr01.html,CLE,K. Love,L. Aldridge,1
201801230GSW,https://www.basketball-reference.com/boxscores/pbp/201801230GSW.html,Golden State Warriors,New York Knicks,GSW,NYK,Z. Pachulia,E. Kanter,J. Jack,NYK,GSW,M. Beasley,/players/b/beaslmi01.html,NYK,E. Kanter,Z. Pachulia,1
201801230LAL,https://www.basketball-reference.com/boxscores/pbp/201801230LAL.html,Los Angeles Lakers,Boston Celtics,LAL,BOS,B. Lopez,A. Horford,B. Ingram,LAL,BOS,T. Ennis,/players/e/ennisty01.html,LAL,B. Lopez,A. Horford,1
201801240CHO,https://www.basketball-reference.com/boxscores/pbp/201801240CHO.html,Charlotte Hornets,New Orleans Pelicans,CHO,NOP,D. Howard,A. Davis,R. Rondo,NOP,CHO,D. Cousins,/players/c/couside01.html,NOP,A. Davis,D. Howard,1
201801240DET,https://www.basketball-reference.com/boxscores/pbp/201801240DET.html,Detroit Pistons,Utah Jazz,DET,UTA,A. Drummond,R. Gobert,L. Galloway,DET,UTA,T. Harris,/players/h/harrito02.html,DET,A. Drummond,R. Gobert,1
201801240IND,https://www.basketball-reference.com/boxscores/pbp/201801240IND.html,Indiana Pacers,Phoenix Suns,IND,PHO,D. Sabonis,T. Chandler,B. Bogdanović,PHO,IND,D. Bender,/players/b/bendedr01.html,IND,T. Chandler,D. Sabonis,0
201801240PHI,https://www.basketball-reference.com/boxscores/pbp/201801240PHI.html,Philadelphia 76ers,Chicago Bulls,PHI,CHI,J. Embiid,R. Lopez,J. Embiid,CHI,PHI,J. Grant,/players/g/grantje02.html,PHI,R. Lopez,J. Embiid,0
201801240ATL,https://www.basketball-reference.com/boxscores/pbp/201801240ATL.html,Atlanta Hawks,Toronto Raptors,ATL,TOR,M. Plumlee,J. Valančiūnas,J. Valančiūnas,ATL,TOR,D. Schröder,/players/s/schrode01.html,TOR,M. Plumlee,J. Valančiūnas,0
201801240DAL,https://www.basketball-reference.com/boxscores/pbp/201801240DAL.html,Dallas Mavericks,Houston Rockets,DAL,HOU,M. Kleber,C. Capela,W. Matthews,DAL,HOU,D. Nowitzki,/players/n/nowitdi01.html,DAL,M. Kleber,C. Capela,1
201801240MEM,https://www.basketball-reference.com/boxscores/pbp/201801240MEM.html,Memphis Grizzlies,San Antonio Spurs,MEM,SAS,M. Gasol,P. Gasol,D. Brooks,MEM,SAS,I. Rabb,/players/r/rabbiv01.html,MEM,M. Gasol,P. Gasol,1
201801240POR,https://www.basketball-reference.com/boxscores/pbp/201801240POR.html,Portland Trail Blazers,Minnesota Timberwolves,POR,MIN,J. Nurkić,K. Towns,E. Turner,MIN,POR,T. Gibson,/players/g/gibsota01.html,POR,K. Towns,J. Nurkić,0
201801240LAC,https://www.basketball-reference.com/boxscores/pbp/201801240LAC.html,Los Angeles Clippers,Boston Celtics,LAC,BOS,D. Jordan,A. Baynes,M. Teodosić,LAC,BOS,M. Teodosić,/players/t/teodomi01.html,LAC,D. Jordan,A. Baynes,1
201801250MIA,https://www.basketball-reference.com/boxscores/pbp/201801250MIA.html,Miami Heat,Sacramento Kings,MIA,SAC,H. Whiteside,W. Cauley-Stein,G. Dragić,MIA,SAC,G. Dragić,/players/d/dragigo01.html,MIA,H. Whiteside,W. Cauley-Stein,1
201801250OKC,https://www.basketball-reference.com/boxscores/pbp/201801250OKC.html,Oklahoma City Thunder,Washington Wizards,OKC,WAS,S. Adams,M. Gortat,S. Adams,OKC,WAS,R. Westbrook,/players/w/westbru01.html,OKC,S. Adams,M. Gortat,1
201801250DEN,https://www.basketball-reference.com/boxscores/pbp/201801250DEN.html,Denver Nuggets,New York Knicks,DEN,NYK,,,,,,,,,
201801250GSW,https://www.basketball-reference.com/boxscores/pbp/201801250GSW.html,Golden State Warriors,Minnesota Timberwolves,GSW,MIN,Z. Pachulia,K. Towns,S. Curry,GSW,MIN,D. Green,/players/g/greendr01.html,GSW,Z. Pachulia,K. Towns,1
201801260CHO,https://www.basketball-reference.com/boxscores/pbp/201801260CHO.html,Charlotte Hornets,Atlanta Hawks,CHO,ATL,D. Howard,M. Plumlee,M. Kidd-Gilchrist,ATL,CHO,T. Waller-Prince,/players/p/princta02.html,CHO,M. Plumlee,D. Howard,0
201801260CLE,https://www.basketball-reference.com/boxscores/pbp/201801260CLE.html,Cleveland Cavaliers,Indiana Pacers,CLE,IND,T. Thompson,D. Sabonis,K. Love,CLE,IND,K. Love,/players/l/loveke01.html,CLE,T. Thompson,D. Sabonis,1
201801260TOR,https://www.basketball-reference.com/boxscores/pbp/201801260TOR.html,Toronto Raptors,Utah Jazz,TOR,UTA,J. Valančiūnas,R. Gobert,D. Mitchell,TOR,UTA,S. Ibaka,/players/i/ibakase01.html,UTA,J. Valančiūnas,R. Gobert,0
201801260CHI,https://www.basketball-reference.com/boxscores/pbp/201801260CHI.html,Chicago Bulls,Los Angeles Lakers,CHI,LAL,R. Lopez,B. Lopez,Z. LaVine,LAL,CHI,T. Ennis,/players/e/ennisty01.html,CHI,B. Lopez,R. Lopez,0
201801260MEM,https://www.basketball-reference.com/boxscores/pbp/201801260MEM.html,Memphis Grizzlies,Los Angeles Clippers,MEM,LAC,M. Gasol,D. Jordan,J. Martin,LAC,MEM,B. Griffin,/players/g/griffbl01.html,MEM,D. Jordan,M. Gasol,0
201801260MIL,https://www.basketball-reference.com/boxscores/pbp/201801260MIL.html,Milwaukee Bucks,Brooklyn Nets,MIL,BRK,J. Henson,T. Zeller,G. Antetokounmpo,MIL,BRK,G. Antetokounmpo,/players/a/antetgi01.html,MIL,J. Henson,T. Zeller,1
201801260NOP,https://www.basketball-reference.com/boxscores/pbp/201801260NOP.html,New Orleans Pelicans,Houston Rockets,NOP,HOU,A. Davis,C. Capela,A. Davis,HOU,NOP,R. Anderson,/players/a/anderry01.html,NOP,C. Capela,A. Davis,0
201801260DAL,https://www.basketball-reference.com/boxscores/pbp/201801260DAL.html,Dallas Mavericks,Portland Trail Blazers,DAL,POR,M. Kleber,J. Nurkić,M. Kleber,DAL,POR,D. Smith,/players/s/smithde03.html,DAL,M. Kleber,J. Nurkić,1
201801260SAS,https://www.basketball-reference.com/boxscores/pbp/201801260SAS.html,San Antonio Spurs,Philadelphia 76ers,SAS,PHI,P. Gasol,J. Embiid,B. Simmons,PHI,SAS,T. Luwawu-Cabarrot,/players/l/luwawti01.html,PHI,J. Embiid,P. Gasol,1
201801260PHO,https://www.basketball-reference.com/boxscores/pbp/201801260PHO.html,Phoenix Suns,New York Knicks,PHO,NYK,M. Chriss,K. Porziņģis,K. Porziņģis,NYK,PHO,E. Kanter,/players/k/kanteen01.html,NYK,K. Porziņģis,M. Chriss,1
201801270DET,https://www.basketball-reference.com/boxscores/pbp/201801270DET.html,Detroit Pistons,Oklahoma City Thunder,DET,OKC,A. Drummond,S. Adams,R. Westbrook,OKC,DET,R. Westbrook,/players/w/westbru01.html,OKC,S. Adams,A. Drummond,1
201801270IND,https://www.basketball-reference.com/boxscores/pbp/201801270IND.html,Indiana Pacers,Orlando Magic,IND,ORL,D. Sabonis,B. Biyombo,A. Gordon,ORL,IND,A. Gordon,/players/g/gordoaa01.html,ORL,B. Biyombo,D. Sabonis,1
201801270ATL,https://www.basketball-reference.com/boxscores/pbp/201801270ATL.html,Atlanta Hawks,Washington Wizards,ATL,WAS,M. Plumlee,M. Gortat,T. Satoranský,WAS,ATL,T. Satoranský,/players/s/satorto01.html,WAS,M. Gortat,M. Plumlee,1
201801270MIA,https://www.basketball-reference.com/boxscores/pbp/201801270MIA.html,Miami Heat,Charlotte Hornets,MIA,CHO,H. Whiteside,D. Howard,J. Richardson,MIA,CHO,G. Dragić,/players/d/dragigo01.html,MIA,H. Whiteside,D. Howard,1
201801270GSW,https://www.basketball-reference.com/boxscores/pbp/201801270GSW.html,Golden State Warriors,Boston Celtics,GSW,BOS,Z. Pachulia,A. Horford,J. Brown,BOS,GSW,K. Irving,/players/i/irvinky01.html,BOS,A. Horford,Z. Pachulia,1
201801270DEN,https://www.basketball-reference.com/boxscores/pbp/201801270DEN.html,Denver Nuggets,Dallas Mavericks,DEN,DAL,M. Plumlee,M. Kleber,G. Harris,DEN,DAL,N. Jokić,/players/j/jokicni01.html,DEN,M. Plumlee,M. Kleber,1
201801270MIN,https://www.basketball-reference.com/boxscores/pbp/201801270MIN.html,Minnesota Timberwolves,Brooklyn Nets,MIN,BRK,K. Towns,T. Zeller,A. Crabbe,MIN,BRK,T. Gibson,/players/g/gibsota01.html,BRK,K. Towns,T. Zeller,0
201801280CHI,https://www.basketball-reference.com/boxscores/pbp/201801280CHI.html,Chicago Bulls,Milwaukee Bucks,CHI,MIL,R. Lopez,J. Henson,R. Lopez,MIL,CHI,G. Antetokounmpo,/players/a/antetgi01.html,CHI,J. Henson,R. Lopez,0
201801280HOU,https://www.basketball-reference.com/boxscores/pbp/201801280HOU.html,Houston Rockets,Phoenix Suns,HOU,PHO,C. Capela,T. Chandler,D. Booker,PHO,HOU,M. Chriss,/players/c/chrisma01.html,PHO,T. Chandler,C. Capela,1
201801280NOP,https://www.basketball-reference.com/boxscores/pbp/201801280NOP.html,New Orleans Pelicans,Los Angeles Clippers,NOP,LAC,A. Davis,D. Jordan,A. Davis,NOP,LAC,R. Rondo,/players/r/rondora01.html,NOP,A. Davis,D. Jordan,1
201801280CLE,https://www.basketball-reference.com/boxscores/pbp/201801280CLE.html,Cleveland Cavaliers,Detroit Pistons,CLE,DET,T. Thompson,A. Drummond,T. Harris,DET,CLE,T. Harris,/players/h/harrito02.html,DET,A. Drummond,T. Thompson,1
201801280OKC,https://www.basketball-reference.com/boxscores/pbp/201801280OKC.html,Oklahoma City Thunder,Philadelphia 76ers,OKC,PHI,S. Adams,J. Embiid,B. Simmons,OKC,PHI,C. Anthony,/players/a/anthoca01.html,PHI,S. Adams,J. Embiid,0
201801280TOR,https://www.basketball-reference.com/boxscores/pbp/201801280TOR.html,Toronto Raptors,Los Angeles Lakers,TOR,LAL,J. Valančiūnas,B. Lopez,B. Ingram,TOR,LAL,S. Ibaka,/players/i/ibakase01.html,LAL,J. Valančiūnas,B. Lopez,0
201801280SAS,https://www.basketball-reference.com/boxscores/pbp/201801280SAS.html,San Antonio Spurs,Sacramento Kings,SAS,SAC,P. Gasol,K. Koufos,P. Gasol,SAS,SAC,D. Murray,/players/m/murrade01.html,SAS,P. Gasol,K. Koufos,1
201801290IND,https://www.basketball-reference.com/boxscores/pbp/201801290IND.html,Indiana Pacers,Charlotte Hornets,IND,CHO,D. Sabonis,D. Howard,D. Collison,CHO,IND,K. Walker,/players/w/walkeke02.html,IND,D. Howard,D. Sabonis,0
201801290ATL,https://www.basketball-reference.com/boxscores/pbp/201801290ATL.html,Atlanta Hawks,Minnesota Timberwolves,ATL,MIN,M. Plumlee,K. Towns,A. Wiggins,ATL,MIN,E. İlyasova,/players/i/ilyaser01.html,MIN,M. Plumlee,K. Towns,0
201801290MEM,https://www.basketball-reference.com/boxscores/pbp/201801290MEM.html,Memphis Grizzlies,Phoenix Suns,MEM,PHO,M. Gasol,G. Monroe,G. Monroe,MEM,PHO,J. Martin,/players/m/martija01.html,PHO,M. Gasol,G. Monroe,0
201801290MIL,https://www.basketball-reference.com/boxscores/pbp/201801290MIL.html,Milwaukee Bucks,Philadelphia 76ers,MIL,PHI,J. Henson,A. Johnson,G. Antetokounmpo,MIL,PHI,K. Middleton,/players/m/middlkh01.html,MIL,J. Henson,A. Johnson,1
201801290DAL,https://www.basketball-reference.com/boxscores/pbp/201801290DAL.html,Dallas Mavericks,Miami Heat,DAL,MIA,M. Kleber,H. Whiteside,H. Barnes,DAL,MIA,H. Barnes,/players/b/barneha02.html,DAL,M. Kleber,H. Whiteside,1
201801290DEN,https://www.basketball-reference.com/boxscores/pbp/201801290DEN.html,Denver Nuggets,Boston Celtics,DEN,BOS,M. Plumlee,A. Horford,W. Barton,DEN,BOS,N. Jokić,/players/j/jokicni01.html,DEN,M. Plumlee,A. Horford,1
201801300WAS,https://www.basketball-reference.com/boxscores/pbp/201801300WAS.html,Washington Wizards,Oklahoma City Thunder,WAS,OKC,M. Gortat,S. Adams,M. Gortat,WAS,OKC,T. Satoranský,/players/s/satorto01.html,WAS,M. Gortat,S. Adams,1
201801300NYK,https://www.basketball-reference.com/boxscores/pbp/201801300NYK.html,New York Knicks,Brooklyn Nets,NYK,BRK,K. Porziņģis,J. Allen,Q. Acy,NYK,BRK,E. Kanter,/players/k/kanteen01.html,BRK,K. Porziņģis,J. Allen,0
201801300TOR,https://www.basketball-reference.com/boxscores/pbp/201801300TOR.html,Toronto Raptors,Minnesota Timberwolves,TOR,MIN,J. Valančiūnas,K. Towns,K. Towns,TOR,MIN,K. Lowry,/players/l/lowryky01.html,MIN,J. Valančiūnas,K. Towns,0
201801300DET,https://www.basketball-reference.com/boxscores/pbp/201801300DET.html,Detroit Pistons,Cleveland Cavaliers,DET,CLE,A. Drummond,T. Thompson,I. Smith,DET,CLE,I. Smith,/players/s/smithis01.html,DET,A. Drummond,T. Thompson,1
201801300HOU,https://www.basketball-reference.com/boxscores/pbp/201801300HOU.html,Houston Rockets,Orlando Magic,HOU,ORL,C. Capela,B. Biyombo,C. Capela,HOU,ORL,J. Harden,/players/h/hardeja01.html,HOU,C. Capela,B. Biyombo,1
201801300NOP,https://www.basketball-reference.com/boxscores/pbp/201801300NOP.html,New Orleans Pelicans,Sacramento Kings,NOP,SAC,A. Davis,K. Koufos,D. Cunningham,SAC,NOP,J. Jackson,/players/j/jacksju01.html,NOP,K. Koufos,A. Davis,0
201801300SAS,https://www.basketball-reference.com/boxscores/pbp/201801300SAS.html,San Antonio Spurs,Denver Nuggets,SAS,DEN,P. Gasol,N. Jokić,L. Aldridge,SAS,DEN,D. Murray,/players/m/murrade01.html,SAS,P. Gasol,N. Jokić,1
201801300UTA,https://www.basketball-reference.com/boxscores/pbp/201801300UTA.html,Utah Jazz,Golden State Warriors,UTA,GSW,R. Gobert,Z. Pachulia,D. Mitchell,GSW,UTA,D. Green,/players/g/greendr01.html,UTA,Z. Pachulia,R. Gobert,0
201801300LAC,https://www.basketball-reference.com/boxscores/pbp/201801300LAC.html,Los Angeles Clippers,Portland Trail Blazers,LAC,POR,D. Jordan,J. Nurkić,D. Lillard,POR,LAC,A. Aminu,/players/a/aminual01.html,POR,J. Nurkić,D. Jordan,1
201801310IND,https://www.basketball-reference.com/boxscores/pbp/201801310IND.html,Indiana Pacers,Memphis Grizzlies,IND,MEM,M. Turner,M. Gasol,D. Brooks,MEM,IND,J. Martin,/players/m/martija01.html,MEM,M. Gasol,M. Turner,1
201801310ORL,https://www.basketball-reference.com/boxscores/pbp/201801310ORL.html,Orlando Magic,Los Angeles Lakers,ORL,LAL,B. Biyombo,B. Lopez,J. Randle,ORL,LAL,M. Speights,/players/s/speigma01.html,LAL,B. Biyombo,B. Lopez,0
201801310ATL,https://www.basketball-reference.com/boxscores/pbp/201801310ATL.html,Atlanta Hawks,Charlotte Hornets,ATL,CHO,M. Plumlee,D. Howard,D. Howard,CHO,ATL,K. Walker,/players/w/walkeke02.html,CHO,D. Howard,M. Plumlee,1
201801310BRK,https://www.basketball-reference.com/boxscores/pbp/201801310BRK.html,Brooklyn Nets,Philadelphia 76ers,BRK,PHI,J. Allen,J. Embiid,B. Simmons,PHI,BRK,J. Redick,/players/r/redicjj01.html,PHI,J. Embiid,J. Allen,1
201801310CLE,https://www.basketball-reference.com/boxscores/pbp/201801310CLE.html,Cleveland Cavaliers,Miami Heat,CLE,MIA,T. Thompson,H. Whiteside,J. Crowder,MIA,CLE,G. Dragić,/players/d/dragigo01.html,CLE,H. Whiteside,T. Thompson,0
201801310BOS,https://www.basketball-reference.com/boxscores/pbp/201801310BOS.html,Boston Celtics,New York Knicks,BOS,NYK,A. Horford,K. Porziņģis,K. Porziņģis,NYK,BOS,E. Kanter,/players/k/kanteen01.html,NYK,K. Porziņģis,A. Horford,1
201801310POR,https://www.basketball-reference.com/boxscores/pbp/201801310POR.html,Portland Trail Blazers,Chicago Bulls,POR,CHI,J. Nurkić,R. Lopez,E. Turner,CHI,POR,P. Zipser,/players/z/zipsepa01.html,POR,R. Lopez,J. Nurkić,0
201801310PHO,https://www.basketball-reference.com/boxscores/pbp/201801310PHO.html,Phoenix Suns,Dallas Mavericks,PHO,DAL,T. Chandler,D. Powell,D. Booker,PHO,DAL,M. Chriss,/players/c/chrisma01.html,PHO,T. Chandler,D. Powell,1
201802010WAS,https://www.basketball-reference.com/boxscores/pbp/201802010WAS.html,Washington Wizards,Toronto Raptors,WAS,TOR,M. Gortat,J. Valančiūnas,S. Ibaka,TOR,WAS,K. Lowry,/players/l/lowryky01.html,TOR,J. Valančiūnas,M. Gortat,1
201802010MIN,https://www.basketball-reference.com/boxscores/pbp/201802010MIN.html,Minnesota Timberwolves,Milwaukee Bucks,MIN,MIL,K. Towns,J. Henson,K. Towns,MIL,MIN,G. Antetokounmpo,/players/a/antetgi01.html,MIN,J. Henson,K. Towns,0
201802010SAS,https://www.basketball-reference.com/boxscores/pbp/201802010SAS.html,San Antonio Spurs,Houston Rockets,SAS,HOU,P. Gasol,C. Capela,D. Green,SAS,HOU,K. Anderson,/players/a/anderky01.html,SAS,P. Gasol,C. Capela,1
201802010DEN,https://www.basketball-reference.com/boxscores/pbp/201802010DEN.html,Denver Nuggets,Oklahoma City Thunder,DEN,OKC,N. Jokić,S. Adams,G. Harris,DEN,OKC,W. Chandler,/players/c/chandwi01.html,DEN,N. Jokić,S. Adams,1
201802020CHO,https://www.basketball-reference.com/boxscores/pbp/201802020CHO.html,Charlotte Hornets,Indiana Pacers,CHO,IND,D. Howard,M. Turner,B. Bogdanović,CHO,IND,K. Walker,/players/w/walkeke02.html,IND,D. Howard,M. Turner,0
201802020BOS,https://www.basketball-reference.com/boxscores/pbp/201802020BOS.html,Boston Celtics,Atlanta Hawks,BOS,ATL,A. Baynes,M. Plumlee,J. Tatum,ATL,BOS,D. Schröder,/players/s/schrode01.html,BOS,M. Plumlee,A. Baynes,0
201802020BRK,https://www.basketball-reference.com/boxscores/pbp/201802020BRK.html,Brooklyn Nets,Los Angeles Lakers,BRK,LAL,J. Allen,B. Lopez,J. Allen,BRK,LAL,A. Crabbe,/players/c/crabbal01.html,BRK,J. Allen,B. Lopez,1
201802020TOR,https://www.basketball-reference.com/boxscores/pbp/201802020TOR.html,Toronto Raptors,Portland Trail Blazers,TOR,POR,J. Valančiūnas,J. Nurkić,D. Lillard,POR,TOR,D. Lillard,/players/l/lillada01.html,POR,J. Nurkić,J. Valančiūnas,1
201802020MIL,https://www.basketball-reference.com/boxscores/pbp/201802020MIL.html,Milwaukee Bucks,New York Knicks,MIL,NYK,J. Henson,K. Porziņģis,E. Bledsoe,NYK,MIL,E. Kanter,/players/k/kanteen01.html,MIL,K. Porziņģis,J. Henson,0
201802020PHI,https://www.basketball-reference.com/boxscores/pbp/201802020PHI.html,Philadelphia 76ers,Miami Heat,PHI,MIA,,,,,,,,,
201802020OKC,https://www.basketball-reference.com/boxscores/pbp/201802020OKC.html,Oklahoma City Thunder,New Orleans Pelicans,OKC,NOP,S. Adams,A. Davis,J. Holiday,NOP,OKC,R. Rondo,/players/r/rondora01.html,NOP,A. Davis,S. Adams,1
201802020PHO,https://www.basketball-reference.com/boxscores/pbp/201802020PHO.html,Phoenix Suns,Utah Jazz,PHO,UTA,T. Chandler,R. Gobert,T. Warren,PHO,UTA,T. Warren,/players/w/warretj01.html,PHO,T. Chandler,R. Gobert,1
201802020SAC,https://www.basketball-reference.com/boxscores/pbp/201802020SAC.html,Sacramento Kings,Golden State Warriors,SAC,GSW,W. Cauley-Stein,Z. Pachulia,K. Thompson,SAC,GSW,J. Jackson,/players/j/jacksju01.html,GSW,W. Cauley-Stein,Z. Pachulia,0
201802030LAC,https://www.basketball-reference.com/boxscores/pbp/201802030LAC.html,Los Angeles Clippers,Chicago Bulls,LAC,CHI,D. Jordan,R. Lopez,T. Harris,LAC,CHI,T. Harris,/players/h/harrito02.html,LAC,D. Jordan,R. Lopez,1
201802030DET,https://www.basketball-reference.com/boxscores/pbp/201802030DET.html,Detroit Pistons,Miami Heat,DET,MIA,A. Drummond,B. Adebayo,A. Drummond,DET,MIA,I. Smith,/players/s/smithis01.html,DET,A. Drummond,B. Adebayo,1
201802030IND,https://www.basketball-reference.com/boxscores/pbp/201802030IND.html,Indiana Pacers,Philadelphia 76ers,IND,PHI,M. Turner,J. Embiid,B. Bogdanović,PHI,IND,B. Simmons,/players/s/simmobe01.html,IND,J. Embiid,M. Turner,0
201802030ORL,https://www.basketball-reference.com/boxscores/pbp/201802030ORL.html,Orlando Magic,Washington Wizards,ORL,WAS,B. Biyombo,M. Gortat,M. Morris,WAS,ORL,T. Satoranský,/players/s/satorto01.html,WAS,M. Gortat,B. Biyombo,1
201802030CLE,https://www.basketball-reference.com/boxscores/pbp/201802030CLE.html,Cleveland Cavaliers,Houston Rockets,CLE,HOU,T. Thompson,C. Capela,C. Capela,HOU,CLE,R. Anderson,/players/a/anderry01.html,HOU,C. Capela,T. Thompson,1
201802030DEN,https://www.basketball-reference.com/boxscores/pbp/201802030DEN.html,Denver Nuggets,Golden State Warriors,DEN,GSW,N. Jokić,Z. Pachulia,W. Barton,DEN,GSW,W. Barton,/players/b/bartowi01.html,DEN,N. Jokić,Z. Pachulia,1
201802030MIN,https://www.basketball-reference.com/boxscores/pbp/201802030MIN.html,Minnesota Timberwolves,New Orleans Pelicans,MIN,NOP,K. Towns,A. Davis,T. Gibson,NOP,MIN,E. Moore,/players/m/mooreet01.html,MIN,A. Davis,K. Towns,0
201802030SAS,https://www.basketball-reference.com/boxscores/pbp/201802030SAS.html,San Antonio Spurs,Utah Jazz,SAS,UTA,L. Aldridge,R. Gobert,L. Aldridge,SAS,UTA,D. Bertāns,/players/b/bertada01.html,SAS,L. Aldridge,R. Gobert,1
201802030SAC,https://www.basketball-reference.com/boxscores/pbp/201802030SAC.html,Sacramento Kings,Dallas Mavericks,SAC,DAL,W. Cauley-Stein,D. Powell,W. Cauley-Stein,SAC,DAL,D. Fox,/players/f/foxde01.html,SAC,W. Cauley-Stein,D. Powell,1
201802040BOS,https://www.basketball-reference.com/boxscores/pbp/201802040BOS.html,Boston Celtics,Portland Trail Blazers,BOS,POR,A. Baynes,J. Nurkić,J. Tatum,POR,BOS,D. Lillard,/players/l/lillada01.html,BOS,J. Nurkić,A. Baynes,0
201802040BRK,https://www.basketball-reference.com/boxscores/pbp/201802040BRK.html,Brooklyn Nets,Milwaukee Bucks,BRK,MIL,J. Allen,J. Henson,J. Henson,MIL,BRK,E. Bledsoe,/players/b/bledser01.html,MIL,J. Henson,J. Allen,1
201802040NYK,https://www.basketball-reference.com/boxscores/pbp/201802040NYK.html,New York Knicks,Atlanta Hawks,NYK,ATL,K. Porziņģis,M. Plumlee,K. Porziņģis,NYK,ATL,E. Kanter,/players/k/kanteen01.html,NYK,K. Porziņģis,M. Plumlee,1
201802040TOR,https://www.basketball-reference.com/boxscores/pbp/201802040TOR.html,Toronto Raptors,Memphis Grizzlies,TOR,MEM,J. Valančiūnas,M. Gasol,J. Valančiūnas,MEM,TOR,J. Green,/players/g/greenja01.html,TOR,M. Gasol,J. Valančiūnas,0
201802040OKC,https://www.basketball-reference.com/boxscores/pbp/201802040OKC.html,Oklahoma City Thunder,Los Angeles Lakers,OKC,LAL,S. Adams,B. Lopez,J. Hart,OKC,LAL,T. Ferguson,/players/f/fergute01.html,LAL,S. Adams,B. Lopez,0
201802040PHO,https://www.basketball-reference.com/boxscores/pbp/201802040PHO.html,Phoenix Suns,Charlotte Hornets,PHO,CHO,T. Chandler,D. Howard,D. Bender,CHO,PHO,K. Walker,/players/w/walkeke02.html,PHO,D. Howard,T. Chandler,0
