Game Code,Full Hyperlink,Home Team,Away Team,Home Team Short,Away Team Short,Home Tipper,Away Tipper,First Scorer,Tipoff Winning Team,Tipoff Losing Team,Possession Gaining Player,Possession Gaining Player Link,First Scoring Team,Tipoff Winner,Tipoff Loser,Tipoff Winner Scores
201601160MEM,https://www.basketball-reference.com/boxscores/pbp/201601160MEM.html,Memphis Grizzlies,New York Knicks,MEM,NYK,M. Gasol,R. Lopez,R. Lopez,MEM,NYK,Z. Randolph,/players/r/randoza01.html,NYK,M. Gasol,R. Lopez,0
201601160UTA,https://www.basketball-reference.com/boxscores/pbp/201601160UTA.html,Utah Jazz,Los Angeles Lakers,UTA,LAL,R. Gobert,R. Hibbert,R. Gobert,LAL,UTA,J. Clarkson,/players/c/clarkjo01.html,UTA,R. Hibbert,R. Gobert,0
201601160LAC,https://www.basketball-reference.com/boxscores/pbp/201601160LAC.html,Los Angeles Clippers,Sacramento Kings,LAC,SAC,C. Aldrich,W. Cauley-Stein,J. Redick,LAC,SAC,P. Pierce,/players/p/piercpa01.html,LAC,C. Aldrich,W. Cauley-Stein,1
201601170MIN,https://www.basketball-reference.com/boxscores/pbp/201601170MIN.html,Minnesota Timberwolves,Phoenix Suns,MIN,PHO,,,,,,,,,
201601170OKC,https://www.basketball-reference.com/boxscores/pbp/201601170OKC.html,Oklahoma City Thunder,Miami Heat,OKC,MIA,S. Adams,H. Whiteside,C. Bosh,OKC,MIA,A. Roberson,/players/r/roberan03.html,MIA,S. Adams,H. Whiteside,0
201601170SAS,https://www.basketball-reference.com/boxscores/pbp/201601170SAS.html,San Antonio Spurs,Dallas Mavericks,SAS,DAL,T. Duncan,Z. Pachulia,K. Leonard,SAS,DAL,K. Leonard,/players/l/leonaka01.html,SAS,T. Duncan,Z. Pachulia,1
201601170DEN,https://www.basketball-reference.com/boxscores/pbp/201601170DEN.html,Denver Nuggets,Indiana Pacers,DEN,IND,N. Jokić,J. Hill,J. Hill,IND,DEN,M. Ellis,/players/e/ellismo01.html,IND,J. Hill,N. Jokić,1
201601170LAL,https://www.basketball-reference.com/boxscores/pbp/201601170LAL.html,Los Angeles Lakers,Houston Rockets,LAL,HOU,R. Hibbert,D. Howard,T. Ariza,HOU,LAL,C. Capela,/players/c/capelca01.html,HOU,D. Howard,R. Hibbert,1
201601180NYK,https://www.basketball-reference.com/boxscores/pbp/201601180NYK.html,New York Knicks,Philadelphia 76ers,NYK,PHI,R. Lopez,N. Noel,N. Noel,NYK,PHI,K. Porziņģis,/players/p/porzikr01.html,PHI,R. Lopez,N. Noel,0
201601180CHO,https://www.basketball-reference.com/boxscores/pbp/201601180CHO.html,Charlotte Hornets,Utah Jazz,CHO,UTA,C. Zeller,R. Gobert,G. Hayward,CHO,UTA,M. Williams,/players/w/willima02.html,UTA,C. Zeller,R. Gobert,0
201601180WAS,https://www.basketball-reference.com/boxscores/pbp/201601180WAS.html,Washington Wizards,Portland Trail Blazers,WAS,POR,M. Gortat,M. Plumlee,D. Lillard,WAS,POR,J. Wall,/players/w/walljo01.html,POR,M. Gortat,M. Plumlee,0
201601180MEM,https://www.basketball-reference.com/boxscores/pbp/201601180MEM.html,Memphis Grizzlies,New Orleans Pelicans,MEM,NOP,M. Gasol,A. Davis,M. Conley,MEM,NOP,M. Conley,/players/c/conlemi01.html,MEM,M. Gasol,A. Davis,1
201601180DET,https://www.basketball-reference.com/boxscores/pbp/201601180DET.html,Detroit Pistons,Chicago Bulls,DET,CHI,A. Drummond,P. Gasol,P. Gasol,DET,CHI,R. Jackson,/players/j/jacksre01.html,CHI,A. Drummond,P. Gasol,0
201601180ATL,https://www.basketball-reference.com/boxscores/pbp/201601180ATL.html,Atlanta Hawks,Orlando Magic,ATL,ORL,A. Horford,N. Vučević,A. Horford,ORL,ATL,E. Payton,/players/p/paytoel01.html,ATL,N. Vučević,A. Horford,0
201601180TOR,https://www.basketball-reference.com/boxscores/pbp/201601180TOR.html,Toronto Raptors,Brooklyn Nets,TOR,BRK,J. Valančiūnas,B. Lopez,K. Lowry,BRK,TOR,T. Young,/players/y/youngth01.html,TOR,B. Lopez,J. Valančiūnas,0
201601180CLE,https://www.basketball-reference.com/boxscores/pbp/201601180CLE.html,Cleveland Cavaliers,Golden State Warriors,CLE,GSW,T. Mozgov,A. Bogut,A. Bogut,GSW,CLE,D. Green,/players/g/greendr01.html,GSW,A. Bogut,T. Mozgov,1
201601180DAL,https://www.basketball-reference.com/boxscores/pbp/201601180DAL.html,Dallas Mavericks,Boston Celtics,DAL,BOS,Z. Pachulia,A. Johnson,D. Williams,BOS,DAL,I. Thomas,/players/t/thomais02.html,DAL,A. Johnson,Z. Pachulia,0
201601180LAC,https://www.basketball-reference.com/boxscores/pbp/201601180LAC.html,Los Angeles Clippers,Houston Rockets,LAC,HOU,D. Jordan,D. Howard,D. Jordan,HOU,LAC,C. Capela,/players/c/capelca01.html,LAC,D. Howard,D. Jordan,0
201601190MIA,https://www.basketball-reference.com/boxscores/pbp/201601190MIA.html,Miami Heat,Milwaukee Bucks,MIA,MIL,H. Whiteside,G. Monroe,G. Monroe,MIA,MIL,C. Bosh,/players/b/boshch01.html,MIL,H. Whiteside,G. Monroe,0
201601190NOP,https://www.basketball-reference.com/boxscores/pbp/201601190NOP.html,New Orleans Pelicans,Minnesota Timberwolves,NOP,MIN,A. Davis,K. Towns,K. Garnett,MIN,NOP,K. Garnett,/players/g/garneke01.html,MIN,K. Towns,A. Davis,1
201601190DEN,https://www.basketball-reference.com/boxscores/pbp/201601190DEN.html,Denver Nuggets,Oklahoma City Thunder,DEN,OKC,N. Jokić,S. Adams,K. Faried,OKC,DEN,S. Ibaka,/players/i/ibakase01.html,DEN,S. Adams,N. Jokić,0
201601190PHO,https://www.basketball-reference.com/boxscores/pbp/201601190PHO.html,Phoenix Suns,Indiana Pacers,PHO,IND,T. Chandler,I. Mahinmi,D. Booker,IND,PHO,L. Allen,/players/a/allenla01.html,PHO,I. Mahinmi,T. Chandler,0
201601200ORL,https://www.basketball-reference.com/boxscores/pbp/201601200ORL.html,Orlando Magic,Philadelphia 76ers,ORL,PHI,N. Vučević,N. Noel,E. Payton,PHI,ORL,J. Okafor,/players/o/okafoja01.html,ORL,N. Noel,N. Vučević,0
201601200WAS,https://www.basketball-reference.com/boxscores/pbp/201601200WAS.html,Washington Wizards,Miami Heat,WAS,MIA,M. Gortat,H. Whiteside,N. Hilário,WAS,MIA,J. Wall,/players/w/walljo01.html,WAS,M. Gortat,H. Whiteside,1
201601200BRK,https://www.basketball-reference.com/boxscores/pbp/201601200BRK.html,Brooklyn Nets,Cleveland Cavaliers,BRK,CLE,B. Lopez,T. Mozgov,B. Lopez,CLE,BRK,K. Love,/players/l/loveke01.html,BRK,T. Mozgov,B. Lopez,0
201601200NYK,https://www.basketball-reference.com/boxscores/pbp/201601200NYK.html,New York Knicks,Utah Jazz,NYK,UTA,R. Lopez,R. Gobert,R. Neto,UTA,NYK,T. Lyles,/players/l/lylestr01.html,UTA,R. Gobert,R. Lopez,1
201601200TOR,https://www.basketball-reference.com/boxscores/pbp/201601200TOR.html,Toronto Raptors,Boston Celtics,TOR,BOS,J. Valančiūnas,A. Johnson,A. Bradley,BOS,TOR,A. Bradley,/players/b/bradlav01.html,BOS,A. Johnson,J. Valančiūnas,1
201601200CHI,https://www.basketball-reference.com/boxscores/pbp/201601200CHI.html,Chicago Bulls,Golden State Warriors,CHI,GSW,P. Gasol,A. Bogut,D. Rose,CHI,GSW,D. Rose,/players/r/rosede01.html,CHI,P. Gasol,A. Bogut,1
201601200HOU,https://www.basketball-reference.com/boxscores/pbp/201601200HOU.html,Houston Rockets,Detroit Pistons,HOU,DET,D. Howard,A. Drummond,M. Morris,HOU,DET,T. Ariza,/players/a/arizatr01.html,DET,D. Howard,A. Drummond,0
201601200OKC,https://www.basketball-reference.com/boxscores/pbp/201601200OKC.html,Oklahoma City Thunder,Charlotte Hornets,OKC,CHO,S. Adams,C. Zeller,S. Adams,OKC,CHO,S. Ibaka,/players/i/ibakase01.html,OKC,S. Adams,C. Zeller,1
201601200DAL,https://www.basketball-reference.com/boxscores/pbp/201601200DAL.html,Dallas Mavericks,Minnesota Timberwolves,DAL,MIN,Z. Pachulia,K. Towns,C. Villanueva,DAL,MIN,D. Williams,/players/w/willide01.html,DAL,Z. Pachulia,K. Towns,1
201601200LAL,https://www.basketball-reference.com/boxscores/pbp/201601200LAL.html,Los Angeles Lakers,Sacramento Kings,LAL,SAC,R. Hibbert,W. Cauley-Stein,B. McLemore,SAC,LAL,D. Cousins,/players/c/couside01.html,SAC,W. Cauley-Stein,R. Hibbert,1
201601200POR,https://www.basketball-reference.com/boxscores/pbp/201601200POR.html,Portland Trail Blazers,Atlanta Hawks,POR,ATL,M. Plumlee,K. Bazemore,K. Bazemore,ATL,POR,P. Millsap,/players/m/millspa01.html,ATL,K. Bazemore,M. Plumlee,1
201601210CLE,https://www.basketball-reference.com/boxscores/pbp/201601210CLE.html,Cleveland Cavaliers,Los Angeles Clippers,CLE,LAC,T. Mozgov,D. Jordan,D. Jordan,LAC,CLE,J. Redick,/players/r/redicjj01.html,LAC,D. Jordan,T. Mozgov,1
201601210NOP,https://www.basketball-reference.com/boxscores/pbp/201601210NOP.html,New Orleans Pelicans,Detroit Pistons,NOP,DET,A. Davis,A. Drummond,T. Evans,DET,NOP,R. Jackson,/players/j/jacksre01.html,NOP,A. Drummond,A. Davis,0
201601210DEN,https://www.basketball-reference.com/boxscores/pbp/201601210DEN.html,Denver Nuggets,Memphis Grizzlies,DEN,MEM,N. Jokić,M. Gasol,Z. Randolph,MEM,DEN,M. Conley,/players/c/conlemi01.html,MEM,M. Gasol,N. Jokić,1
201601210SAC,https://www.basketball-reference.com/boxscores/pbp/201601210SAC.html,Sacramento Kings,Atlanta Hawks,SAC,ATL,W. Cauley-Stein,A. Horford,A. Horford,ATL,SAC,P. Millsap,/players/m/millspa01.html,ATL,A. Horford,W. Cauley-Stein,1
201601210PHO,https://www.basketball-reference.com/boxscores/pbp/201601210PHO.html,Phoenix Suns,San Antonio Spurs,PHO,SAS,,,,,,,,,
201601220ORL,https://www.basketball-reference.com/boxscores/pbp/201601220ORL.html,Orlando Magic,Charlotte Hornets,ORL,CHO,N. Vučević,S. Hawes,V. Oladipo,ORL,CHO,V. Oladipo,/players/o/oladivi01.html,ORL,N. Vučević,S. Hawes,1
201601220BOS,https://www.basketball-reference.com/boxscores/pbp/201601220BOS.html,Boston Celtics,Chicago Bulls,BOS,CHI,J. Sullinger,P. Gasol,A. Bradley,CHI,BOS,T. Gibson,/players/g/gibsota01.html,BOS,P. Gasol,J. Sullinger,0
201601220BRK,https://www.basketball-reference.com/boxscores/pbp/201601220BRK.html,Brooklyn Nets,Utah Jazz,BRK,UTA,B. Lopez,R. Gobert,B. Lopez,BRK,UTA,D. Sloan,/players/s/sloando01.html,BRK,B. Lopez,R. Gobert,1
201601220NYK,https://www.basketball-reference.com/boxscores/pbp/201601220NYK.html,New York Knicks,Los Angeles Clippers,NYK,LAC,R. Lopez,D. Jordan,P. Pierce,NYK,LAC,J. Calderón,/players/c/caldejo01.html,LAC,R. Lopez,D. Jordan,0
201601220HOU,https://www.basketball-reference.com/boxscores/pbp/201601220HOU.html,Houston Rockets,Milwaukee Bucks,HOU,MIL,C. Capela,G. Monroe,J. Harden,HOU,MIL,J. Terry,/players/t/terryja01.html,HOU,C. Capela,G. Monroe,1
201601220TOR,https://www.basketball-reference.com/boxscores/pbp/201601220TOR.html,Toronto Raptors,Miami Heat,TOR,MIA,J. Valančiūnas,A. Stoudemire,J. Johnson,MIA,TOR,D. Wade,/players/w/wadedw01.html,TOR,A. Stoudemire,J. Valančiūnas,0
201601220DAL,https://www.basketball-reference.com/boxscores/pbp/201601220DAL.html,Dallas Mavericks,Oklahoma City Thunder,DAL,OKC,Z. Pachulia,S. Ibaka,R. Westbrook,OKC,DAL,N. Collison,/players/c/collini01.html,OKC,S. Ibaka,Z. Pachulia,1
201601220GSW,https://www.basketball-reference.com/boxscores/pbp/201601220GSW.html,Golden State Warriors,Indiana Pacers,GSW,IND,A. Bogut,J. Hill,D. Green,IND,GSW,P. George,/players/g/georgpa01.html,GSW,J. Hill,A. Bogut,0
201601220LAL,https://www.basketball-reference.com/boxscores/pbp/201601220LAL.html,Los Angeles Lakers,San Antonio Spurs,LAL,SAS,R. Hibbert,T. Duncan,R. Hibbert,SAS,LAL,D. West,/players/w/westda01.html,LAL,T. Duncan,R. Hibbert,0
201601230CHO,https://www.basketball-reference.com/boxscores/pbp/201601230CHO.html,Charlotte Hornets,New York Knicks,CHO,NYK,S. Hawes,R. Lopez,K. Walker,NYK,CHO,K. Porziņģis,/players/p/porzikr01.html,CHO,R. Lopez,S. Hawes,0
201601230NOP,https://www.basketball-reference.com/boxscores/pbp/201601230NOP.html,New Orleans Pelicans,Milwaukee Bucks,NOP,MIL,A. Davis,G. Monroe,J. Parker,NOP,MIL,N. Cole,/players/c/coleno01.html,MIL,A. Davis,G. Monroe,0
201601230MIN,https://www.basketball-reference.com/boxscores/pbp/201601230MIN.html,Minnesota Timberwolves,Memphis Grizzlies,MIN,MEM,K. Towns,M. Gasol,A. Wiggins,MEM,MIN,M. Conley,/players/c/conlemi01.html,MIN,M. Gasol,K. Towns,0
201601230CLE,https://www.basketball-reference.com/boxscores/pbp/201601230CLE.html,Cleveland Cavaliers,Chicago Bulls,CLE,CHI,T. Mozgov,P. Gasol,L. James,CHI,CLE,D. Rose,/players/r/rosede01.html,CLE,P. Gasol,T. Mozgov,0
201601230PHO,https://www.basketball-reference.com/boxscores/pbp/201601230PHO.html,Phoenix Suns,Atlanta Hawks,PHO,ATL,,,,,,,,,
201601230DEN,https://www.basketball-reference.com/boxscores/pbp/201601230DEN.html,Denver Nuggets,Detroit Pistons,DEN,DET,N. Jokić,A. Drummond,A. Drummond,DET,DEN,M. Morris,/players/m/morrima03.html,DET,A. Drummond,N. Jokić,1
201601230POR,https://www.basketball-reference.com/boxscores/pbp/201601230POR.html,Portland Trail Blazers,Los Angeles Lakers,POR,LAL,M. Plumlee,R. Hibbert,J. Randle,LAL,POR,J. Clarkson,/players/c/clarkjo01.html,LAL,R. Hibbert,M. Plumlee,1
201601230SAC,https://www.basketball-reference.com/boxscores/pbp/201601230SAC.html,Sacramento Kings,Indiana Pacers,SAC,IND,W. Cauley-Stein,J. Hill,B. McLemore,SAC,IND,D. Cousins,/players/c/couside01.html,SAC,W. Cauley-Stein,J. Hill,1
201601240HOU,https://www.basketball-reference.com/boxscores/pbp/201601240HOU.html,Houston Rockets,Dallas Mavericks,HOU,DAL,C. Capela,S. Mejri,C. Capela,HOU,DAL,P. Beverley,/players/b/beverpa01.html,HOU,C. Capela,S. Mejri,1
201601240TOR,https://www.basketball-reference.com/boxscores/pbp/201601240TOR.html,Toronto Raptors,Los Angeles Clippers,TOR,LAC,J. Valančiūnas,D. Jordan,J. Redick,LAC,TOR,P. Pierce,/players/p/piercpa01.html,LAC,D. Jordan,J. Valančiūnas,1
201601240PHI,https://www.basketball-reference.com/boxscores/pbp/201601240PHI.html,Philadelphia 76ers,Boston Celtics,PHI,BOS,N. Noel,A. Johnson,N. Noel,PHI,BOS,J. Okafor,/players/o/okafoja01.html,PHI,N. Noel,A. Johnson,1
201601240BRK,https://www.basketball-reference.com/boxscores/pbp/201601240BRK.html,Brooklyn Nets,Oklahoma City Thunder,BRK,OKC,B. Lopez,S. Ibaka,B. Lopez,BRK,OKC,T. Young,/players/y/youngth01.html,BRK,B. Lopez,S. Ibaka,1
201601250CLE,https://www.basketball-reference.com/boxscores/pbp/201601250CLE.html,Cleveland Cavaliers,Minnesota Timberwolves,CLE,MIN,T. Thompson,K. Towns,K. Irving,MIN,CLE,T. Prince,/players/p/princta01.html,CLE,K. Towns,T. Thompson,0
201601250WAS,https://www.basketball-reference.com/boxscores/pbp/201601250WAS.html,Washington Wizards,Boston Celtics,WAS,BOS,M. Gortat,A. Johnson,A. Bradley,WAS,BOS,N. Hilário,/players/h/hilarne01.html,BOS,M. Gortat,A. Johnson,0
201601250CHI,https://www.basketball-reference.com/boxscores/pbp/201601250CHI.html,Chicago Bulls,Miami Heat,CHI,MIA,P. Gasol,A. Stoudemire,P. Gasol,MIA,CHI,C. Bosh,/players/b/boshch01.html,CHI,A. Stoudemire,P. Gasol,0
201601250MEM,https://www.basketball-reference.com/boxscores/pbp/201601250MEM.html,Memphis Grizzlies,Orlando Magic,MEM,ORL,M. Gasol,N. Vučević,A. Gordon,MEM,ORL,M. Conley,/players/c/conlemi01.html,ORL,M. Gasol,N. Vučević,0
201601250NOP,https://www.basketball-reference.com/boxscores/pbp/201601250NOP.html,New Orleans Pelicans,Houston Rockets,NOP,HOU,A. Davis,C. Capela,T. Ariza,NOP,HOU,N. Cole,/players/c/coleno01.html,HOU,A. Davis,C. Capela,0
201601250DEN,https://www.basketball-reference.com/boxscores/pbp/201601250DEN.html,Denver Nuggets,Atlanta Hawks,DEN,ATL,N. Jokić,A. Horford,K. Bazemore,DEN,ATL,E. Mudiay,/players/m/mudiaem01.html,ATL,N. Jokić,A. Horford,0
201601250UTA,https://www.basketball-reference.com/boxscores/pbp/201601250UTA.html,Utah Jazz,Detroit Pistons,UTA,DET,R. Gobert,A. Drummond,E. İlyasova,DET,UTA,R. Jackson,/players/j/jacksre01.html,DET,A. Drummond,R. Gobert,1
201601250SAC,https://www.basketball-reference.com/boxscores/pbp/201601250SAC.html,Sacramento Kings,Charlotte Hornets,SAC,CHO,W. Cauley-Stein,S. Hawes,K. Walker,SAC,CHO,D. Cousins,/players/c/couside01.html,CHO,W. Cauley-Stein,S. Hawes,0
201601250GSW,https://www.basketball-reference.com/boxscores/pbp/201601250GSW.html,Golden State Warriors,San Antonio Spurs,GSW,SAS,A. Bogut,L. Aldridge,K. Thompson,SAS,GSW,T. Parker,/players/p/parketo01.html,GSW,L. Aldridge,A. Bogut,0
201601260IND,https://www.basketball-reference.com/boxscores/pbp/201601260IND.html,Indiana Pacers,Los Angeles Clippers,IND,LAC,I. Mahinmi,D. Jordan,J. Redick,LAC,IND,P. Pierce,/players/p/piercpa01.html,LAC,D. Jordan,I. Mahinmi,1
201601260PHI,https://www.basketball-reference.com/boxscores/pbp/201601260PHI.html,Philadelphia 76ers,Phoenix Suns,PHI,PHO,N. Noel,T. Chandler,A. Len,PHO,PHI,A. Len,/players/l/lenal01.html,PHO,T. Chandler,N. Noel,1
201601260BRK,https://www.basketball-reference.com/boxscores/pbp/201601260BRK.html,Brooklyn Nets,Miami Heat,BRK,MIA,B. Lopez,A. Stoudemire,A. Stoudemire,MIA,BRK,C. Bosh,/players/b/boshch01.html,MIA,A. Stoudemire,B. Lopez,1
201601260NYK,https://www.basketball-reference.com/boxscores/pbp/201601260NYK.html,New York Knicks,Oklahoma City Thunder,NYK,OKC,R. Lopez,S. Adams,S. Ibaka,OKC,NYK,S. Ibaka,/players/i/ibakase01.html,OKC,S. Adams,R. Lopez,1
201601260TOR,https://www.basketball-reference.com/boxscores/pbp/201601260TOR.html,Toronto Raptors,Washington Wizards,TOR,WAS,J. Valančiūnas,M. Gortat,O. Porter,WAS,TOR,J. Wall,/players/w/walljo01.html,WAS,M. Gortat,J. Valančiūnas,1
201601260MIL,https://www.basketball-reference.com/boxscores/pbp/201601260MIL.html,Milwaukee Bucks,Orlando Magic,MIL,ORL,G. Monroe,N. Vučević,G. Monroe,MIL,ORL,G. Antetokounmpo,/players/a/antetgi01.html,MIL,G. Monroe,N. Vučević,1
201601260POR,https://www.basketball-reference.com/boxscores/pbp/201601260POR.html,Portland Trail Blazers,Sacramento Kings,POR,SAC,M. Plumlee,W. Cauley-Stein,W. Cauley-Stein,SAC,POR,O. Casspi,/players/c/casspom01.html,SAC,W. Cauley-Stein,M. Plumlee,1
201601260LAL,https://www.basketball-reference.com/boxscores/pbp/201601260LAL.html,Los Angeles Lakers,Dallas Mavericks,LAL,DAL,R. Hibbert,S. Mejri,W. Matthews,DAL,LAL,W. Matthews,/players/m/matthwe02.html,DAL,S. Mejri,R. Hibbert,1
201601270CLE,https://www.basketball-reference.com/boxscores/pbp/201601270CLE.html,Cleveland Cavaliers,Phoenix Suns,CLE,PHO,T. Thompson,T. Chandler,K. Irving,PHO,CLE,A. Len,/players/l/lenal01.html,CLE,T. Chandler,T. Thompson,0
201601270BOS,https://www.basketball-reference.com/boxscores/pbp/201601270BOS.html,Boston Celtics,Denver Nuggets,BOS,DEN,A. Johnson,N. Jokić,A. Bradley,DEN,BOS,G. Harris,/players/h/harriga01.html,BOS,N. Jokić,A. Johnson,0
201601270DET,https://www.basketball-reference.com/boxscores/pbp/201601270DET.html,Detroit Pistons,Philadelphia 76ers,DET,PHI,A. Drummond,N. Noel,R. Jackson,PHI,DET,R. Covington,/players/c/covinro01.html,DET,N. Noel,A. Drummond,0
201601270ATL,https://www.basketball-reference.com/boxscores/pbp/201601270ATL.html,Atlanta Hawks,Los Angeles Clippers,ATL,LAC,A. Horford,D. Jordan,D. Jordan,LAC,ATL,P. Pierce,/players/p/piercpa01.html,LAC,D. Jordan,A. Horford,1
201601270MIN,https://www.basketball-reference.com/boxscores/pbp/201601270MIN.html,Minnesota Timberwolves,Oklahoma City Thunder,MIN,OKC,K. Towns,S. Adams,G. Dieng,MIN,OKC,G. Dieng,/players/d/dienggo01.html,MIN,K. Towns,S. Adams,1
201601270SAS,https://www.basketball-reference.com/boxscores/pbp/201601270SAS.html,San Antonio Spurs,Houston Rockets,SAS,HOU,L. Aldridge,D. Howard,D. Howard,HOU,SAS,P. Beverley,/players/b/beverpa01.html,HOU,D. Howard,L. Aldridge,1
201601270UTA,https://www.basketball-reference.com/boxscores/pbp/201601270UTA.html,Utah Jazz,Charlotte Hornets,UTA,CHO,R. Gobert,S. Hawes,R. Gobert,UTA,CHO,T. Lyles,/players/l/lylestr01.html,UTA,R. Gobert,S. Hawes,1
201601270GSW,https://www.basketball-reference.com/boxscores/pbp/201601270GSW.html,Golden State Warriors,Dallas Mavericks,GSW,DAL,A. Bogut,S. Mejri,H. Barnes,GSW,DAL,S. Curry,/players/c/curryst01.html,GSW,A. Bogut,S. Mejri,1
201601280IND,https://www.basketball-reference.com/boxscores/pbp/201601280IND.html,Indiana Pacers,Atlanta Hawks,IND,ATL,I. Mahinmi,A. Horford,J. Teague,IND,ATL,G. Hill,/players/h/hillge01.html,ATL,I. Mahinmi,A. Horford,0
201601280WAS,https://www.basketball-reference.com/boxscores/pbp/201601280WAS.html,Washington Wizards,Denver Nuggets,WAS,DEN,M. Gortat,N. Jokić,E. Mudiay,WAS,DEN,N. Hilário,/players/h/hilarne01.html,DEN,M. Gortat,N. Jokić,0
201601280MEM,https://www.basketball-reference.com/boxscores/pbp/201601280MEM.html,Memphis Grizzlies,Milwaukee Bucks,MEM,MIL,M. Gasol,G. Monroe,T. Allen,MIL,MEM,M. Carter-Williams,/players/c/cartemi01.html,MEM,G. Monroe,M. Gasol,0
201601280NOP,https://www.basketball-reference.com/boxscores/pbp/201601280NOP.html,New Orleans Pelicans,Sacramento Kings,NOP,SAC,Ö. Aşık,W. Cauley-Stein,A. Gee,NOP,SAC,N. Cole,/players/c/coleno01.html,NOP,Ö. Aşık,W. Cauley-Stein,1
201601280TOR,https://www.basketball-reference.com/boxscores/pbp/201601280TOR.html,Toronto Raptors,New York Knicks,TOR,NYK,,,,,,,,,
201601280LAL,https://www.basketball-reference.com/boxscores/pbp/201601280LAL.html,Los Angeles Lakers,Chicago Bulls,LAL,CHI,R. Hibbert,P. Gasol,P. Gasol,CHI,LAL,D. Rose,/players/r/rosede01.html,CHI,P. Gasol,R. Hibbert,1
201601290BOS,https://www.basketball-reference.com/boxscores/pbp/201601290BOS.html,Boston Celtics,Orlando Magic,BOS,ORL,A. Johnson,N. Vučević,J. Sullinger,BOS,ORL,J. Sullinger,/players/s/sullija01.html,BOS,A. Johnson,N. Vučević,1
201601290DET,https://www.basketball-reference.com/boxscores/pbp/201601290DET.html,Detroit Pistons,Cleveland Cavaliers,DET,CLE,A. Drummond,T. Thompson,E. İlyasova,DET,CLE,R. Jackson,/players/j/jacksre01.html,DET,A. Drummond,T. Thompson,1
201601290NYK,https://www.basketball-reference.com/boxscores/pbp/201601290NYK.html,New York Knicks,Phoenix Suns,NYK,PHO,R. Lopez,T. Chandler,R. Lopez,PHO,NYK,A. Goodwin,/players/g/goodwar01.html,NYK,T. Chandler,R. Lopez,0
201601290MIL,https://www.basketball-reference.com/boxscores/pbp/201601290MIL.html,Milwaukee Bucks,Miami Heat,MIL,MIA,G. Monroe,A. Stoudemire,A. Stoudemire,MIA,MIL,C. Bosh,/players/b/boshch01.html,MIA,A. Stoudemire,G. Monroe,1
201601290OKC,https://www.basketball-reference.com/boxscores/pbp/201601290OKC.html,Oklahoma City Thunder,Houston Rockets,OKC,HOU,S. Adams,D. Howard,T. Ariza,HOU,OKC,P. Beverley,/players/b/beverpa01.html,HOU,D. Howard,S. Adams,1
201601290DAL,https://www.basketball-reference.com/boxscores/pbp/201601290DAL.html,Dallas Mavericks,Brooklyn Nets,DAL,BRK,Z. Pachulia,B. Lopez,B. Lopez,BRK,DAL,T. Young,/players/y/youngth01.html,BRK,B. Lopez,Z. Pachulia,1
201601290UTA,https://www.basketball-reference.com/boxscores/pbp/201601290UTA.html,Utah Jazz,Minnesota Timberwolves,UTA,MIN,R. Gobert,K. Towns,K. Towns,MIN,UTA,G. Dieng,/players/d/dienggo01.html,MIN,K. Towns,R. Gobert,1
201601290POR,https://www.basketball-reference.com/boxscores/pbp/201601290POR.html,Portland Trail Blazers,Charlotte Hornets,POR,CHO,M. Plumlee,S. Hawes,D. Lillard,POR,CHO,N. Vonleh,/players/v/vonleno01.html,POR,M. Plumlee,S. Hawes,1
201601290LAC,https://www.basketball-reference.com/boxscores/pbp/201601290LAC.html,Los Angeles Clippers,Los Angeles Lakers,LAC,LAL,D. Jordan,R. Hibbert,A. Brown,LAL,LAC,J. Clarkson,/players/c/clarkjo01.html,LAL,R. Hibbert,D. Jordan,1
201601300PHI,https://www.basketball-reference.com/boxscores/pbp/201601300PHI.html,Philadelphia 76ers,Golden State Warriors,PHI,GSW,N. Noel,A. Bogut,K. Thompson,PHI,GSW,J. Grant,/players/g/grantje01.html,GSW,N. Noel,A. Bogut,0
201601300TOR,https://www.basketball-reference.com/boxscores/pbp/201601300TOR.html,Toronto Raptors,Detroit Pistons,TOR,DET,J. Valančiūnas,A. Drummond,J. Johnson,DET,TOR,R. Jackson,/players/j/jacksre01.html,TOR,A. Drummond,J. Valančiūnas,0
201601300IND,https://www.basketball-reference.com/boxscores/pbp/201601300IND.html,Indiana Pacers,Denver Nuggets,IND,DEN,M. Turner,N. Jokić,P. George,IND,DEN,G. Hill,/players/h/hillge01.html,IND,M. Turner,N. Jokić,1
201601300NOP,https://www.basketball-reference.com/boxscores/pbp/201601300NOP.html,New Orleans Pelicans,Brooklyn Nets,NOP,BRK,A. Davis,B. Lopez,B. Dejean-Jones,NOP,BRK,N. Cole,/players/c/coleno01.html,NOP,A. Davis,B. Lopez,1
201601300HOU,https://www.basketball-reference.com/boxscores/pbp/201601300HOU.html,Houston Rockets,Washington Wizards,HOU,WAS,D. Howard,M. Gortat,G. Temple,HOU,WAS,P. Beverley,/players/b/beverpa01.html,WAS,D. Howard,M. Gortat,0
201601300MEM,https://www.basketball-reference.com/boxscores/pbp/201601300MEM.html,Memphis Grizzlies,Sacramento Kings,MEM,SAC,M. Gasol,W. Cauley-Stein,M. Gasol,MEM,SAC,M. Conley,/players/c/conlemi01.html,MEM,M. Gasol,W. Cauley-Stein,1
