Game Code,Full Hyperlink,Home Team,Away Team,Home Team Short,Away Team Short,Home Tipper,Away Tipper,First Scorer,Tipoff Winning Team,Tipoff Losing Team,Possession Gaining Player,Possession Gaining Player Link,First Scoring Team,Tipoff Winner,Tipoff Loser,Tipoff Winner Scores
201901190DEN,https://www.basketball-reference.com/boxscores/pbp/201901190DEN.html,Denver Nuggets,Cleveland Cavaliers,DEN,CLE,N. Jokić,A. Žižić,J. Murray,CLE,DEN,C. Osman,/players/o/osmande01.html,DEN,A. Žižić,N. Jokić,0
201901200IND,https://www.basketball-reference.com/boxscores/pbp/201901200IND.html,Indiana Pacers,Charlotte Hornets,IND,CHO,M. Turner,B. Biyombo,D. Collison,IND,CHO,T. Young,/players/y/youngth01.html,IND,M. Turner,B. Biyombo,1
201901200MIN,https://www.basketball-reference.com/boxscores/pbp/201901200MIN.html,Minnesota Timberwolves,Phoenix Suns,MIN,PHO,K. Towns,D. Bender,T. Gibson,MIN,PHO,T. Gibson,/players/g/gibsota01.html,MIN,K. Towns,D. Bender,1
201901200SAS,https://www.basketball-reference.com/boxscores/pbp/201901200SAS.html,San Antonio Spurs,Los Angeles Clippers,SAS,LAC,L. Aldridge,M. Harrell,M. Harrell,SAS,LAC,R. Gay,/players/g/gayru01.html,LAC,L. Aldridge,M. Harrell,0
201901210NYK,https://www.basketball-reference.com/boxscores/pbp/201901210NYK.html,New York Knicks,Oklahoma City Thunder,NYK,OKC,L. Kornet,S. Adams,P. George,OKC,NYK,R. Westbrook,/players/w/westbru01.html,OKC,S. Adams,L. Kornet,1
201901210CLE,https://www.basketball-reference.com/boxscores/pbp/201901210CLE.html,Cleveland Cavaliers,Chicago Bulls,CLE,CHI,A. Žižić,R. Lopez,R. Lopez,CHI,CLE,L. Markkanen,/players/m/markkla01.html,CHI,R. Lopez,A. Žižić,1
201901210MIL,https://www.basketball-reference.com/boxscores/pbp/201901210MIL.html,Milwaukee Bucks,Dallas Mavericks,MIL,DAL,B. Lopez,D. Jordan,G. Antetokounmpo,DAL,MIL,J. Brunson,/players/b/brunsja01.html,MIL,D. Jordan,B. Lopez,0
201901210WAS,https://www.basketball-reference.com/boxscores/pbp/201901210WAS.html,Washington Wizards,Detroit Pistons,WAS,DET,T. Bryant,Z. Pachulia,T. Satoranský,WAS,DET,J. Green,/players/g/greenje02.html,WAS,T. Bryant,Z. Pachulia,1
201901210ATL,https://www.basketball-reference.com/boxscores/pbp/201901210ATL.html,Atlanta Hawks,Orlando Magic,ATL,ORL,D. Dedmon,N. Vučević,T. Waller-Prince,ATL,ORL,T. Young,/players/y/youngtr01.html,ATL,D. Dedmon,N. Vučević,1
201901210BRK,https://www.basketball-reference.com/boxscores/pbp/201901210BRK.html,Brooklyn Nets,Sacramento Kings,BRK,SAC,J. Allen,W. Cauley-Stein,R. Kurucs,BRK,SAC,D. Russell,/players/r/russeda01.html,BRK,J. Allen,W. Cauley-Stein,1
201901210MEM,https://www.basketball-reference.com/boxscores/pbp/201901210MEM.html,Memphis Grizzlies,New Orleans Pelicans,MEM,NOP,J. Jackson,J. Okafor,M. Gasol,MEM,NOP,M. Gasol,/players/g/gasolma01.html,MEM,J. Jackson,J. Okafor,1
201901210BOS,https://www.basketball-reference.com/boxscores/pbp/201901210BOS.html,Boston Celtics,Miami Heat,BOS,MIA,A. Horford,H. Whiteside,J. Richardson,MIA,BOS,J. Winslow,/players/w/winslju01.html,MIA,H. Whiteside,A. Horford,1
201901210PHI,https://www.basketball-reference.com/boxscores/pbp/201901210PHI.html,Philadelphia 76ers,Houston Rockets,PHI,HOU,J. Embiid,N. Hilário,C. Brewer,PHI,HOU,B. Simmons,/players/s/simmobe01.html,PHI,J. Embiid,N. Hilário,1
201901210UTA,https://www.basketball-reference.com/boxscores/pbp/201901210UTA.html,Utah Jazz,Portland Trail Blazers,UTA,POR,D. Favors,J. Nurkić,R. O'Neale,UTA,POR,J. Crowder,/players/c/crowdja01.html,UTA,D. Favors,J. Nurkić,1
201901210LAL,https://www.basketball-reference.com/boxscores/pbp/201901210LAL.html,Los Angeles Lakers,Golden State Warriors,LAL,GSW,T. Chandler,D. Cousins,K. Thompson,GSW,LAL,D. Green,/players/g/greendr01.html,GSW,D. Cousins,T. Chandler,1
201901220TOR,https://www.basketball-reference.com/boxscores/pbp/201901220TOR.html,Toronto Raptors,Sacramento Kings,TOR,SAC,S. Ibaka,W. Cauley-Stein,M. Bagley,SAC,TOR,Y. Ferrell,/players/f/ferreyo01.html,SAC,W. Cauley-Stein,S. Ibaka,1
201901220OKC,https://www.basketball-reference.com/boxscores/pbp/201901220OKC.html,Oklahoma City Thunder,Portland Trail Blazers,OKC,POR,S. Adams,J. Nurkić,P. George,POR,OKC,D. Lillard,/players/l/lillada01.html,OKC,J. Nurkić,S. Adams,0
201901220DAL,https://www.basketball-reference.com/boxscores/pbp/201901220DAL.html,Dallas Mavericks,Los Angeles Clippers,DAL,LAC,D. Jordan,M. Harrell,M. Harrell,DAL,LAC,D. Smith,/players/s/smithde03.html,LAC,D. Jordan,M. Harrell,0
201901220PHO,https://www.basketball-reference.com/boxscores/pbp/201901220PHO.html,Phoenix Suns,Minnesota Timberwolves,PHO,MIN,D. Bender,K. Towns,A. Wiggins,MIN,PHO,T. Gibson,/players/g/gibsota01.html,MIN,K. Towns,D. Bender,1
201901230IND,https://www.basketball-reference.com/boxscores/pbp/201901230IND.html,Indiana Pacers,Toronto Raptors,IND,TOR,M. Turner,S. Ibaka,M. Turner,IND,TOR,V. Oladipo,/players/o/oladivi01.html,IND,M. Turner,S. Ibaka,1
201901230BOS,https://www.basketball-reference.com/boxscores/pbp/201901230BOS.html,Boston Celtics,Cleveland Cavaliers,BOS,CLE,A. Baynes,A. Žižić,C. Sexton,BOS,CLE,M. Morris,/players/m/morrima03.html,CLE,A. Baynes,A. Žižić,0
201901230BRK,https://www.basketball-reference.com/boxscores/pbp/201901230BRK.html,Brooklyn Nets,Orlando Magic,BRK,ORL,J. Allen,N. Vučević,J. Isaac,BRK,ORL,D. Russell,/players/r/russeda01.html,ORL,J. Allen,N. Vučević,0
201901230MIA,https://www.basketball-reference.com/boxscores/pbp/201901230MIA.html,Miami Heat,Los Angeles Clippers,MIA,LAC,H. Whiteside,M. Gortat,J. Winslow,LAC,MIA,T. Harris,/players/h/harrito02.html,MIA,M. Gortat,H. Whiteside,0
201901230NYK,https://www.basketball-reference.com/boxscores/pbp/201901230NYK.html,New York Knicks,Houston Rockets,NYK,HOU,N. Vonleh,K. Faried,J. Harden,HOU,NYK,P. Tucker,/players/t/tuckepj01.html,HOU,K. Faried,N. Vonleh,1
201901230CHI,https://www.basketball-reference.com/boxscores/pbp/201901230CHI.html,Chicago Bulls,Atlanta Hawks,CHI,ATL,R. Lopez,D. Dedmon,J. Collins,CHI,ATL,K. Dunn,/players/d/dunnkr01.html,ATL,R. Lopez,D. Dedmon,0
201901230MEM,https://www.basketball-reference.com/boxscores/pbp/201901230MEM.html,Memphis Grizzlies,Charlotte Hornets,MEM,CHO,M. Gasol,B. Biyombo,J. Lamb,CHO,MEM,M. Williams,/players/w/willima02.html,CHO,B. Biyombo,M. Gasol,1
201901230NOP,https://www.basketball-reference.com/boxscores/pbp/201901230NOP.html,New Orleans Pelicans,Detroit Pistons,NOP,DET,J. Okafor,Z. Pachulia,J. Okafor,NOP,DET,E. Payton,/players/p/paytoel01.html,NOP,J. Okafor,Z. Pachulia,1
201901230PHI,https://www.basketball-reference.com/boxscores/pbp/201901230PHI.html,Philadelphia 76ers,San Antonio Spurs,PHI,SAS,J. Embiid,L. Aldridge,J. Embiid,PHI,SAS,B. Simmons,/players/s/simmobe01.html,PHI,J. Embiid,L. Aldridge,1
201901230UTA,https://www.basketball-reference.com/boxscores/pbp/201901230UTA.html,Utah Jazz,Denver Nuggets,UTA,DEN,R. Gobert,N. Jokić,J. Ingles,UTA,DEN,J. Ingles,/players/i/inglejo01.html,UTA,R. Gobert,N. Jokić,1
201901240OKC,https://www.basketball-reference.com/boxscores/pbp/201901240OKC.html,Oklahoma City Thunder,New Orleans Pelicans,OKC,NOP,S. Adams,J. Okafor,S. Adams,OKC,NOP,R. Westbrook,/players/w/westbru01.html,OKC,S. Adams,J. Okafor,1
201901240WAS,https://www.basketball-reference.com/boxscores/pbp/201901240WAS.html,Washington Wizards,Golden State Warriors,WAS,GSW,T. Bryant,D. Cousins,K. Durant,GSW,WAS,D. Green,/players/g/greendr01.html,GSW,D. Cousins,T. Bryant,1
201901240PHO,https://www.basketball-reference.com/boxscores/pbp/201901240PHO.html,Phoenix Suns,Portland Trail Blazers,PHO,POR,D. Bender,J. Nurkić,J. Jackson,POR,PHO,M. Harkless,/players/h/harklma01.html,PHO,J. Nurkić,D. Bender,0
201901240LAL,https://www.basketball-reference.com/boxscores/pbp/201901240LAL.html,Los Angeles Lakers,Minnesota Timberwolves,LAL,MIN,I. Zubac,K. Towns,K. Towns,MIN,LAL,T. Gibson,/players/g/gibsota01.html,MIN,K. Towns,I. Zubac,1
201901250ORL,https://www.basketball-reference.com/boxscores/pbp/201901250ORL.html,Orlando Magic,Washington Wizards,ORL,WAS,N. Vučević,T. Bryant,J. Green,WAS,ORL,J. Green,/players/g/greenje02.html,WAS,T. Bryant,N. Vučević,1
201901250BRK,https://www.basketball-reference.com/boxscores/pbp/201901250BRK.html,Brooklyn Nets,New York Knicks,BRK,NYK,J. Allen,N. Vonleh,R. Kurucs,BRK,NYK,D. Russell,/players/r/russeda01.html,BRK,J. Allen,N. Vonleh,1
201901250CLE,https://www.basketball-reference.com/boxscores/pbp/201901250CLE.html,Cleveland Cavaliers,Miami Heat,CLE,MIA,A. Žižić,H. Whiteside,A. Burks,MIA,CLE,J. Winslow,/players/w/winslju01.html,CLE,H. Whiteside,A. Žižić,0
201901250CHI,https://www.basketball-reference.com/boxscores/pbp/201901250CHI.html,Chicago Bulls,Los Angeles Clippers,CHI,LAC,B. Portis,M. Gortat,T. Harris,LAC,CHI,T. Harris,/players/h/harrito02.html,LAC,M. Gortat,B. Portis,1
201901250HOU,https://www.basketball-reference.com/boxscores/pbp/201901250HOU.html,Houston Rockets,Toronto Raptors,HOU,TOR,K. Faried,S. Ibaka,P. Tucker,TOR,HOU,P. Siakam,/players/s/siakapa01.html,HOU,S. Ibaka,K. Faried,0
201901250MEM,https://www.basketball-reference.com/boxscores/pbp/201901250MEM.html,Memphis Grizzlies,Sacramento Kings,MEM,SAC,M. Gasol,W. Cauley-Stein,B. Hield,SAC,MEM,N. Bjelica,/players/b/bjeline01.html,SAC,W. Cauley-Stein,M. Gasol,1
201901250DAL,https://www.basketball-reference.com/boxscores/pbp/201901250DAL.html,Dallas Mavericks,Detroit Pistons,DAL,DET,D. Jordan,A. Drummond,R. Bullock,DET,DAL,B. Griffin,/players/g/griffbl01.html,DET,A. Drummond,D. Jordan,1
201901250MIL,https://www.basketball-reference.com/boxscores/pbp/201901250MIL.html,Milwaukee Bucks,Charlotte Hornets,MIL,CHO,B. Lopez,B. Biyombo,B. Biyombo,MIL,CHO,G. Antetokounmpo,/players/a/antetgi01.html,CHO,B. Lopez,B. Biyombo,0
201901250DEN,https://www.basketball-reference.com/boxscores/pbp/201901250DEN.html,Denver Nuggets,Phoenix Suns,DEN,PHO,M. Plumlee,D. Bender,G. Harris,DEN,PHO,J. Murray,/players/m/murraja01.html,DEN,M. Plumlee,D. Bender,1
201901250UTA,https://www.basketball-reference.com/boxscores/pbp/201901250UTA.html,Utah Jazz,Minnesota Timberwolves,UTA,MIN,R. Gobert,K. Towns,K. Towns,MIN,UTA,T. Gibson,/players/g/gibsota01.html,MIN,K. Towns,R. Gobert,1
201901260NOP,https://www.basketball-reference.com/boxscores/pbp/201901260NOP.html,New Orleans Pelicans,San Antonio Spurs,NOP,SAS,J. Okafor,P. Gasol,P. Gasol,SAS,NOP,D. White,/players/w/whitede01.html,SAS,P. Gasol,J. Okafor,1
201901260MEM,https://www.basketball-reference.com/boxscores/pbp/201901260MEM.html,Memphis Grizzlies,Indiana Pacers,MEM,IND,M. Gasol,M. Turner,M. Conley,MEM,IND,J. Jackson,/players/j/jacksja02.html,MEM,M. Gasol,M. Turner,1
201901260BOS,https://www.basketball-reference.com/boxscores/pbp/201901260BOS.html,Boston Celtics,Golden State Warriors,BOS,GSW,A. Horford,D. Cousins,A. Horford,BOS,GSW,M. Morris,/players/m/morrima03.html,BOS,A. Horford,D. Cousins,1
201901260DEN,https://www.basketball-reference.com/boxscores/pbp/201901260DEN.html,Denver Nuggets,Philadelphia 76ers,DEN,PHI,N. Jokić,B. Simmons,N. Jokić,DEN,PHI,G. Harris,/players/h/harriga01.html,DEN,N. Jokić,B. Simmons,1
201901260POR,https://www.basketball-reference.com/boxscores/pbp/201901260POR.html,Portland Trail Blazers,Atlanta Hawks,POR,ATL,J. Nurkić,D. Dedmon,M. Harkless,POR,ATL,M. Harkless,/players/h/harklma01.html,POR,J. Nurkić,D. Dedmon,1
201901270CHI,https://www.basketball-reference.com/boxscores/pbp/201901270CHI.html,Chicago Bulls,Cleveland Cavaliers,CHI,CLE,R. Lopez,A. Žižić,K. Dunn,CHI,CLE,K. Dunn,/players/d/dunnkr01.html,CHI,R. Lopez,A. Žižić,1
201901270LAC,https://www.basketball-reference.com/boxscores/pbp/201901270LAC.html,Los Angeles Clippers,Sacramento Kings,LAC,SAC,M. Gortat,W. Cauley-Stein,P. Beverley,LAC,SAC,T. Harris,/players/h/harrito02.html,LAC,M. Gortat,W. Cauley-Stein,1
201901270OKC,https://www.basketball-reference.com/boxscores/pbp/201901270OKC.html,Oklahoma City Thunder,Milwaukee Bucks,OKC,MIL,S. Adams,B. Lopez,B. Lopez,MIL,OKC,M. Brogdon,/players/b/brogdma01.html,MIL,B. Lopez,S. Adams,1
201901270DAL,https://www.basketball-reference.com/boxscores/pbp/201901270DAL.html,Dallas Mavericks,Toronto Raptors,DAL,TOR,D. Jordan,S. Ibaka,W. Matthews,DAL,TOR,D. Smith,/players/s/smithde03.html,DAL,D. Jordan,S. Ibaka,1
201901270HOU,https://www.basketball-reference.com/boxscores/pbp/201901270HOU.html,Houston Rockets,Orlando Magic,HOU,ORL,K. Faried,N. Vučević,N. Vučević,ORL,HOU,J. Isaac,/players/i/isaacjo01.html,ORL,N. Vučević,K. Faried,1
201901270MIN,https://www.basketball-reference.com/boxscores/pbp/201901270MIN.html,Minnesota Timberwolves,Utah Jazz,MIN,UTA,K. Towns,R. Gobert,R. Gobert,UTA,MIN,D. Favors,/players/f/favorde01.html,UTA,R. Gobert,K. Towns,1
201901270SAS,https://www.basketball-reference.com/boxscores/pbp/201901270SAS.html,San Antonio Spurs,Washington Wizards,SAS,WAS,P. Gasol,T. Bryant,T. Bryant,WAS,SAS,J. Green,/players/g/greenje02.html,WAS,T. Bryant,P. Gasol,1
201901270NYK,https://www.basketball-reference.com/boxscores/pbp/201901270NYK.html,New York Knicks,Miami Heat,NYK,MIA,N. Vonleh,H. Whiteside,F. Ntilikina,NYK,MIA,T. Hardaway,/players/h/hardati02.html,NYK,N. Vonleh,H. Whiteside,1
201901270LAL,https://www.basketball-reference.com/boxscores/pbp/201901270LAL.html,Los Angeles Lakers,Phoenix Suns,LAL,PHO,I. Zubac,D. Bender,K. Caldwell-Pope,LAL,PHO,K. Caldwell-Pope,/players/c/caldwke01.html,LAL,I. Zubac,D. Bender,1
201901280CHO,https://www.basketball-reference.com/boxscores/pbp/201901280CHO.html,Charlotte Hornets,New York Knicks,CHO,NYK,B. Biyombo,N. Vonleh,B. Biyombo,CHO,NYK,M. Williams,/players/w/willima02.html,CHO,B. Biyombo,N. Vonleh,1
201901280IND,https://www.basketball-reference.com/boxscores/pbp/201901280IND.html,Indiana Pacers,Golden State Warriors,IND,GSW,M. Turner,J. Bell,S. Curry,IND,GSW,T. Young,/players/y/youngth01.html,GSW,M. Turner,J. Bell,0
201901280BOS,https://www.basketball-reference.com/boxscores/pbp/201901280BOS.html,Boston Celtics,Brooklyn Nets,BOS,BRK,A. Horford,J. Allen,M. Smart,BRK,BOS,D. Russell,/players/r/russeda01.html,BOS,J. Allen,A. Horford,0
201901280MEM,https://www.basketball-reference.com/boxscores/pbp/201901280MEM.html,Memphis Grizzlies,Denver Nuggets,MEM,DEN,M. Gasol,N. Jokić,M. Conley,MEM,DEN,M. Conley,/players/c/conlemi01.html,MEM,M. Gasol,N. Jokić,1
201901280LAC,https://www.basketball-reference.com/boxscores/pbp/201901280LAC.html,Los Angeles Clippers,Atlanta Hawks,LAC,ATL,M. Gortat,D. Dedmon,D. Dedmon,LAC,ATL,T. Harris,/players/h/harrito02.html,ATL,M. Gortat,D. Dedmon,0
201901290CLE,https://www.basketball-reference.com/boxscores/pbp/201901290CLE.html,Cleveland Cavaliers,Washington Wizards,CLE,WAS,A. Žižić,T. Bryant,J. Green,WAS,CLE,J. Green,/players/g/greenje02.html,WAS,T. Bryant,A. Žižić,1
201901290DET,https://www.basketball-reference.com/boxscores/pbp/201901290DET.html,Detroit Pistons,Milwaukee Bucks,DET,MIL,A. Drummond,B. Lopez,K. Middleton,MIL,DET,G. Antetokounmpo,/players/a/antetgi01.html,MIL,B. Lopez,A. Drummond,1
201901290ORL,https://www.basketball-reference.com/boxscores/pbp/201901290ORL.html,Orlando Magic,Oklahoma City Thunder,ORL,OKC,N. Vučević,N. Noel,A. Gordon,ORL,OKC,J. Isaac,/players/i/isaacjo01.html,ORL,N. Vučević,N. Noel,1
201901290BRK,https://www.basketball-reference.com/boxscores/pbp/201901290BRK.html,Brooklyn Nets,Chicago Bulls,BRK,CHI,J. Allen,R. Lopez,Z. LaVine,CHI,BRK,K. Dunn,/players/d/dunnkr01.html,CHI,R. Lopez,J. Allen,1
201901290HOU,https://www.basketball-reference.com/boxscores/pbp/201901290HOU.html,Houston Rockets,New Orleans Pelicans,HOU,NOP,K. Faried,J. Okafor,E. Gordon,NOP,HOU,S. Hill,/players/h/hillso01.html,HOU,J. Okafor,K. Faried,0
201901290SAS,https://www.basketball-reference.com/boxscores/pbp/201901290SAS.html,San Antonio Spurs,Phoenix Suns,SAS,PHO,L. Aldridge,R. Holmes,D. Booker,PHO,SAS,E. Okobo,/players/o/okoboel01.html,PHO,R. Holmes,L. Aldridge,1
201901290LAL,https://www.basketball-reference.com/boxscores/pbp/201901290LAL.html,Los Angeles Lakers,Philadelphia 76ers,LAL,PHI,I. Zubac,J. Embiid,B. Simmons,LAL,PHI,R. Rondo,/players/r/rondora01.html,PHI,I. Zubac,J. Embiid,0
201901300BOS,https://www.basketball-reference.com/boxscores/pbp/201901300BOS.html,Boston Celtics,Charlotte Hornets,BOS,CHO,A. Horford,B. Biyombo,A. Horford,CHO,BOS,K. Walker,/players/w/walkeke02.html,BOS,B. Biyombo,A. Horford,0
201901300MIA,https://www.basketball-reference.com/boxscores/pbp/201901300MIA.html,Miami Heat,Chicago Bulls,MIA,CHI,H. Whiteside,R. Lopez,J. Winslow,CHI,MIA,R. Arcidiacono,/players/a/arcidry01.html,MIA,R. Lopez,H. Whiteside,0
201901300NYK,https://www.basketball-reference.com/boxscores/pbp/201901300NYK.html,New York Knicks,Dallas Mavericks,NYK,DAL,D. Jordan,N. Vonleh,D. Jordan,NYK,DAL,D. Smith,/players/s/smithde03.html,NYK,D. Jordan,N. Vonleh,1
201901300MIN,https://www.basketball-reference.com/boxscores/pbp/201901300MIN.html,Minnesota Timberwolves,Memphis Grizzlies,MIN,MEM,K. Towns,M. Gasol,T. Gibson,MIN,MEM,T. Gibson,/players/g/gibsota01.html,MIN,K. Towns,M. Gasol,1
201901300NOP,https://www.basketball-reference.com/boxscores/pbp/201901300NOP.html,New Orleans Pelicans,Denver Nuggets,NOP,DEN,J. Okafor,N. Jokić,N. Jokić,DEN,NOP,P. Millsap,/players/m/millspa01.html,DEN,N. Jokić,J. Okafor,1
201901300WAS,https://www.basketball-reference.com/boxscores/pbp/201901300WAS.html,Washington Wizards,Indiana Pacers,WAS,IND,T. Bryant,M. Turner,M. Turner,WAS,IND,T. Satoranský,/players/s/satorto01.html,IND,T. Bryant,M. Turner,0
201901300SAC,https://www.basketball-reference.com/boxscores/pbp/201901300SAC.html,Sacramento Kings,Atlanta Hawks,SAC,ATL,W. Cauley-Stein,D. Dedmon,B. Hield,ATL,SAC,T. Young,/players/y/youngtr01.html,SAC,D. Dedmon,W. Cauley-Stein,0
201901300POR,https://www.basketball-reference.com/boxscores/pbp/201901300POR.html,Portland Trail Blazers,Utah Jazz,POR,UTA,M. Leonard,R. Gobert,J. Ingles,UTA,POR,D. Favors,/players/f/favorde01.html,UTA,R. Gobert,M. Leonard,1
201901310DET,https://www.basketball-reference.com/boxscores/pbp/201901310DET.html,Detroit Pistons,Dallas Mavericks,DET,DAL,A. Drummond,S. Mejri,B. Griffin,DET,DAL,R. Jackson,/players/j/jacksre01.html,DET,A. Drummond,S. Mejri,1
201901310ORL,https://www.basketball-reference.com/boxscores/pbp/201901310ORL.html,Orlando Magic,Indiana Pacers,ORL,IND,N. Vučević,M. Turner,A. Gordon,ORL,IND,J. Isaac,/players/i/isaacjo01.html,ORL,N. Vučević,M. Turner,1
201901310TOR,https://www.basketball-reference.com/boxscores/pbp/201901310TOR.html,Toronto Raptors,Milwaukee Bucks,TOR,MIL,S. Ibaka,B. Lopez,B. Lopez,TOR,MIL,P. Siakam,/players/s/siakapa01.html,MIL,S. Ibaka,B. Lopez,0
201901310SAS,https://www.basketball-reference.com/boxscores/pbp/201901310SAS.html,San Antonio Spurs,Brooklyn Nets,SAS,BRK,L. Aldridge,J. Allen,D. White,BRK,SAS,D. Russell,/players/r/russeda01.html,SAS,J. Allen,L. Aldridge,0
201901310GSW,https://www.basketball-reference.com/boxscores/pbp/201901310GSW.html,Golden State Warriors,Philadelphia 76ers,GSW,PHI,D. Cousins,J. Embiid,J. Redick,PHI,GSW,B. Simmons,/players/s/simmobe01.html,PHI,J. Embiid,D. Cousins,1
201901310LAC,https://www.basketball-reference.com/boxscores/pbp/201901310LAC.html,Los Angeles Clippers,Los Angeles Lakers,LAC,LAL,I. Zubac,M. Gortat,P. Beverley,LAL,LAC,L. James,/players/j/jamesle01.html,LAC,M. Gortat,I. Zubac,0
201902010NYK,https://www.basketball-reference.com/boxscores/pbp/201902010NYK.html,New York Knicks,Boston Celtics,NYK,BOS,L. Kornet,A. Horford,D. Dotson,NYK,BOS,N. Vonleh,/players/v/vonleno01.html,NYK,L. Kornet,A. Horford,1
201902010MIA,https://www.basketball-reference.com/boxscores/pbp/201902010MIA.html,Miami Heat,Oklahoma City Thunder,MIA,OKC,H. Whiteside,S. Adams,S. Adams,OKC,MIA,R. Westbrook,/players/w/westbru01.html,OKC,S. Adams,H. Whiteside,1
201902010UTA,https://www.basketball-reference.com/boxscores/pbp/201902010UTA.html,Utah Jazz,Atlanta Hawks,UTA,ATL,R. Gobert,D. Dedmon,J. Ingles,UTA,ATL,D. Favors,/players/f/favorde01.html,UTA,R. Gobert,D. Dedmon,1
201902010DEN,https://www.basketball-reference.com/boxscores/pbp/201902010DEN.html,Denver Nuggets,Houston Rockets,DEN,HOU,N. Jokić,K. Faried,N. Jokić,DEN,HOU,M. Morris,/players/m/morrimo01.html,DEN,N. Jokić,K. Faried,1
201902020DET,https://www.basketball-reference.com/boxscores/pbp/201902020DET.html,Detroit Pistons,Los Angeles Clippers,DET,LAC,A. Drummond,M. Gortat,S. Gilgeous-Alexander,LAC,DET,T. Harris,/players/h/harrito02.html,LAC,M. Gortat,A. Drummond,1
201902020CHO,https://www.basketball-reference.com/boxscores/pbp/201902020CHO.html,Charlotte Hornets,Chicago Bulls,CHO,CHI,B. Biyombo,R. Lopez,K. Dunn,CHI,CHO,L. Markkanen,/players/m/markkla01.html,CHI,R. Lopez,B. Biyombo,1
201902020ORL,https://www.basketball-reference.com/boxscores/pbp/201902020ORL.html,Orlando Magic,Brooklyn Nets,ORL,BRK,N. Vučević,J. Allen,D. Russell,BRK,ORL,D. Russell,/players/r/russeda01.html,BRK,J. Allen,N. Vučević,1
201902020WAS,https://www.basketball-reference.com/boxscores/pbp/201902020WAS.html,Washington Wizards,Milwaukee Bucks,WAS,MIL,T. Bryant,B. Lopez,T. Ariza,MIL,WAS,G. Antetokounmpo,/players/a/antetgi01.html,WAS,B. Lopez,T. Bryant,0
201902020CLE,https://www.basketball-reference.com/boxscores/pbp/201902020CLE.html,Cleveland Cavaliers,Dallas Mavericks,CLE,DAL,A. Žižić,M. Kleber,J. Brunson,DAL,CLE,L. Dončić,/players/d/doncilu01.html,DAL,M. Kleber,A. Žižić,1
201902020MIA,https://www.basketball-reference.com/boxscores/pbp/201902020MIA.html,Miami Heat,Indiana Pacers,MIA,IND,H. Whiteside,M. Turner,J. Richardson,IND,MIA,T. Young,/players/y/youngth01.html,MIA,M. Turner,H. Whiteside,0
201902020GSW,https://www.basketball-reference.com/boxscores/pbp/201902020GSW.html,Golden State Warriors,Los Angeles Lakers,GSW,LAL,D. Cousins,I. Zubac,D. Cousins,GSW,LAL,D. Green,/players/g/greendr01.html,GSW,D. Cousins,I. Zubac,1
201902020SAS,https://www.basketball-reference.com/boxscores/pbp/201902020SAS.html,San Antonio Spurs,New Orleans Pelicans,SAS,NOP,L. Aldridge,J. Okafor,J. Holiday,NOP,SAS,J. Okafor,/players/o/okafoja01.html,NOP,J. Okafor,L. Aldridge,1
201902020MIN,https://www.basketball-reference.com/boxscores/pbp/201902020MIN.html,Minnesota Timberwolves,Denver Nuggets,MIN,DEN,K. Towns,N. Jokić,K. Towns,MIN,DEN,T. Gibson,/players/g/gibsota01.html,MIN,K. Towns,N. Jokić,1
201902020PHO,https://www.basketball-reference.com/boxscores/pbp/201902020PHO.html,Phoenix Suns,Atlanta Hawks,PHO,ATL,D. Ayton,D. Dedmon,J. Collins,ATL,PHO,T. Young,/players/y/youngtr01.html,ATL,D. Dedmon,D. Ayton,1
201902020UTA,https://www.basketball-reference.com/boxscores/pbp/201902020UTA.html,Utah Jazz,Houston Rockets,UTA,HOU,R. Gobert,K. Faried,J. Ingles,UTA,HOU,J. Ingles,/players/i/inglejo01.html,UTA,R. Gobert,K. Faried,1
201902020SAC,https://www.basketball-reference.com/boxscores/pbp/201902020SAC.html,Sacramento Kings,Philadelphia 76ers,SAC,PHI,W. Cauley-Stein,J. Embiid,B. Simmons,SAC,PHI,D. Fox,/players/f/foxde01.html,PHI,W. Cauley-Stein,J. Embiid,0
201902030NYK,https://www.basketball-reference.com/boxscores/pbp/201902030NYK.html,New York Knicks,Memphis Grizzlies,NYK,MEM,D. Jordan,M. Gasol,D. Smith,MEM,NYK,J. Jackson,/players/j/jacksja02.html,NYK,M. Gasol,D. Jordan,0
201902030BOS,https://www.basketball-reference.com/boxscores/pbp/201902030BOS.html,Boston Celtics,Oklahoma City Thunder,BOS,OKC,A. Horford,S. Adams,K. Irving,OKC,BOS,R. Westbrook,/players/w/westbru01.html,BOS,S. Adams,A. Horford,0
201902030TOR,https://www.basketball-reference.com/boxscores/pbp/201902030TOR.html,Toronto Raptors,Los Angeles Clippers,TOR,LAC,S. Ibaka,M. Harrell,S. Gilgeous-Alexander,TOR,LAC,D. Green,/players/g/greenda02.html,LAC,S. Ibaka,M. Harrell,0
201902040DET,https://www.basketball-reference.com/boxscores/pbp/201902040DET.html,Detroit Pistons,Denver Nuggets,DET,DEN,A. Drummond,M. Plumlee,R. Bullock,DET,DEN,B. Griffin,/players/g/griffbl01.html,DET,A. Drummond,M. Plumlee,1
201902040WAS,https://www.basketball-reference.com/boxscores/pbp/201902040WAS.html,Washington Wizards,Atlanta Hawks,WAS,ATL,T. Bryant,D. Dedmon,T. Ariza,WAS,ATL,T. Ariza,/players/a/arizatr01.html,WAS,T. Bryant,D. Dedmon,1
