Game Code,Full Hyperlink,Home,Away,Home Short,Away Short,Home Tipper,Home Tipper Link,Away Tipper,Away Tipper Link,First Scorer,Tip Winning Team,Tip Losing Team,Possession Gaining Player,Possession Gaining Player Link,First Scoring Team,Scored Upon Team,Tip Winner,Tip Winner Link,Tip Loser,Tip Loser Link,Tip Winner Scores,Home TS Mu,Away TS Mu,Home TS Sigma,Away TS Sigma,Home Lifetime Appearances,Away Lifetime Appearances,Home Tipper Wins,Away Tipper Wins,Home Tipper Losses,Away Tipper Losses,Home Glicko Mu,Away Glicko Mu,Home Glicko Sigma,Away Glicko Sigma,Home Glicko Phi,Away Glicko Phi,Home Elo,Away Elo
202101150MIL,https://www.basketball-reference.com/boxscores/pbp/202101150MIL.html,Milwaukee Bucks,Dallas Mavericks,MIL,DAL,B. Lopez,/players/l/lopezbr01.html,K. Porziņģis,/players/p/porzikr01.html,T. Hardaway,MIL,DAL,G. Antetokounmpo,/players/a/antetgi01.html,DAL,MIL,B. Lopez,/players/l/lopezbr01.html,K. Porziņģis,/players/p/porzikr01.html,0.0,26.77208284381963,24.929228881999393,0.8554552071513313,0.899960238606762,771,133,470,79,302,56,2068.6720273498613,1739.138951100667,0.777806246388996,0.6156395351818698,272.69955394182324,212.54159437544223,1403.5063914500754,1317.5585918099305
202101150OKC,https://www.basketball-reference.com/boxscores/pbp/202101150OKC.html,Oklahoma City Thunder,Chicago Bulls,OKC,CHI,I. Roby,/players/r/robyis01.html,W. Carter,/players/c/cartewe01.html,Z. LaVine,OKC,CHI,S. Gilgeous-Alexander,/players/g/gilgesh01.html,CHI,OKC,I. Roby,/players/r/robyis01.html,W. Carter,/players/c/cartewe01.html,0.0,22.871588335768692,22.544228936210526,5.369865262921583,0.9617024098279119,2,98,1,46,1,53,1205.9330823649932,1374.1582466671052,0.5999567092931815,0.6175914462678334,329.948189309316,219.4681810911116,1199.499211663103,1211.3491470800427
202101150UTA,https://www.basketball-reference.com/boxscores/pbp/202101150UTA.html,Utah Jazz,Atlanta Hawks,UTA,ATL,R. Gobert,/players/g/goberru01.html,C. Capela,/players/c/capelca01.html,M. Conley,UTA,ATL,R. O'Neale,/players/o/onealro01.html,UTA,ATL,R. Gobert,/players/g/goberru01.html,C. Capela,/players/c/capelca01.html,1.0,24.77190609935347,23.056190976612417,0.8294566039904453,0.8276584953303422,421,293,237,139,184,155,1349.6000428572095,1496.498794540539,0.6825811979479393,0.6546060764295349,233.51676244886548,224.09605306264353,1308.286325347076,1245.1416675495275
202101150LAL,https://www.basketball-reference.com/boxscores/pbp/202101150LAL.html,Los Angeles Lakers,New Orleans Pelicans,LAL,NOP,A. Davis,/players/d/davisan02.html,S. Adams,/players/a/adamsst01.html,N. Alexander-Walker,NOP,LAL,B. Ingram,/players/i/ingrabr01.html,NOP,LAL,S. Adams,/players/a/adamsst01.html,A. Davis,/players/d/davisan02.html,1.0,24.7528601536433,26.641456722682975,0.8397589587389929,0.8582196071594136,432,499,231,349,201,152,1498.734293511675,2006.923146460356,0.6816486161916755,0.6872152551050434,242.58362747686286,253.7450920517926,1307.5492623434427,1404.6550808375507
202101150SAC,https://www.basketball-reference.com/boxscores/pbp/202101150SAC.html,Sacramento Kings,Los Angeles Clippers,SAC,LAC,R. Holmes,/players/h/holmeri01.html,S. Ibaka,/players/i/ibakase01.html,H. Barnes,SAC,LAC,D. Fox,/players/f/foxde01.html,SAC,LAC,R. Holmes,/players/h/holmeri01.html,S. Ibaka,/players/i/ibakase01.html,1.0,22.23524236168136,23.04832596126769,1.0665053739651704,0.8238618778617519,68,438,31,210,37,230,1605.5659724164166,1600.8627595790756,0.6203996609309308,0.7225467920541415,219.9419416498886,235.7476650577055,1204.3036335218442,1224.3362121135706
202101160SAS,https://www.basketball-reference.com/boxscores/pbp/202101160SAS.html,San Antonio Spurs,Houston Rockets,SAS,HOU,L. Aldridge,/players/a/aldrila01.html,C. Wood,/players/w/woodch01.html,L. Aldridge,HOU,SAS,C. Wood,/players/w/woodch01.html,SAS,HOU,C. Wood,/players/w/woodch01.html,L. Aldridge,/players/a/aldrila01.html,0.0,21.557744601161758,26.02083691399644,0.8360153030860106,2.743176744666431,252,10,100,6,153,3,1294.203648173113,1792.0032766033485,0.6439882440352903,0.5996567399247271,252.0355210445641,236.62114542782288,1160.3327012297598,1218.5270570435662
202101160BRK,https://www.basketball-reference.com/boxscores/pbp/202101160BRK.html,Brooklyn Nets,Orlando Magic,BRK,ORL,D. Jordan,/players/j/jordade01.html,N. Vučević,/players/v/vucevni01.html,J. Harris,BRK,ORL,J. Green,/players/g/greenje02.html,BRK,ORL,D. Jordan,/players/j/jordade01.html,N. Vučević,/players/v/vucevni01.html,1.0,24.911446025089287,19.100534063403703,0.8292517099472906,0.8556910150887826,771,537,507,201,267,337,1545.8178453464511,1247.5509327008035,0.7770627590017902,0.7007466713839613,224.25718076804057,293.61003156797216,1304.7232485400486,1047.2587913661796
202101160TOR,https://www.basketball-reference.com/boxscores/pbp/202101160TOR.html,Toronto Raptors,Charlotte Hornets,TOR,CHO,A. Baynes,/players/b/baynear01.html,B. Biyombo,/players/b/biyombi01.html,D. Graham,CHO,TOR,P. Washington,/players/w/washipj01.html,CHO,TOR,B. Biyombo,/players/b/biyombi01.html,A. Baynes,/players/b/baynear01.html,1.0,23.37041445225849,23.69846614887284,0.9300127769717458,0.8388313801561025,108,277,54,149,54,127,1466.9879983941735,1637.8697385413793,0.6225698983541975,0.6548286321864878,225.9258714205466,213.31859979771446,1240.6366952275414,1260.9236458403525
202101160MEM,https://www.basketball-reference.com/boxscores/pbp/202101160MEM.html,Memphis Grizzlies,Philadelphia 76ers,MEM,PHI,J. Valančiūnas,/players/v/valanjo01.html,D. Howard,/players/h/howardw01.html,T. Maxey,PHI,MEM,B. Simmons,/players/s/simmobe01.html,PHI,MEM,D. Howard,/players/h/howardw01.html,J. Valančiūnas,/players/v/valanjo01.html,1.0,22.964577184100353,25.606710221230408,0.8244123834888286,0.8306622916017821,510,1077,235,696,276,384,1590.908602505368,1616.4245596064761,0.7040358033178388,0.8867392916021808,273.17779005609304,271.7373239185493,1234.34120026547,1335.3937581042344
202101160MIA,https://www.basketball-reference.com/boxscores/pbp/202101160MIA.html,Miami Heat,Detroit Pistons,MIA,DET,B. Adebayo,/players/a/adebaba01.html,M. Plumlee,/players/p/plumlma01.html,B. Adebayo,MIA,DET,G. Vincent,/players/v/vincega01.html,MIA,DET,B. Adebayo,/players/a/adebaba01.html,M. Plumlee,/players/p/plumlma01.html,1.0,23.44767245099016,22.475647133501393,0.8719982651094319,0.8344207110230231,142,273,70,113,72,161,1856.747694931824,1523.4450224612176,0.6207991129782132,0.6458365352370529,245.5066889885569,252.66538056362518,1264.6896474324333,1200.41475695362
202101160POR,https://www.basketball-reference.com/boxscores/pbp/202101160POR.html,Portland Trail Blazers,Atlanta Hawks,POR,ATL,E. Kanter,/players/k/kanteen01.html,C. Capela,/players/c/capelca01.html,E. Kanter,POR,ATL,D. Jones,/players/j/jonesde02.html,POR,ATL,E. Kanter,/players/k/kanteen01.html,C. Capela,/players/c/capelca01.html,1.0,21.2928846372901,22.98677964175577,1.103572486665537,0.8276942228025604,71,294,26,139,45,156,1314.1712414404622,1347.563325968469,0.6116178136896467,0.6549667946299415,247.76574715868546,220.29171671202838,1177.7449912738764,1241.04051724687
202101170BOS,https://www.basketball-reference.com/boxscores/pbp/202101170BOS.html,Boston Celtics,New York Knicks,BOS,NYK,T. Thompson,/players/t/thomptr01.html,M. Robinson,/players/r/robinmi01.html,M. Robinson,BOS,NYK,G. Williams,/players/w/willigr01.html,NYK,BOS,T. Thompson,/players/t/thomptr01.html,M. Robinson,/players/r/robinmi01.html,0.0,20.46419506816609,22.599083278751166,0.8375689061161897,1.3295946120106277,320,40,106,17,215,24,1617.8355126812241,1296.9825429439347,0.6454297248318465,0.6077289734838449,231.9274902545964,223.03813916994253,1123.1832530532567,1202.6915637541922
202101170DAL,https://www.basketball-reference.com/boxscores/pbp/202101170DAL.html,Dallas Mavericks,Chicago Bulls,DAL,CHI,K. Porziņģis,/players/p/porzikr01.html,W. Carter,/players/c/cartewe01.html,W. Cauley-Stein,DAL,CHI,W. Iwundu,/players/i/iwundwe01.html,DAL,CHI,K. Porziņģis,/players/p/porzikr01.html,W. Carter,/players/c/cartewe01.html,1.0,24.848899207508254,22.45705823165284,0.8985538642593366,0.9611595187622198,134,99,79,46,56,54,1698.504951081629,1244.6252684830768,0.6153217396777951,0.6178775910216189,220.26201615233646,221.97829948350147,1313.7708520025185,1206.1786788964994
202101170DEN,https://www.basketball-reference.com/boxscores/pbp/202101170DEN.html,Denver Nuggets,Utah Jazz,DEN,UTA,N. Jokić,/players/j/jokicni01.html,R. Gobert,/players/g/goberru01.html,D. Mitchell,UTA,DEN,D. Mitchell,/players/m/mitchdo01.html,UTA,DEN,R. Gobert,/players/g/goberru01.html,N. Jokić,/players/j/jokicni01.html,1.0,23.08037535528802,24.841616327463584,0.8244525634552877,0.8294564328374429,292,423,136,238,156,184,1443.1791367116818,1509.9853458410266,0.6554325968470415,0.6829703999667548,218.84132161607238,226.6139545287468,1248.7243450253654,1312.3874756497335
202101170SAC,https://www.basketball-reference.com/boxscores/pbp/202101170SAC.html,Sacramento Kings,New Orleans Pelicans,SAC,NOP,R. Holmes,/players/h/holmeri01.html,S. Adams,/players/a/adamsst01.html,D. Fox,SAC,NOP,D. Fox,/players/f/foxde01.html,SAC,NOP,R. Holmes,/players/h/holmeri01.html,S. Adams,/players/a/adamsst01.html,1.0,22.394081276140124,26.714153526704678,1.0596298545808487,0.8576969490099815,69,499,32,350,37,153,1709.2699175959976,2035.286273607876,0.6202313792900136,0.6869141363781218,213.28875470351798,263.3737182527741,1209.5916064516937,1408.2929019010635
202101170LAC,https://www.basketball-reference.com/boxscores/pbp/202101170LAC.html,Los Angeles Clippers,Indiana Pacers,LAC,IND,I. Zubac,/players/z/zubaciv01.html,D. Sabonis,/players/s/sabondo01.html,D. McDermott,IND,LAC,J. Holiday,/players/h/holidju01.html,IND,LAC,D. Sabonis,/players/s/sabondo01.html,I. Zubac,/players/z/zubaciv01.html,1.0,22.149369223935242,17.607202883958973,0.8971870820073367,1.7792070558622506,132,33,57,6,75,26,1532.013313617632,1333.4214702742606,0.6285369658771551,0.6015692658519728,213.59431767874298,241.17275528296574,1210.286326736234,1134.294052406505
202101180NYK,https://www.basketball-reference.com/boxscores/pbp/202101180NYK.html,New York Knicks,Orlando Magic,NYK,ORL,M. Robinson,/players/r/robinmi01.html,N. Vučević,/players/v/vucevni01.html,E. Payton,NYK,ORL,E. Payton,/players/p/paytoel01.html,NYK,ORL,M. Robinson,/players/r/robinmi01.html,N. Vučević,/players/v/vucevni01.html,1.0,22.315752987103522,19.063299429732165,1.3117550561266993,0.8565965398218321,41,538,17,201,24,338,1253.5160711972776,1178.2180165366956,0.6073955874136782,0.7002542993739737,225.54922746746036,273.24700209713217,1196.566911388179,1045.4076637024234
202101180ATL,https://www.basketball-reference.com/boxscores/pbp/202101180ATL.html,Atlanta Hawks,Minnesota Timberwolves,ATL,MIN,C. Capela,/players/c/capelca01.html,N. Reid,/players/r/reidna01.html,N. Reid,ATL,MIN,T. Young,/players/y/youngtr01.html,MIN,ATL,C. Capela,/players/c/capelca01.html,N. Reid,/players/r/reidna01.html,0.0,22.88061926384668,15.374052554941192,0.826942049219708,2.4259030935780084,295,14,139,2,156,13,1233.6412856252932,900.9200550756793,0.6548824432140491,0.5991145606087371,216.38189319556813,235.88856309571202,1235.139566712206,1155.028956746882
202101180POR,https://www.basketball-reference.com/boxscores/pbp/202101180POR.html,Portland Trail Blazers,San Antonio Spurs,POR,SAS,E. Kanter,/players/k/kanteen01.html,K. Johnson,/players/j/johnske04.html,L. Aldridge,SAS,POR,L. Aldridge,/players/a/aldrila01.html,SAS,POR,K. Johnson,/players/j/johnske04.html,E. Kanter,/players/k/kanteen01.html,1.0,21.48077890838159,25.0,1.0950634336169276,8.333333333333334,73,1,27,0,46,0,1446.0666141173965,1500.0,0.6115167588712431,0.6,227.68241684100715,500.0,1183.6459418085406,1200.0
202101180MEM,https://www.basketball-reference.com/boxscores/pbp/202101180MEM.html,Memphis Grizzlies,Phoenix Suns,MEM,PHO,B. Clarke,/players/c/clarkbr01.html,D. Ayton,/players/a/aytonde01.html,D. Booker,PHO,MEM,C. Paul,/players/p/paulch01.html,PHO,MEM,D. Ayton,/players/a/aytonde01.html,B. Clarke,/players/c/clarkbr01.html,1.0,25.0,21.77556138496832,8.333333333333334,0.937460494082694,1,113,0,45,1,67,1500.0,1671.9069008997628,0.6,0.6234650781430997,500.0,246.6581832471856,1200.0,1200.0566020309807
202101180BRK,https://www.basketball-reference.com/boxscores/pbp/202101180BRK.html,Brooklyn Nets,Milwaukee Bucks,BRK,MIL,D. Jordan,/players/j/jordade01.html,B. Lopez,/players/l/lopezbr01.html,J. Harden,MIL,BRK,G. Antetokounmpo,/players/a/antetgi01.html,BRK,MIL,B. Lopez,/players/l/lopezbr01.html,D. Jordan,/players/j/jordade01.html,0.0,24.94643652484714,26.84472987696141,0.8305657760769224,0.8549852075576662,773,773,508,471,268,302,1598.668200719399,2127.0767493843405,0.7764476450820741,0.7771381422637771,237.9492373929795,266.86713245469286,1306.5743762038053,1407.2941312574874
202101180TOR,https://www.basketball-reference.com/boxscores/pbp/202101180TOR.html,Toronto Raptors,Dallas Mavericks,TOR,DAL,A. Baynes,/players/b/baynear01.html,W. Cauley-Stein,/players/c/caulewi01.html,K. Porziņģis,TOR,DAL,F. VanVleet,/players/v/vanvlfr01.html,DAL,TOR,A. Baynes,/players/b/baynear01.html,W. Cauley-Stein,/players/c/caulewi01.html,0.0,23.26500423615518,21.549749741758347,0.9273641229543417,0.8435395599297827,108,208,54,83,54,126,1396.5704284106162,1330.5210788907925,0.6221692780915126,0.6240042377138411,219.3889761307541,229.15085450992248,1235.928316567478,1172.9690784724871
202101180CHI,https://www.basketball-reference.com/boxscores/pbp/202101180CHI.html,Chicago Bulls,Houston Rockets,CHI,HOU,W. Carter,/players/c/cartewe01.html,C. Wood,/players/w/woodch01.html,G. Temple,CHI,HOU,G. Temple,/players/t/templga01.html,CHI,HOU,W. Carter,/players/c/cartewe01.html,C. Wood,/players/w/woodch01.html,1.0,22.372769852388252,26.498856303969916,0.958645829277535,2.6380774440358135,100,10,46,7,54,4,1217.8782917347273,1817.9194477669328,0.6176113053886995,0.5994483043481755,232.20939717331933,244.53623863789744,1202.6793866759895,1222.6973179625065
202101180MIA,https://www.basketball-reference.com/boxscores/pbp/202101180MIA.html,Miami Heat,Detroit Pistons,MIA,DET,B. Adebayo,/players/a/adebaba01.html,M. Plumlee,/players/p/plumlma01.html,B. Adebayo,MIA,DET,G. Dragić,/players/d/dragigo01.html,MIA,DET,B. Adebayo,/players/a/adebaba01.html,M. Plumlee,/players/p/plumlma01.html,1.0,23.532977660867868,22.39747062055081,0.8708935429175728,0.8341181111670435,143,274,71,113,72,162,1905.2811937224606,1472.6712676717934,0.6204711012422923,0.6454654619968259,243.07965120583614,248.94508905394105,1268.7750672853062,1196.3293371007471
202101180LAL,https://www.basketball-reference.com/boxscores/pbp/202101180LAL.html,Los Angeles Lakers,Golden State Warriors,LAL,GSW,A. Davis,/players/d/davisan02.html,J. Wiseman,/players/w/wisemja01.html,D. Schröder,LAL,GSW,L. James,/players/j/jamesle01.html,LAL,GSW,A. Davis,/players/d/davisan02.html,J. Wiseman,/players/w/wisemja01.html,1.0,24.683228290239654,29.59666904178268,0.8396103377622578,2.8659199238507846,432,11,231,9,201,3,1471.715585762685,2010.0548529385128,0.6813541390832364,0.6001904393045568,254.65879788683463,247.918882675282,1303.9114412799295,1239.4683746470155
202101190DEN,https://www.basketball-reference.com/boxscores/pbp/202101190DEN.html,Denver Nuggets,Oklahoma City Thunder,DEN,OKC,N. Jokić,/players/j/jokicni01.html,I. Roby,/players/r/robyis01.html,J. Murray,DEN,OKC,P. Millsap,/players/m/millspa01.html,DEN,OKC,N. Jokić,/players/j/jokicni01.html,I. Roby,/players/r/robyis01.html,1.0,23.011940756059452,25.56977358217154,0.8245644645968568,4.603141177031565,292,3,136,2,156,2,1352.445380275533,1453.6565457476315,0.6550888097268026,0.6001385962397073,214.3477487118436,275.92713292945524,1244.630413072105,1204.6696798466467
202101190UTA,https://www.basketball-reference.com/boxscores/pbp/202101190UTA.html,Utah Jazz,New Orleans Pelicans,UTA,NOP,R. Gobert,/players/g/goberru01.html,S. Adams,/players/a/adamsst01.html,D. Mitchell,NOP,UTA,L. Ball,/players/b/balllo01.html,UTA,NOP,S. Adams,/players/a/adamsst01.html,R. Gobert,/players/g/goberru01.html,0.0,24.910875724425345,26.56504886631864,0.8294688500121901,0.8556939624164295,424,501,239,350,185,153,1606.120304189789,1776.820540483887,0.6825689059401745,0.6884574059544454,219.5879998944506,256.282162743762,1316.4814076029938,1400.7091050766892
202101200CLE,https://www.basketball-reference.com/boxscores/pbp/202101200CLE.html,Cleveland Cavaliers,Brooklyn Nets,CLE,BRK,A. Drummond,/players/d/drumman01.html,D. Jordan,/players/j/jordade01.html,A. Drummond,CLE,BRK,C. Osman,/players/o/osmande01.html,CLE,BRK,A. Drummond,/players/d/drumman01.html,D. Jordan,/players/j/jordade01.html,1.0,26.880164483164645,24.87838901917108,0.8534353709481441,0.830601075685045,562,773,412,508,150,269,1831.3769590744773,1572.387291223656,0.6855695092770555,0.7760406396579174,266.6281509865841,258.7109123419484,1410.445723342882,1302.9845659300188
202101200IND,https://www.basketball-reference.com/boxscores/pbp/202101200IND.html,Indiana Pacers,Dallas Mavericks,IND,DAL,D. Sabonis,/players/s/sabondo01.html,K. Porziņģis,/players/p/porzikr01.html,L. Dončić,IND,DAL,E. Sumner,/players/s/sumneed01.html,DAL,IND,D. Sabonis,/players/s/sabondo01.html,K. Porziņģis,/players/p/porzikr01.html,0.0,18.23444500041108,24.9226441077272,1.7297325690467882,0.897403876872537,33,135,7,80,26,57,1513.6512443745721,1724.9822816278765,0.6020620980521431,0.6150587318184737,229.14637526397686,230.76589788351413,1140.370557020702,1317.2701442230282
202101200PHI,https://www.basketball-reference.com/boxscores/pbp/202101200PHI.html,Philadelphia 76ers,Boston Celtics,PHI,BOS,J. Embiid,/players/e/embiijo01.html,T. Thompson,/players/t/thomptr01.html,K. Walker,PHI,BOS,T. Harris,/players/h/harrito02.html,BOS,PHI,J. Embiid,/players/e/embiijo01.html,T. Thompson,/players/t/thomptr01.html,0.0,24.616581004579384,20.577297235006824,0.836883367437314,0.8365708532709537,241,321,143,107,98,216,1559.3118254192132,1664.2604238562467,0.6653010015552432,0.6450282803721239,247.63071689505568,233.4479853001137,1302.1369462165185,1129.30790541927
202101200ATL,https://www.basketball-reference.com/boxscores/pbp/202101200ATL.html,Atlanta Hawks,Detroit Pistons,ATL,DET,C. Capela,/players/c/capelca01.html,M. Plumlee,/players/p/plumlma01.html,C. Capela,ATL,DET,T. Young,/players/y/youngtr01.html,ATL,DET,C. Capela,/players/c/capelca01.html,M. Plumlee,/players/p/plumlma01.html,1.0,22.905920324055607,22.321070073055857,0.8289907312866648,0.8338669899028486,296,275,140,113,156,163,1274.878233034681,1437.0707577728938,0.6544749919872073,0.6451585162910861,224.51975281183243,252.82065524993644,1239.00668831421,1192.3570632143205
202101200TOR,https://www.basketball-reference.com/boxscores/pbp/202101200TOR.html,Toronto Raptors,Miami Heat,TOR,MIA,A. Baynes,/players/b/baynear01.html,B. Adebayo,/players/a/adebaba01.html,K. Lowry,MIA,TOR,G. Dragić,/players/d/dragigo01.html,TOR,MIA,B. Adebayo,/players/a/adebaba01.html,A. Baynes,/players/b/baynear01.html,0.0,23.35181139506554,23.61619552105171,0.9253057763080466,0.8698643538973061,110,145,55,72,55,72,1486.1789216085112,1939.5416651903167,0.6218793535007535,0.6201984928182868,213.1320048828673,247.21065288311598,1240.0320492862365,1272.7473411717328
202101200MIN,https://www.basketball-reference.com/boxscores/pbp/202101200MIN.html,Minnesota Timberwolves,Orlando Magic,MIN,ORL,N. Reid,/players/r/reidna01.html,N. Vučević,/players/v/vucevni01.html,N. Vučević,ORL,MIN,A. Gordon,/players/g/gordoaa01.html,ORL,MIN,N. Vučević,/players/v/vucevni01.html,N. Reid,/players/r/reidna01.html,1.0,15.158248526298763,19.00485190637369,2.3735078857917102,0.8566485776112552,16,540,2,201,14,338,856.4374186830366,1061.0541136914228,0.5987958928775036,0.6998155157944618,234.16387037368744,246.24833681979183,1151.1618351448778,1042.4554173446877
202101200HOU,https://www.basketball-reference.com/boxscores/pbp/202101200HOU.html,Houston Rockets,Phoenix Suns,HOU,PHO,C. Wood,/players/w/woodch01.html,D. Ayton,/players/a/aytonde01.html,E. Gordon,HOU,PHO,V. Oladipo,/players/o/oladivi01.html,HOU,PHO,C. Wood,/players/w/woodch01.html,D. Ayton,/players/a/aytonde01.html,1.0,25.251232504406136,21.860861471439268,2.4866209175363303,0.9384772409301356,11,113,7,46,4,68,1533.1019275279486,1743.1788748806823,0.6016816041604179,0.6233119453630752,255.48637884747663,250.16412646715264,1217.409555125609,1205.055787462283
202101200GSW,https://www.basketball-reference.com/boxscores/pbp/202101200GSW.html,Golden State Warriors,San Antonio Spurs,GSW,SAS,J. Wiseman,/players/w/wisemja01.html,L. Aldridge,/players/a/aldrila01.html,J. Wiseman,SAS,GSW,D. Murray,/players/m/murrade01.html,GSW,SAS,L. Aldridge,/players/a/aldrila01.html,J. Wiseman,/players/w/wisemja01.html,0.0,28.04348711258124,21.512946499337673,2.6704701373789694,0.8371605830219063,13,253,9,100,4,153,1742.0314555218188,1265.8708249162885,0.6020155291106464,0.6437311495411455,255.42512589934282,258.8869405704042,1235.3852938588993,1156.1624403108196
202101200LAC,https://www.basketball-reference.com/boxscores/pbp/202101200LAC.html,Los Angeles Clippers,Sacramento Kings,LAC,SAC,S. Ibaka,/players/i/ibakase01.html,R. Holmes,/players/h/holmeri01.html,P. George,LAC,SAC,N. Batum,/players/b/batumni01.html,LAC,SAC,S. Ibaka,/players/i/ibakase01.html,R. Holmes,/players/h/holmeri01.html,1.0,22.95315225894011,22.620926240784254,0.8233780185127442,1.051543053784075,439,70,210,33,230,38,1481.7312983904314,1883.267810362091,0.7222407749520804,0.6213209107208111,225.92791577103046,220.7482868547125,1219.0482391837206,1217.1754032760687
202101210MIL,https://www.basketball-reference.com/boxscores/pbp/202101210MIL.html,Milwaukee Bucks,Los Angeles Lakers,MIL,LAL,B. Lopez,/players/l/lopezbr01.html,A. Davis,/players/d/davisan02.html,G. Antetokounmpo,MIL,LAL,G. Antetokounmpo,/players/a/antetgi01.html,MIL,LAL,B. Lopez,/players/l/lopezbr01.html,A. Davis,/players/d/davisan02.html,1.0,26.91679706292821,24.81773379500725,0.8545295803589114,0.838881826454608,773,433,472,232,302,202,2156.287637472973,1765.1145338768301,0.7767331990947758,0.6840544273187137,279.99687432855825,265.58011914992346,1410.883941531274,1307.9945220680459
202101210GSW,https://www.basketball-reference.com/boxscores/pbp/202101210GSW.html,Golden State Warriors,New York Knicks,GSW,NYK,J. Wiseman,/players/w/wisemja01.html,M. Robinson,/players/r/robinmi01.html,R. Barrett,GSW,NYK,D. Green,/players/g/greendr01.html,NYK,GSW,J. Wiseman,/players/w/wisemja01.html,M. Robinson,/players/r/robinmi01.html,0.0,26.47771765491963,22.452078535261364,2.5025102499235357,1.3001349857990885,13,42,9,18,4,25,1477.5902438114404,1341.372449913647,0.6035624999494378,0.6071564057799314,258.08396227009393,219.61505911482053,1229.2645424296181,1199.5191577459148
202101210UTA,https://www.basketball-reference.com/boxscores/pbp/202101210UTA.html,Utah Jazz,New Orleans Pelicans,UTA,NOP,R. Gobert,/players/g/goberru01.html,S. Adams,/players/a/adamsst01.html,D. Mitchell,UTA,NOP,R. O'Neale,/players/o/onealro01.html,UTA,NOP,R. Gobert,/players/g/goberru01.html,S. Adams,/players/a/adamsst01.html,1.0,24.840578936382062,26.639815916722714,0.8294554753226584,0.855146632851568,424,501,239,351,185,154,1536.43430663177,1861.2613733663266,0.6821041942366248,0.6879414755253119,221.4682499358752,240.66141450669042,1312.670340855215,1404.5201718244678
202101220CHO,https://www.basketball-reference.com/boxscores/pbp/202101220CHO.html,Charlotte Hornets,Chicago Bulls,CHO,CHI,B. Biyombo,/players/b/biyombi01.html,D. Gafford,/players/g/gaffoda01.html,P. Washington,CHO,CHI,D. Graham,/players/g/grahade01.html,CHO,CHI,B. Biyombo,/players/b/biyombi01.html,D. Gafford,/players/g/gaffoda01.html,1.0,23.784376676493928,19.28227149817777,0.8382731938031981,3.2104639087461653,277,7,150,2,127,6,1704.4329104400147,1201.5517385994492,0.6543758125862416,0.6018740239327904,214.18674167825418,253.2508162082936,1265.6320245004158,1189.0289230726255
202101220DET,https://www.basketball-reference.com/boxscores/pbp/202101220DET.html,Detroit Pistons,Houston Rockets,DET,HOU,M. Plumlee,/players/p/plumlma01.html,D. Cousins,/players/c/couside01.html,D. Cousins,HOU,DET,P. Tucker,/players/t/tuckepj01.html,HOU,DET,D. Cousins,/players/c/couside01.html,M. Plumlee,/players/p/plumlma01.html,1.0,22.238781035966984,22.903488335414092,0.8334622948664614,0.8457041434496566,277,170,113,79,164,90,1258.043085973818,1477.3481741535406,0.6455204743475973,0.645257078236822,236.72940437090242,235.27481369196843,1188.0243998469384,1216.232417571196
202101220IND,https://www.basketball-reference.com/boxscores/pbp/202101220IND.html,Indiana Pacers,Orlando Magic,IND,ORL,M. Turner,/players/t/turnemy01.html,N. Vučević,/players/v/vucevni01.html,A. Gordon,IND,ORL,J. Holiday,/players/h/holidju01.html,ORL,IND,M. Turner,/players/t/turnemy01.html,N. Vučević,/players/v/vucevni01.html,0.0,19.68686883033844,19.0570279602264,0.8457871891593537,0.8571780705800631,312,540,104,202,209,339,1271.3035592575845,1134.6545112770532,0.6487810681637931,0.6992822820511327,274.96182963007544,238.6005988909725,1087.834119758534,1048.9707017767282
202101220CLE,https://www.basketball-reference.com/boxscores/pbp/202101220CLE.html,Cleveland Cavaliers,Brooklyn Nets,CLE,BRK,A. Drummond,/players/d/drumman01.html,D. Jordan,/players/j/jordade01.html,K. Irving,BRK,CLE,K. Irving,/players/i/irvinky01.html,BRK,CLE,D. Jordan,/players/j/jordade01.html,A. Drummond,/players/d/drumman01.html,1.0,26.95089948737218,24.81135324259713,0.8530439056474559,0.8306657078989652,564,775,413,508,151,269,1901.0031407507568,1502.7039299842374,0.6851120302171883,0.7753897526917318,255.31603007560955,255.62810019948589,1413.9467313726534,1299.4835579002472
202101220PHI,https://www.basketball-reference.com/boxscores/pbp/202101220PHI.html,Philadelphia 76ers,Boston Celtics,PHI,BOS,J. Embiid,/players/e/embiijo01.html,T. Thompson,/players/t/thomptr01.html,J. Embiid,PHI,BOS,T. Harris,/players/h/harrito02.html,PHI,BOS,J. Embiid,/players/e/embiijo01.html,T. Thompson,/players/t/thomptr01.html,1.0,24.66587254694259,20.52804213790845,0.8374711380312692,0.8371641054846005,242,322,144,107,98,217,1714.6229507827359,1523.002087283375,0.665433080661363,0.6451707907617774,232.90367369653217,224.98866775031638,1304.836431112254,1126.6084205235345
